LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
H,~~~~~,SK,C,CMA,SKCMA~~~~~A
H,~~~~~,SK,B,KRA,SKKRA~~~~~A
H,~~~~~,SK,C,KRC,SKKRC~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,CMA,SKCMA~~~~~A
H,~~~~~,SK,C,WSA,SKWSA~~~~~A
H,~~~~~,SK,C,OXA,SKOXA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,KTA,SKKTA~~~~~A
H,A~~~~,SK,B,KTA,SKKTAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,KTC,SKKTC~~~~~A
U,~~~~~,SK,A,KTD,SKKTD~~~~~A
H,~~~~~,SK,C,MFA,SKMFA~~~~~A
H,~~~~~,SK,C,MFA,SKMFA~~~~~A
H,~~~~~,SK,B,MFA,SKMFA~~~~~A
H,~~~~~,SK,C,MFC,SKMFC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,LZA,SKLZA~~~~~A
H,~~~~~,SK,B,MFC,SKMFC~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
H,~~~~~,SK,B,TGA,SKTGA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,CMA,SKCMA~~~~~A
H,~~~~~,SK,B,CMA,SKCMA~~~~~A
H,~~~~~,SK,B,MFA,SKMFA~~~~~A
U,~~~~~,SK,A,GLX,SKGLX~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,C,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,C,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,N~~~~,SK,A,FKG,SKFKGN~~~~N
H,~~~~~,SK,B,OXO,SKOXO~~~~~A
H,~~~~~,SK,B,EMD,SKEMD~~~~~N
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,EMA,SKEMA~~~~~N
H,~~~~~,SK,D,EMA,SKEMA~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,HMA,SKHMA~~~~~A
H,~~~~~,SK,D,EMD,SKEMD~~~~~N
U,~~~~~,SK,A,AVX,SKAVX~~~~~N
U,~~~~~,SK,A,AVG,SKAVG~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,AVY,SKAVY~~~~~N
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,EMD,SKEMD~~~~~N
H,~~~~~,SK,B,EMA,SKEMA~~~~~N
U,~~~~~,SK,B,HMA,SKHMA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,EMD,SKEMD~~~~~N
H,~~~~~,SK,B,EMA,SKEMA~~~~~N
H,~~~~~,SK,B,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,CFE,SKCFE~~~~~A
U,~~~~~,SK,A,BBE,SKBBE~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,~~~~~,SK,A,EMD,SKEMD~~~~~N
U,~~~~~,SK,A,MFA,SKMFA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,SBA,SKSBA~~~~~A
U,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,SSA,SKSSA~~~~~A
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,~~~~~,SK,B,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
H,~~~~~,SK,B,MFA,SKMFA~~~~~A
H,~~~~~,SK,B,CFA,SKCFA~~~~~A
U,~~~~~,SK,B,BBA,SKBBA~~~~~A
H,~~~~~,SK,B,KAA,SKKAA~~~~~A
U,O~~~~,SK,A,FKG,SKFKGO~~~~N
U,~~~~~,SK,A,MFA,SKMFA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,O~~~~,SK,A,FKG,SKFKGO~~~~N
U,~~~~~,SK,A,MFA,SKMFA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
R,~~~~~,SK,A,MFA,SKMFA~~~~~A
R,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,MFA,SKMFA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,MFA,SKMFA~~~~~A
U,~~~~~,SK,B,MFA,SKMFA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,HS~~~,SK,A,MWD,SKMWDHS~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
U,HS~~~,SK,A,AVG,SKAVGHS~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,HWA,SKHWA~~~~~N
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,B~~~~,SK,A,HMA,SKHMAB~~~~A
U,~~~~~,SK,A,BBE,SKBBE~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
H,~~~~~,SK,B,KRA,SKKRA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,A~~~~,SK,A,WSA,SKWSAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,A~~~~,SK,B,WSA,SKWSAA~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,CFA,SKCFA~~~~~A
R,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GLX,SKGLX~~~~~N
H,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
H,S~~~~,SK,A,MEH,SKMEHS~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,F~~~~,SK,A,MEA,SKMEAF~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,HME,SKHME~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,KTA,SKKTA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,KTD,SKKTD~~~~~A
U,A~~~~,SK,A,KTA,SKKTAA~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GLX,SKGLX~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,A~~~~,SK,A,WSA,SKWSAA~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,AB,A,AGS,ABAGS~~~~~A
U,~~~~~,AB,A,HBM,ABHBM~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,TWS,ABTWS~~~~~A
R,~~~~~,AB,C,MGS,ABMGS~~~~~A
U,~~~~~,AB,A,PED,ABPED~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,CYG,ABCYG~~~~~A
U,~~~~~,AB,A,PED,ABPED~~~~~A
U,~~~~~,AB,A,DMY,ABDMY~~~~~N
U,~~~~~,AB,A,PED,ABPED~~~~~A
U,~~~~~,AB,A,EAT,ABEAT~~~~~A
U,~~~~~,AB,A,TUT,ABTUT~~~~~N
U,~~~~~,AB,A,TWS,ABTWS~~~~~A
U,~~~~~,AB,A,PED,ABPED~~~~~A
U,~~~~~,AB,A,LPN,ABLPN~~~~~N
U,~~~~~,AB,B,TWS,ABTWS~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,HER,ABHER~~~~~A
U,~~~~~,AB,A,EOR,ABEOR~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,EOR,ABEOR~~~~~A
U,~~~~~,AB,A,HER,ABHER~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,IRM,ABIRM~~~~~A
U,~~~~~,AB,B,EOR,ABEOR~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,HER,ABHER~~~~~A
U,~~~~~,AB,A,KLM,ABKLM~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
U,~~~~~,AB,A,AMT,ABAMT~~~~~N
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,HND,ABHND~~~~~A
U,~~~~~,AB,A,FST,ABFST~~~~~A
U,~~~~~,AB,A,BFD,ABBFD~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,HND,ABHND~~~~~A
U,~~~~~,AB,A,FST,ABFST~~~~~A
U,~~~~~,AB,A,BFD,ABBFD~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
R,~~~~~,AB,B,WWT,ABWWT~~~~~A
U,~~~~~,AB,B,MET,ABMET~~~~~A
R,~~~~~,AB,C,HCH,ABHCH~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
H,~~~~~,AB,B,HND,ABHND~~~~~A
U,~~~~~,AB,A,PRO,ABPRO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
H,~~~~~,SK,B,VRD,SKVRD~~~~~N
H,~~~~~,SK,D,VRD,SKVRD~~~~~N
R,~~~~~,AB,C,HCH,ABHCH~~~~~A
H,~~~~~,SK,B,EMD,SKEMD~~~~~N
H,~~~~~,SK,B,VRA,SKVRA~~~~~N
H,~~~~~,SK,D,VRA,SKVRA~~~~~N
U,~~~~~,AB,B,WWT,ABWWT~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,AB,B,MET,ABMET~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,SK,B,AQA,SKAQA~~~~~A
H,~~~~~,SK,B,VRD,SKVRD~~~~~N
H,~~~~~,SK,D,AQA,SKAQA~~~~~A
H,~~~~~,SK,D,BRA,SKBRA~~~~~A
U,~~~~~,SK,A,AQA,SKAQA~~~~~A
U,~~~~~,SK,B,AQA,SKAQA~~~~~A
U,~~~~~,SK,B,BRA,SKBRA~~~~~A
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,~~~~~,SK,A,VRD,SKVRD~~~~~N
U,O~~~~,SK,A,CTG,SKCTGO~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,B,VRD,SKVRD~~~~~N
U,~~~~~,AB,B,AGS,ABAGS~~~~~A
U,~~~~~,AB,A,CMO,ABCMO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
H,~~~~~,AB,C,AGS,ABAGS~~~~~A
U,~~~~~,AB,A,CMO,ABCMO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,PHS,ABPHS~~~~~A
U,~~~~~,AB,B,UKT,ABUKT~~~~~A
U,~~~~~,AB,B,AGS,ABAGS~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
U,~~~~~,AB,B,AGS,ABAGS~~~~~A
U,~~~~~,AB,B,PHS,ABPHS~~~~~A
U,~~~~~,AB,A,HBM,ABHBM~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
H,~~~~~,AB,D,EOR,ABEOR~~~~~A
U,~~~~~,AB,B,CMO,ABCMO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
H,~~~~~,AB,C,EOR,ABEOR~~~~~A
H,~~~~~,AB,B,CMO,ABCMO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
T,~~~~~,AB,B,JSR,ABJSR~~~~~N
H,~~~~~,AB,D,HND,ABHND~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,BFD,ABBFD~~~~~A
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,A,CDA,SKCDA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,CDC,SKCDC~~~~~A
U,D~~~~,SK,A,HMA,SKHMAD~~~~A
H,~~~~~,SK,C,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,BBA,SKBBA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,BBC,SKBBC~~~~~A
H,~~~~~,SK,C,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,BBA,SKBBA~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,SDA,SKSDA~~~~~A
H,~~~~~,SK,D,CMD,SKCMD~~~~~A
H,~~~~~,SK,B,CMD,SKCMD~~~~~A
H,~~~~~,SK,B,SDA,SKSDA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,BBA,SKBBA~~~~~A
H,~~~~~,SK,C,CMA,SKCMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
U,K~~~~,SK,A,CDA,SKCDAK~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,K~~~~,SK,A,BBA,SKBBAK~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,HDC,SKHDC~~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
H,A~~~~,SK,B,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
H,A~~~~,SK,B,HMA,SKHMAA~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,A~~~~,SK,B,HMA,SKHMAA~~~~A
H,~~~~~,SK,B,CFA,SKCFA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,OXD,SKOXD~~~~~A
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,B,CMC,SKCMC~~~~~A
H,~~~~~,SK,C,CMC,SKCMC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,HDC,SKHDC~~~~~A
H,~~~~~,SK,D,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,HS~~~,SK,A,AVH,SKAVHHS~~~N
U,S~~~~,SK,A,AVX,SKAVXS~~~~N
U,~~~~~,SK,A,CDD,SKCDD~~~~~A
H,~~~~~,SK,B,HDC,SKHDC~~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
U,A~~~~,SK,A,KTA,SKKTAA~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,CFA,SKCFA~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,HDC,SKHDC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,OXD,SKOXD~~~~~A
H,~~~~~,SK,C,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,C,CMC,SKCMC~~~~~A
H,~~~~~,SK,D,SDC,SKSDC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
H,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,C,MEA,SKMEA~~~~~A
H,A~~~~,SK,C,MEA,SKMEAA~~~~A
H,~~~~~,SK,B,HMA,SKHMA~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,A~~~~,SK,A,WSA,SKWSAA~~~~A
U,A~~~~,SK,A,HMA,SKHMAA~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,EMA,SKEMA~~~~~N
H,~~~~~,SK,C,EMA,SKEMA~~~~~N
H,~~~~~,SK,C,WSA,SKWSA~~~~~A
M,~~~~~,AB,B,HND,ABHND~~~~~A
U,~~~~~,AB,A,PRO,ABPRO~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,SK,B,STA,SKSTA~~~~~A
U,~~~~~,SK,B,BRA,SKBRA~~~~~A
D,~~~~~,SK,B,EWA,SKEWA~~~~~A
U,~~~~~,SK,B,RAA,SKRAA~~~~~A
U,~~~~~,SK,B,SUA,SKSUA~~~~~A
U,~~~~~,SK,B,WRA,SKWRA~~~~~A
U,O~~~~,SK,A,FKG,SKFKGO~~~~N
U,~~~~~,AB,A,PRO,ABPRO~~~~~A
U,~~~~~,AB,A,CNN,ABCNN~~~~~A
U,~~~~~,AB,B,HND,ABHND~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
D,~~~~~,SK,B,STA,SKSTA~~~~~A
H,~~~~~,SK,B,AQA,SKAQA~~~~~A
U,~~~~~,AB,B,MET,ABMET~~~~~A
U,~~~~~,SK,A,AQA,SKAQA~~~~~A
U,~~~~~,AB,B,DCY,ABDCY~~~~~A
U,~~~~~,AB,A,WWT,ABWWT~~~~~A
H,E~~~~,SK,B,AQA,SKAQAE~~~~A
U,~~~~~,SK,B,BGA,SKBGA~~~~~A
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,~~~~~,SK,B,WRA,SKWRA~~~~~A
U,~~~~~,AB,B,ZGW,ABZGW~~~~~N
M,~~~~~,AB,B,CYG,ABCYG~~~~~A
M,~~~~~,AB,C,MKV,ABMKV~~~~~A
M,~~~~~,AB,C,ZER,ABZER~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,CYG,ABCYG~~~~~A
U,~~~~~,AB,A,LPN,ABLPN~~~~~N
M,~~~~~,AB,B,ZER,ABZER~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
M,~~~~~,AB,C,CYG,ABCYG~~~~~A
M,~~~~~,AB,C,ZER,ABZER~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
M,~~~~~,AB,B,ATL,ABATL~~~~~A
U,~~~~~,AB,A,LPN,ABLPN~~~~~N
U,zz~~~,AB,A,DMH,ABDMHzz~~~A
M,~~~~~,AB,B,HND,ABHND~~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,HDC,SKHDC~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,HDA,SKHDA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,YKA,SKYKA~~~~~A
U,~~~~~,SK,A,YKG,SKYKG~~~~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
H,~~~~~,SK,B,YKA,SKYKA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,YKA,SKYKA~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,YKD,SKYKD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,YKC,SKYKC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,YKD,SKYKD~~~~~A
U,A~~~~,SK,A,BAA,SKBAAA~~~~A
