LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
B14,~~~~~,MB,A,OOK,MBOOK~~~~~N
U,~~~~~,MB,A,SDI,MBSDI~~~~~A
U,~~~~~,MB,B,WOG,MBWOG~~~~~A
U,~~~~~,MB,A,LSD,MBLSD~~~~~A
U,p~~~~,MB,A,KRY,MBKRYp~~~~A
F13,~~~~~,MB,A,CAY,MBCAY~~~~~A
F13,~~~~~,MB,A,RTV,MBRTV~~~~~N
U,~~~~~,MB,A,VSS,MBVSS~~~~~A
U,~~~~~,MB,A,CIO,MBCIO~~~~~A
U,~~~~~,MB,B,CRK,MBCRK~~~~~A
B14,~~~~~,MB,A,GDT,MBGDT~~~~~N
B14,~~~~~,MB,A,BYH,MBBYH~~~~~A
F13,~~~~~,MB,A,KMK,MBKMK~~~~~N
U,p~~~~,MB,A,MNT,MBMNTp~~~~A
U,p~~~~,MB,A,MEB,MBMEBp~~~~A
U,~~~~~,MB,A,PIY,MBPIY~~~~~A
B14,~~~~~,MB,A,OKO,MBOKO~~~~~N
U,~~~~~,MB,A,LSD,MBLSD~~~~~A
U,~~~~~,MB,A,LSD,MBLSD~~~~~A
U,~~~~~,MB,A,SDI,MBSDI~~~~~A
U,p~~~~,MB,A,KRY,MBKRYp~~~~A
U,~~~~~,MB,A,CIO,MBCIO~~~~~A
B14,~~~~~,MB,A,BYH,MBBYH~~~~~A
U,~~~~~,MB,A,CRK,MBCRK~~~~~A
F13,~~~~~,MB,A,KMK,MBKMK~~~~~N
U,~~~~~,MB,A,WOG,MBWOG~~~~~A
U,~~~~~,MB,A,PIY,MBPIY~~~~~A
U,~~~~~,MB,A,CRK,MBCRK~~~~~A
B14,~~~~~,MB,A,OKO,MBOKO~~~~~N
U,~~~~~,MB,A,PIY,MBPIY~~~~~A
U,~~~~~,MB,A,MEB,MBMEB~~~~~A
L,~~~~~,MB,A,MTG,MBMTG~~~~~A
L,pd~~~,MB,A,PGE,MBPGEpd~~~A
L,pd~~~,MB,A,BAM,MBBAMpd~~~A
R,~~~~~,MB,A,LSD,MBLSD~~~~~A
L,p~~~~,MB,A,MNT,MBMNTp~~~~A
L,~~~~~,MB,A,WMP,MBWMP~~~~~A
R,~~~~~,MB,A,WOG,MBWOG~~~~~A
L,pd~~~,MB,A,BAM,MBBAMpd~~~A
L,p~~~~,MB,A,MNT,MBMNTp~~~~A
U,~~~~~,MB,A,PIY,MBPIY~~~~~A
F13,~~~~~,MB,A,CAY,MBCAY~~~~~A
L,pd~~~,MB,A,MNT,MBMNTpd~~~N
L,~~~~~,MB,A,PGU,MBPGU~~~~~A
L,d~~~~,MB,A,FOY,MBFOYd~~~~A
L,pd~~~,MB,A,FYL,MBFYLpd~~~A
U,~~~~~,MB,A,LSD,MBLSD~~~~~A
U,~~~~~,MB,A,SDI,MBSDI~~~~~A
R,~~~~~,MB,B,WOG,MBWOG~~~~~A
B14,~~~~~,MB,A,BYH,MBBYH~~~~~A
B14,~~~~~,MB,A,OKO,MBOKO~~~~~N
B14,~~~~~,MB,A,WKW,MBWKW~~~~~N
F13,~~~~~,MB,A,RTV,MBRTV~~~~~N
F13,~~~~~,MB,A,SMY,MBSMY~~~~~N
L,pd~~~,MB,A,FOY,MBFOYpd~~~A
L,~~~~~,MB,A,MNT,MBMNT~~~~~A
F13,~~~~~,MB,A,STD,MBSTD~~~~~A
M,~~~~~,ON,D,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,CZR,ONCZR~~~~~A
L,~~~~~,ON,A,EMO,ONEMO~~~~~A
L,~~~~~,ON,A,INK,ONINK~~~~~N
L,~~~~~,ON,A,NOU,ONNOU~~~~~A
L,~~~~~,ON,A,JVS,ONJVS~~~~~A
L,~~~~~,ON,A,OKD,ONOKD~~~~~A
S04,~~~~~,ON,A,ZOR,ONZOR~~~~~A
L,~~~~~,ON,A,NOU,ONNOU~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
L,~~~~~,ON,A,JVS,ONJVS~~~~~A
I,~~~~~,ON,A,CNE,ONCNE~~~~~A
I,60000,QC,A,PML,QCPML60000A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
I,~~~~~,ON,B,ELC,ONELC~~~~~A
B13,90000,QC,A,TNH,QCTNH90000N
I,60000,QC,A,PML,QCPML60000A
D,60000,QC,A,ROQ,QCROQ60000A
B13,80000,QC,A,TNM,QCTNM80000N
L,~~~~~,ON,B,CGG,ONCGG~~~~~A
L,~~~~~,ON,A,SUS,ONSUS~~~~~N
L,~~~~~,ON,B,TUS,ONTUS~~~~~N
M,23000,QC,B,SNG,QCSNG23000N
H,20000,QC,C,ARR,QCARR20000N
L,60000,QC,A,LAS,QCLAS60000A
I,60000,QC,A,PML,QCPML60000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,VIL,QCVIL60000N
L,60000,QC,A,VIL,QCVIL60000N
L,60000,QC,A,LAS,QCLAS60000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
D,60000,QC,A,ROQ,QCROQ60000A
L,60000,QC,A,LAS,QCLAS60000A
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
D,60000,QC,A,ROQ,QCROQ60000A
L,60000,QC,A,VIL,QCVIL60000N
I,60000,QC,A,PML,QCPML60000A
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,LAS,QCLAS60000A
B13,80000,QC,A,TNM,QCTNM80000N
D,60000,QC,A,ROQ,QCROQ60000A
L,~~~~~,ON,A,FOD,ONFOD~~~~~A
L,~~~~~,ON,A,AUY,ONAUY~~~~~A
S04,~~~~~,ON,A,ZOR,ONZOR~~~~~A
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
B13,80000,QC,A,TNM,QCTNM80000N
H,20000,QC,C,ARR,QCARR20000N
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
D,60000,QC,A,ROQ,QCROQ60000A
L,60000,QC,A,CLE,QCCLE60000A
B13,80000,QC,A,TNM,QCTNM80000N
I,30000,QC,A,FGY,QCFGY30000A
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,VIL,QCVIL60000N
H,30000,QC,C,ARR,QCARR30000N
I,60000,QC,A,PML,QCPML60000A
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
I,30000,QC,A,FGY,QCFGY30000A
L,30000,QC,A,LAO,QCLAO30000A
I,30000,QC,A,FGY,QCFGY30000A
L,30000,QC,A,LAO,QCLAO30000A
B13,80000,QC,A,TNM,QCTNM80000N
H,20000,QC,C,ARR,QCARR20000N
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
L,60000,QC,A,VIL,QCVIL60000N
I,60000,QC,A,PML,QCPML60000A
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,LAS,QCLAS60000A
I,30000,QC,A,FGY,QCFGY30000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
L,60000,QC,A,LAS,QCLAS60000A
D,60000,QC,A,ROQ,QCROQ60000A
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,PML,QCPML60000A
D,60000,QC,A,ROQ,QCROQ60000A
I,60000,QC,A,PML,QCPML60000A
D,60000,QC,A,ROQ,QCROQ60000A
L,60000,QC,A,VIL,QCVIL60000N
D,60000,QC,A,ROQ,QCROQ60000A
B13,80000,QC,A,TNM,QCTNM80000N
U,60000,QC,B,MAM,QCMAM60000A
H,20000,QC,C,ARR,QCARR20000N
L,30000,QC,A,SNV,QCSNV30000A
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,LAS,QCLAS60000A
D,60000,QC,A,ROQ,QCROQ60000A
L,60000,QC,A,VIL,QCVIL60000N
L,50000,QC,A,ABT,QCABT50000A
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,LAS,QCLAS60000A
H,20000,QC,C,ARR,QCARR20000N
U,60000,QC,B,GYN,QCGYN60000A
H,20000,QC,C,ARR,QCARR20000N
L,60000,QC,A,LAS,QCLAS60000A
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
L,60000,QC,A,VIL,QCVIL60000N
B13,80000,QC,A,TNM,QCTNM80000N
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
L,~~~~~,ON,A,HST,ONHST~~~~~A
B13,~~~~~,ON,A,ZBG,ONZBG~~~~~N
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
M,~~~~~,ON,D,HNN,ONHNN~~~~~A
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
S04,~~~~~,ON,A,ZOR,ONZOR~~~~~A
D,60000,QC,A,ROQ,QCROQ60000A
H,20000,QC,C,ARR,QCARR20000N
U,60000,QC,B,GYN,QCGYN60000A
L,30000,QC,A,DUA,QCDUA30000A
H,20000,QC,C,ARR,QCARR20000N
I,60000,QC,A,GUR,QCGUR60000A
B13,80000,QC,A,TNM,QCTNM80000N
I,30000,QC,A,BAB,QCBAB30000A
H,20000,QC,C,ARR,QCARR20000N
B13,80000,QC,A,TNM,QCTNM80000N
L,30000,QC,A,DUA,QCDUA30000A
H,20000,QC,C,ARR,QCARR20000N
I,60000,QC,A,BEA,QCBEA60000A
I,30000,QC,A,NED,QCNED30000A
H,20000,QC,C,ARR,QCARR20000N
I,60000,QC,A,BEA,QCBEA60000A
B13,80000,QC,A,TNM,QCTNM80000N
L,50000,QC,A,LRR,QCLRR50000A
I,60000,QC,A,GUR,QCGUR60000A
U,10000,QC,A,APK,QCAPK10000A
H,23000,QC,C,LKF,QCLKF23000N
H,20000,QC,C,ARR,QCARR20000N
L,50000,QC,A,LRR,QCLRR50000A
L,30000,QC,A,DUA,QCDUA30000A
H,20000,QC,C,ARR,QCARR20000N
I,60000,QC,A,GUR,QCGUR60000A
L,50000,QC,A,LRR,QCLRR50000A
H,20000,QC,C,ARR,QCARR20000N
B13,80000,QC,A,TNM,QCTNM80000N
I,60000,QC,A,GUR,QCGUR60000A
I,60000,QC,A,BEA,QCBEA60000A
H,20000,QC,C,ARR,QCARR20000N
I,30000,QC,A,BAB,QCBAB30000A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
I,~~~~~,ON,B,BWI,ONBWI~~~~~A
U,~~~~~,ON,B,NVL,ONNVL~~~~~A
L,~~~~~,ON,A,ANY,ONANY~~~~~A
U,C~~~~,ON,A,WDG,ONWDGC~~~~N
U,~~~~~,ON,A,ZUR,ONZUR~~~~~A
L,~~~~~,ON,A,ANY,ONANY~~~~~A
I,~~~~~,ON,A,DKI,ONDKI~~~~~A
L,~~~~~,ON,A,DLM,ONDLM~~~~~A
L,~~~~~,ON,A,OUL,ONOUL~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
L,~~~~~,ON,A,CRE,ONCRE~~~~~A
L,~~~~~,ON,A,AZD,ONAZD~~~~~A
U,~~~~~,ON,B,BAL,ONBAL~~~~~N
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
L,~~~~~,ON,A,CHN,ONCHN~~~~~A
I,~~~~~,ON,A,DKI,ONDKI~~~~~A
H,~~~~~,ON,B,FYX,ONFYX~~~~~A
L,~~~~~,ON,A,AZD,ONAZD~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
L,~~~~~,ON,A,MSL,ONMSL~~~~~A
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
U,~~~~~,ON,B,MLR,ONMLR~~~~~N
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
U,~~~~~,ON,A,MXP,ONMXP~~~~~A
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
I,~~~~~,ON,A,DKI,ONDKI~~~~~A
H,~~~~~,ON,B,FYX,ONFYX~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
U,~~~~~,ON,B,PHN,ONPHN~~~~~A
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
U,~~~~~,ON,B,MLR,ONMLR~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
M,~~~~~,ON,C,MKG,ONMKG~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,B,ZRL,ONZRL~~~~~N
U,~~~~~,ON,C,WDG,ONWDG~~~~~N
U,~~~~~,ON,A,WLF,ONWLF~~~~~A
L,~~~~~,ON,A,ANY,ONANY~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
U,~~~~~,ON,B,MLR,ONMLR~~~~~N
H,~~~~~,ON,D,RKL,ONRKL~~~~~A
S04,~~~~~,ON,A,SWP,ONSWP~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,WHK,ONWHK~~~~~A
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
H,~~~~~,ON,B,EGV,ONEGV~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,RKL,ONRKL~~~~~A
B13,~~~~~,ON,A,BOG,ONBOG~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,RKL,ONRKL~~~~~A
B13,~~~~~,ON,A,BOG,ONBOG~~~~~A
H,~~~~~,ON,B,TWE,ONTWE~~~~~A
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
B13,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,B,CHD,ONCHD~~~~~A
H,~~~~~,ON,B,MGL,ONMGL~~~~~N
H,~~~~~,ON,B,WDG,ONWDG~~~~~N
M14,~~~~~,ON,A,ZMH,ONZMH~~~~~A
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,CHD,ONCHD~~~~~A
H,~~~~~,ON,C,WDG,ONWDG~~~~~N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,DLO,ONDLO~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,C,DOO,ONDOO~~~~~A
U,~~~~~,ON,B,FRM,ONFRM~~~~~N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
M,~~~~~,ON,B,DMM,ONDMM~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
S04,~~~~~,ON,A,ZMK,ONZMK~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
H,~~~~~,ON,B,STR,ONSTR~~~~~N
U,R~~~~,ON,A,UPD,ONUPDR~~~~A
M,~~~~~,ON,B,EGV,ONEGV~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,B,EGV,ONEGV~~~~~A
U,~~~~~,ON,A,RFW,ONRFW~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,B,WDG,ONWDG~~~~~N
H,~~~~~,ON,C,RKL,ONRKL~~~~~A
B13,~~~~~,ON,A,BOG,ONBOG~~~~~A
H,~~~~~,ON,B,EGV,ONEGV~~~~~A
H,~~~~~,ON,C,WHK,ONWHK~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,B,WMH,ONWMH~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,B,STR,ONSTR~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,B,EGV,ONEGV~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,RKL,ONRKL~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
M,~~~~~,ON,B,TNY,ONTNY~~~~~A
H,~~~~~,ON,C,WHK,ONWHK~~~~~A
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,B,STR,ONSTR~~~~~N
M,~~~~~,ON,B,TNY,ONTNY~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
M,~~~~~,ON,B,ZAR,ONZAR~~~~~A
H,~~~~~,ON,B,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
H,~~~~~,ON,D,BCF,ONBCF~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,A,STR,ONSTR~~~~~N
M,~~~~~,ON,B,WDG,ONWDG~~~~~N
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
S04,~~~~~,ON,B,ZMK,ONZMK~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,RKL,ONRKL~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,CHD,ONCHD~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,C,WDG,ONWDG~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
H,~~~~~,ON,B,MLR,ONMLR~~~~~N
H,~~~~~,ON,C,BMR,ONBMR~~~~~A
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A
H,~~~~~,ON,C,MGL,ONMGL~~~~~N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,C,WDG,ONWDG~~~~~N
M,~~~~~,ON,C,CHD,ONCHD~~~~~A
M,22000,QC,C,TMY,QCTMY22000A
I,22000,QC,B,MSY,QCMSY22000A
B13,80000,QC,A,TNM,QCTNM80000N
M,22000,QC,C,TMY,QCTMY22000A
I,22000,QC,B,MSY,QCMSY22000A
M,22000,QC,C,CVX,QCCVX22000N
M,12000,QC,B,PGY,QCPGY12000N
M,40000,QC,B,LLB,QCLLB40000A
L,40H00,QC,A,LBI,QCLBI40H00A
M,12000,QC,B,PGY,QCPGY12000N
L,10000,QC,A,SGD,QCSGD10000A
M,22000,QC,C,TMY,QCTMY22000A
I,22000,QC,B,MSY,QCMSY22000A
M,22000,QC,C,CVX,QCCVX22000N
M,22000,QC,C,LMA,QCLMA22000N
B13,80000,QC,A,TNM,QCTNM80000N
M,12000,QC,B,PGY,QCPGY12000N
M,22000,QC,C,CVX,QCCVX22000N
B13,80000,QC,A,TNM,QCTNM80000N
I,41000,QC,A,ORS,QCORS41000A
L,20000,QC,A,MHU,QCMHU20000A
L,40000,QC,A,KRK,QCKRK40000A
B13,70000,QC,A,TNF,QCTNF70000N
M,22000,QC,D,CVX,QCCVX22000N
M,22000,QC,C,LMA,QCLMA22000N
B13,80000,QC,A,TNM,QCTNM80000N
U,40000,QC,A,LPC,QCLPC40000A
M,12000,QC,B,PGY,QCPGY12000N
M,22000,QC,C,TMY,QCTMY22000A
I,22000,QC,B,MSY,QCMSY22000A
M,22000,QC,B,CVX,QCCVX22000N
L,22000,QC,A,BPU,QCBPU22000N
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,D,SNG,QCSNG23000N
M,23000,QC,C,SNG,QCSNG23000N
U,10000,QC,A,MOI,QCMOI10000A
U,11000,QC,A,MTA,QCMTA11000A
U,10000,QC,B,MOI,QCMOI10000A
H,23000,QC,C,SNG,QCSNG23000N
L,20000,QC,A,GGN,QCGGN20000N
H,20000,QC,E,ARR,QCARR20000N
B13,80000,QC,A,TNM,QCTNM80000N
M,22000,QC,D,TMY,QCTMY22000A
R,12000,QC,C,MIT,QCMIT12000N
L,10000,QC,A,MOI,QCMOI10000A
L,30000,QC,A,ALU,QCALU30000A
M,10000,QC,B,IVR,QCIVR10000A
L,10000,QC,A,BVI,QCBVI10000N
B13,80000,QC,A,TNM,QCTNM80000N
U,10000,QC,A,IVR,QCIVR10000A
D,10000,QC,A,OTW,QCOTW10000N
U,30000,QC,A,BBF,QCBBF30000A
M,10000,QC,B,IVR,QCIVR10000A
M,30000,QC,B,PTC,QCPTC30000A
L,40000,QC,A,DHU,QCDHU40000A
L,10000,QC,A,BVI,QCBVI10000N
M,10000,QC,B,IVR,QCIVR10000A
U,10000,QC,B,MOI,QCMOI10000A
M,30000,QC,B,PTC,QCPTC30000A
M,30000,QC,B,PTC,QCPTC30000A
D,50000,QC,B,CPU,QCCPU50000A
M,30000,QC,B,PTC,QCPTC30000A
U,10000,QC,B,MOI,QCMOI10000A
U,10000,QC,A,PNG,QCPNG10000N
L,10000,QC,A,MOI,QCMOI10000A
B13,80000,QC,A,TNM,QCTNM80000N
U,30000,QC,A,BBF,QCBBF30000A
L,40000,QC,A,MTF,QCMTF40000A
L,30000,QC,A,LHU,QCLHU30000A
U,30000,QC,A,BBF,QCBBF30000A
M,10000,QC,B,IVR,QCIVR10000A
M,23000,QC,B,GTU,QCGTU23000N
U,10000,QC,A,IVR,QCIVR10000A
D,30000,QC,B,BCT,QCBCT30000A
U,10000,QC,A,IVR,QCIVR10000A
M,23000,QC,C,GTU,QCGTU23000N
U,30000,QC,A,BBF,QCBBF30000A
L,40000,QC,A,MTF,QCMTF40000A
U,21000,QC,A,SGB,QCSGB21000A
L,10000,QC,A,MOI,QCMOI10000A
M,20000,QC,B,GDO,QCGDO20000A
U,21000,QC,A,SGB,QCSGB21000A
L,10000,QC,A,MOI,QCMOI10000A
U,10000,QC,A,IVR,QCIVR10000A
U,10000,QC,A,RIP,QCRIP10000A
U,20000,QC,A,PDM,QCPDM20000A
M,22000,QC,B,LOS,QCLOS22000A
M,23000,QC,D,GTU,QCGTU23000N
U,30000,QC,A,PTC,QCPTC30000A
M,23000,QC,D,LKF,QCLKF23000N
U,30000,QC,A,PTC,QCPTC30000A
L,40000,QC,A,DHU,QCDHU40000A
U,30000,QC,A,PTC,QCPTC30000A
L,40000,QC,A,DHU,QCDHU40000A
L,50000,QC,A,SSL,QCSSL50000A
D,50000,QC,A,RDU,QCRDU50000A
M,23000,QC,D,GTU,QCGTU23000N
M,22000,QC,B,LOS,QCLOS22000A
M,23000,QC,B,SAO,QCSAO23000N
M,22000,QC,B,LOS,QCLOS22000A
L,40000,QC,A,DHU,QCDHU40000A
U,30000,QC,A,PTC,QCPTC30000A
L,10000,QC,A,MOI,QCMOI10000A
U,21000,QC,A,SGB,QCSGB21000A
I,30000,QC,A,PTC,QCPTC30000A
L,40000,QC,A,DHU,QCDHU40000A
U,33000,QC,A,FAR,QCFAR33000A
U,30000,QC,A,ARR,QCARR30000N
U,20000,QC,A,PDM,QCPDM20000A
I,30000,QC,A,PTC,QCPTC30000A
M,23000,QC,C,LKF,QCLKF23000N
M,22000,QC,B,LOS,QCLOS22000A
L,10000,QC,A,AHG,QCAHG10000N
U,10000,QC,A,SNS,QCSNS10000A
U,10000,QC,B,XXX,QCXXX10000A
U,10000,QC,A,SNS,QCSNS10000A
U,33000,QC,A,FAR,QCFAR33000A
L,10000,QC,A,AHG,QCAHG10000N
M,23000,QC,B,SAO,QCSAO23000N
L,10000,QC,A,SJU,QCSJU10000A
M,23000,QC,C,LKF,QCLKF23000N
U,33000,QC,A,FAR,QCFAR33000A
U,32000,QC,A,SBE,QCSBE32000A
D,10000,QC,A,OTW,QCOTW10000N
U,10000,QC,A,SNS,QCSNS10000A
U,33000,QC,A,FAR,QCFAR33000A
M11,90000,QC,A,MEH,QCMEH90000N
I,30000,QC,A,PTC,QCPTC30000A
L,40000,QC,A,DHU,QCDHU40000A
B13,80000,QC,A,TNM,QCTNM80000N
U,10000,QC,A,IVR,QCIVR10000A
L,10000,QC,A,MOI,QCMOI10000A
D,30000,QC,B,BCT,QCBCT30000A
L,40000,QC,A,MTF,QCMTF40000A
L,10000,QC,A,MOI,QCMOI10000A
R,22000,QC,B,SFU,QCSFU22000A
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,D,SNG,QCSNG23000N
H,23000,QC,E,SNG,QCSNG23000N
M,10000,QC,B,IVR,QCIVR10000A
U,11000,QC,B,MTA,QCMTA11000A
U,10000,QC,A,PNG,QCPNG10000N
M,20000,QC,B,GDO,QCGDO20000A
U,21000,QC,B,SGB,QCSGB21000A
M,20000,QC,B,GDO,QCGDO20000A
R,22000,QC,B,SFU,QCSFU22000A
M,22000,QC,B,LOS,QCLOS22000A
B13,80000,QC,A,TNM,QCTNM80000N
L,20000,QC,A,GGN,QCGGN20000N
M,23000,QC,B,LKF,QCLKF23000N
B13,80000,QC,A,TNM,QCTNM80000N
I,22000,QC,A,MSY,QCMSY22000A
B13,80000,QC,A,TNM,QCTNM80000N
M,22000,QC,B,TMY,QCTMY22000A
L,20000,QC,A,GGN,QCGGN20000N
H,20000,QC,E,ARR,QCARR20000N
M,22000,QC,B,TMY,QCTMY22000A
R,12000,QC,B,MIT,QCMIT12000N
B13,80000,QC,A,TNM,QCTNM80000N
M,22000,QC,D,TMY,QCTMY22000A
H,20000,QC,E,ARR,QCARR20000N
B13,80000,QC,A,TNM,QCTNM80000N
I,22000,QC,A,MSY,QCMSY22000A
