AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800NC22611,Avondale Dr,HOUSE 27,2011-01-17T00:00:00,indicator amended,BCT
1800NC22621,Avondale Dr,PROPERTY 2,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NF31551,Avondale Dr,HOUSE 166,2011-03-11T00:00:00,NAME/INDICATOR AMENDED,BCT
1800NF05251,Avondale Dr,HOUSE 173,2011-03-11T00:00:00,NAME/INDICATOR AMENDED,BCT
1800SG43781,Avondale Rd,HOUSE 47,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SG43771,Avondale Rd,TORKINGTON HSE,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SGH1571,Avondale Road,AVONDALE AVENUE,2007-11-01T00:00:00,,BCT
1800SGH1572,Avondale Road,AVONDALE AVENUE,2007-11-01T00:00:00,,BCT
1800SGH0562,Avondale Road,ST LESMO ROAD,2007-11-01T00:00:00,,BCT
1800SGH0561,Avondale Road,ST LESMO ROAD,2007-11-01T00:00:00,,BCT
1800WK03251,Avondale St,FUNERAL SERVICE,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WK01241,Avondale St,LIDL,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WAH3951,Avonhead Close,AVONHEAD CLOSE,2015-01-29T00:00:00,,BCT
1800SBH1001,Avro Way (to def.route),RUNGER LANE,2010-06-18T00:00:00,REMOVED,BCT
1800SBH1002,Avro Way (to def.route),RUNGER LANE,2010-06-18T00:00:00,REMOVED,BCT
1800WK37871,Aye Bridge Farm,,2014-02-18T00:00:00,indicator amended,BCT
1800WK37861,Aye Bridge Farm,,2014-02-18T00:00:00,indicator amended,BCT
1800SJ17391,Ayres Rd,WAREHOUSE,2009-08-06T00:00:00,,BCT
1800SJ30191,Ayres Road,HOUSE 171,2014-10-13T00:00:00,INDICATOR AMENDED,BCT
1800SJH0872,Ayres Road,AYRES ROAD,2007-11-01T00:00:00,,BCT
1800SJ30201,Ayres Road,HOUSE 88,2014-10-13T00:00:00,INDICATOR AMENDED,BCT
1800SJH2001,Ayres Road,N/HUMBERLAND RD,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SJH0871,Ayres Road,AYRES ROAD,2007-11-01T00:00:00,,BCT
1800SJH2002,Ayres Road,N/HUMBERLAND RD,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SB04811,Aytoun Campus,UNIVERSITY,2007-11-01T00:00:00,,BCT
1800SBH1101,Aytoun St (e/bnd)to def rte,AYTOUN STREET,2007-11-01T00:00:00,,BCT
1800SBH0771,Aytoun St (to def route),WHITWORTH ST,2010-03-30T00:00:00,NAME AMENDED,BCT
1800EBH0221,Aytoun St (w/bnd)to def rte,AYTOUN STREET,2007-11-01T00:00:00,,BCT
1800ED01061,B & Q,DIY STORE,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800ED14711,B & Q,B & Q,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EDH3291,B & Q Car Park,WESTHULME WAY,2007-11-01T00:00:00,,BCT
1800EDH3292,B & Q Car Park,WESTHULME WAY,2007-11-01T00:00:00,,BCT
1800EDH3131,Back Lane,WHITEGATES LANE,2007-11-01T00:00:00,,BCT
1800EDH3132,Back Lane,WHITEGATES LANE,2007-11-01T00:00:00,,BCT
1800WA01811,Back Lane,CAR PARK,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WA01821,Back Lane,HOUSE 12,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WK23142,Back Lane,BACK LANE OPP,2006-05-24T00:00:00,,BCT
1800WKH2451,Back Lane (Ebd),GLEN DRIVE,2007-11-01T00:00:00,,BCT
1800WK23141,Back Ln,,2014-02-12T00:00:00,indicator amended,BCT
1800EH36191,Back Ln,,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800WK08401,Back Ln,HOUSE 295,2014-02-13T00:00:00,indicator amended,BCT
1800EH36181,Back Ln,HOUSE 52,2007-11-01T00:00:00,,BCT
1800EHH0711,Back Moor (to define route),MOTTRAM MOOR,2010-10-18T00:00:00,STOP REMOVED,BCT
1800EHH0712,Back Moor (to define route),MOTTRAM MOOR,2010-10-18T00:00:00,STOP REMOVED,BCT
1800EH05531,Backbower Ln,,2014-09-29T00:00:00,TOWARDS ADDED,BCT
1800EH30091,Backbower Ln,FIELD,2009-03-04T00:00:00,Stop Removed,BCT
1800EH30101,Backbower Ln,OS FLATS 1-12,2009-03-04T00:00:00,Stop Removed,BCT
1800WA34301,Backgates Farm,HOUSE 757,2014-03-05T00:00:00,indicator amended,BCT
1800WA34311,Backgates Farm,,2014-03-05T00:00:00,indicator amended,BCT
1800WKH2902,Baclaw Close,BACLAW CLOSE,2007-11-01T00:00:00,,BCT
1800WKH2901,Baclaw Close (NE Bound),BACLAW CLOSE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800NE26101,Bader Dr,DWP DEPOT,2014-02-04T00:00:00,INDICATOR AMENDED,BCT
1800NE26111,Bader Dr,DWP DEPOT,2014-02-04T00:00:00,INDICATOR AMENDED,BCT
1800NE35901,Badger Cl,,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800NE09861,Badger Cl,,2011-12-19T00:00:00,,BCT
1800ED01691,BAE Factory,BAE FACTORY,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800ED01681,BAE Factory,FACTORY,2007-11-01T00:00:00,,BCT
1800WK30891,Bag Ln,LAYBY,2007-11-01T00:00:00,,BCT
1800NEH2971,Bagslate Moor Rd (Ebd),EDENFIELD ROAD,2007-11-01T00:00:00,,BCT
1800ZZMABAG1,Baguley (Manchester Metrolink),,2014-09-04T00:00:00,,TMU
1800ZZMABAG2,Baguley (Manchester Metrolink),,2014-09-04T00:00:00,,TMU
1800ZZMABAG3,Baguley (Manchester Metrolink),,2014-09-04T00:00:00,,TMU
1800SB09721,Baguley Clinic,WELFARE CLINIC,2007-11-01T00:00:00,,BCT
1800SB46621,Baguley Metrolink Stop,IND ESTATE,2014-10-03T00:00:00,INDICATOR AMENDED,BCT
1800SB46631,Baguley Metrolink Stop,IND ESTATE,2014-10-03T00:00:00,INDICATOR AMENDED,BCT
1800SB46541,Baguley P.O.,BAGULEY CTR,2007-11-01T00:00:00,,BCT
1800SB46531,Baguley P.O.,SHOPPING PARADE,2007-11-01T00:00:00,,BCT
1800SB41731,Baguley Tesco,TESCO,2007-11-01T00:00:00,,BCT
1800SBH0992,Bailey Lane (to def route),BAILEY LANE,2010-06-18T00:00:00,REMOVED,BCT
1800SBH0991,Bailey Lane (to def route),BAILEY LANE,2010-06-18T00:00:00,REMOVED,BCT
1800NEH1102,Baillie St (to def route),ACKER STREET,2010-03-30T00:00:00,NAME AMENDED,BCT
1800NEH1101,Baillie St (W bnd - def rte),ACKER STREET,2011-02-09T00:00:00,DIRECTION AMENDED,BCT
1800SG06171,Baker St,FLATS,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800WA41451,Baker St,HOUSE 238,2014-02-28T00:00:00,indicator amended,BCT
1800SG16911,Baker St,FLATS,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800WA15161,Baker Street,MELROSE COURT,2007-11-01T00:00:00,,BCT
1800SG06172,Baker Street,HAMILTON SQUARE,2006-05-24T00:00:00,,BCT
1800WK33791,Bakery,BAKERY,2007-11-01T00:00:00,,BCT
1800WK02971,Balcarres Ave,HOUSE 53,2014-02-18T00:00:00,indicator amended,BCT
1800WK02981,Balcarres Ave,NURSING HOME,2014-02-18T00:00:00,indicator amended,BCT
1800NE49641,Balderstone Rd,HOUSE 323,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800NF01361,Balfour St,,2007-11-01T00:00:00,,BCT
1800ED30951,Balfour St,PLUMBING STORE,2007-11-01T00:00:00,,BCT
1800NF01351,Balfour St,HOUSE 39,2015-12-11T00:00:00,STOP LOCATION AMENDED,BCT
1800ED30941,Balfour St,HOUSE 215,2007-11-01T00:00:00,,BCT
1800EDH2601,Balfour Street (NEbnd),RONALD STREET,2010-10-11T00:00:00,DIRECTION AMENDED,BCT
1800EH37541,Ball Walk,,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH37531,Ball Walk,HOUSE 56,2007-11-01T00:00:00,,BCT
1800EB06701,Balmain Ave,SPORTS GROUND,2010-03-26T00:00:00,INDICATOR AMENDED,BCT
1800EB02791,Balmain Ave,HOUSE 1,2008-11-28T00:00:00,LOCATION AMENDED,BCT
1800SJ02901,Balmain Road,HOUSE 45,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800WK37891,Balmer's Farm,FARM,2007-11-01T00:00:00,,BCT
1800WK37881,Balmer's Farm,FARM,2007-12-14T00:00:00,STOP NAME,BCT
1800NBH0111,Balmfield Street,BALMFIELD ST,2007-11-01T00:00:00,,BCT
1800NBH0642,Balmfield Street,LYTTON AVENUE,2007-11-01T00:00:00,,BCT
1800NBH0641,Balmfield Street,LYTTON AVENUE,2007-11-01T00:00:00,,BCT
1800NBH0112,Balmfield Street,BALMFIELD ST,2007-11-01T00:00:00,,BCT
1800NE35761,Balmoral Dr,FLATS 109-111,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800EH01521,Balmoral Dr,HOUSE 1,2007-11-01T00:00:00,,BCT
1800NE35771,Balmoral Dr,HOUSE 110,2007-11-01T00:00:00,,BCT
1800WA42111,Balmoral Rd,FLATS 148-152,2014-02-26T00:00:00,indicator amended,BCT
1800EB32861,Baltimore St,INDUSTRIAL PK,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB48141,Baltimore St,SEARCHLIGHT,2007-11-01T00:00:00,,BCT
1800WKH2511,Bamford Dr (NWbnd),BAMFORD DRIVE,2010-05-05T00:00:00,DIRECTION AMENDED,BCT
1800WKH2512,Bamford Drive,BAMFORD DRIVE,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800NE25841,Bamford P.O.,HOUSE 2,2007-11-01T00:00:00,,BCT
1800NE25831,Bamford P.O.,POST OFFICE,2007-11-01T00:00:00,,BCT
1800NE44251,Bamford Rd,PARK,2011-03-03T00:00:00,name/indicator amended,BCT
1800NE44261,Bamford Rd,,2007-11-01T00:00:00,,BCT
1800ED03061,Bamford St,HOUSE 232,2007-11-01T00:00:00,,BCT
1800NEH2561,Bamford Way,MARTLET AVENUE,2007-11-01T00:00:00,,BCT
1800NEH2562,Bamford Way,MARTLET AVENUE,2007-11-01T00:00:00,,BCT
1800WK00671,Bamfurlong PO,HOUSE 62,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800WK00661,Bamfurlong PO,HOUSE 91,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800SJ10941,Bancroft Road,HOUSE 9,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ11071,Bancroft Road,UNDERTAKERS,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SG12641,Bank Hall Rd,,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG40331,Bank Hall Rd,HOUSE 4,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800WKH3992,Bank Heath,Bank Heath,2007-11-01T00:00:00,,BCT
1800WKH3991,Bank Heath,Bank Heath,2007-11-01T00:00:00,,BCT
1800NB10321,Bank House Rd,POLICE STATION,2014-09-16T00:00:00,,BCT
1800EDH2661,Bank Lane (SE Bnd),BANK LANE,2007-11-01T00:00:00,,BCT
1800NF31461,Bank Ln,SHOPS,2007-11-01T00:00:00,,BCT
1800WF40371,Bank Ln,HOUSE 156,2014-02-19T00:00:00,indicator amended,BCT
1800SGH1332,Bank Rd,RUSKIN GROVE,2007-11-01T00:00:00,,BCT
1800SGH1331,Bank Rd,RUSKIN GROVE,2007-11-01T00:00:00,,BCT
1800NBH0472,Bank Road,KEARSLEY ROAD,2007-11-01T00:00:00,,BCT
1800NBH0471,Bank Road,KEARSLEY ROAD,2007-11-01T00:00:00,,BCT
1800NCH4311,Bank St,BANK STREET,2007-11-01T00:00:00,,BCT
1800NCH4312,Bank St,BANK STREET,2007-11-01T00:00:00,,BCT
1800EBH1301,Bank Street,BANK STREET,2007-11-01T00:00:00,,BCT
1800EBH1302,Bank Street,BANK STREET,2007-11-01T00:00:00,,BCT
1800WA14401,Bank Top Brewery Ale House,BANK TOP,2007-11-01T00:00:00,,BCT
1800WA14391,Bank Top Brewery Ale House,BANK TOP,2007-11-01T00:00:00,,BCT
1800NE04451,Bank Top St,CHERWELL HOUSE,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE05501,Bank Top St,CHERWELL HOUSE,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE10011,Bank Top St,PUBLIC HOUSE,2012-06-25T00:00:00,,BCT
1800NE04452,Bank Top Street,BANK TOP,2006-05-31T00:00:00,,BCT
1800NEH2511,Bank Top Street (to def rte),CHERWELL AVENUE,2007-11-01T00:00:00,,BCT
1800NEH2512,Bank Top Street (to def rte),CHERWELL AVENUE,2007-11-01T00:00:00,,BCT
1800WK04641,Bankes Ave,HOUSE 123,2016-05-16T00:00:00,STOP NAME AMENDED,BCT
1800EDH2791,Bankfield Drive,BANKFIELD DRIVE,2007-11-01T00:00:00,,BCT
1800EDH2792,Bankfield Drive,BANKFIELD DRIVE,2007-11-01T00:00:00,,BCT
1800NEH0852,Bankfield Lane,HIGHFIELD ROAD,2007-11-01T00:00:00,,BCT
1800NEH4821,Bankfield Lane (N bnd),Bankfield Lane (N bnd),2011-02-08T00:00:00,,BCT
1800NEH0851,Bankfield Lane (S bnd),HIGHFIELD ROAD,2011-02-08T00:00:00,DIRECTION AMENDED,BCT
1800SG19331,Bankfield Rd,HOUSE 82,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG19341,Bankfield Rd,HOUSE 87,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG39011,Bankfield St,HALFFORDS,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800WAH0232,Bankfield Street,HIBERNIA STREET,2007-11-01T00:00:00,,BCT
1800WAH0241,Bankfield Street,BANKFIELD ST,2007-11-01T00:00:00,,BCT
1800WA16601,Bankfield Street,CARE HOME,2007-11-01T00:00:00,,BCT
1800WAH0231,Bankfield Street,HIBERNIA STREET,2007-11-01T00:00:00,,BCT
1800WAH0242,Bankfield Street,BANKFIELD ST,2007-11-01T00:00:00,,BCT
1800WA17981,Bankfield Street,HOUSE 106,2007-11-01T00:00:00,,BCT
1800SG17811,Bankhall Rd,HOUSE 61/63,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SGH0181,Bankhall Road (northbound),BARNES AVENUE,2007-11-01T00:00:00,,BCT
1800SGH0751,Bankhall Road (southbound),BARNES AVE OPP,2007-11-01T00:00:00,,BCT
1800NB43111,Bantry Dr,FLATS,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800ED07641,Baptist Church,MILL,2007-11-01T00:00:00,,BCT
1800ED07631,Baptist Church,INDUSTRIAL UNIT,2007-11-01T00:00:00,,BCT
1800SJ41631,Baptist Church,CHURCH,2015-01-21T00:00:00,INDICATOR AMENDED,BCT
1800EDH1632,Bar Gap Road,HENSHAW STREET,2010-05-27T00:00:00,REMOVED,BCT
1800EDH1631,Bar Gap Road,HENSHAW STREET,2010-05-27T00:00:00,REMOVED,BCT
1800EB04231,Barcicroft Rd,HOUSE 577,2007-11-01T00:00:00,,BCT
1800EB04221,Barcicroft Rd,PUBLIC HOUSE,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800EB13801,Barcicroft Rd,HOUSE 308,2007-11-01T00:00:00,,BCT
1800EB13811,Barcicroft Rd,HOUSE 407,2007-11-01T00:00:00,,BCT
1800SGH2671,Barcicroft Road,WHITEHURST ROAD,2007-11-01T00:00:00,,BCT
1800SGH2672,Barcicroft Road,WHITEHURST ROAD,2007-11-01T00:00:00,,BCT
1800SB45901,Bardon Rd,HOUSE 12,2007-11-01T00:00:00,,BCT
1800SB45921,Bardon Rd,SHOPPING PARADE,2007-11-01T00:00:00,,BCT
1800EH21561,Bardsley Bridge,HOUSE 624,2007-11-01T00:00:00,,BCT
1800EH21551,Bardsley Bridge,,2007-11-01T00:00:00,,BCT
1800EDH1702,Bardsley Street,Bardsley Street,2007-11-01T00:00:00,,BCT
1800EDH3711,Bardsley Street (Ebnd),Bardsley Street (Ebnd),2010-10-12T00:00:00,,BCT
1800EDH1701,Bardsley Street (Wbnd),Bardsley Street (Wbnd),2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800SJ03411,Barkers Lane,OFFICES,2014-09-30T00:00:00,INDICATOR AMENDED,BCT
1800NEH1372,Barley Hall Street,WOODLAND ROAD,2007-11-01T00:00:00,,BCT
1800SB16571,Barlow Hall Rd,HOUSE 168,2007-11-01T00:00:00,,BCT
1800SB33421,Barlow Hall Rd,CEMETERY,2007-11-01T00:00:00,,BCT
1800SB33411,Barlow Hall Rd,HOUSE 2,2007-11-01T00:00:00,,BCT
1800SB16561,Barlow Hall Rd,HOUSE 161,2007-11-01T00:00:00,,BCT
1800SBH0351,Barlow High School,PARRS WOOD ROAD,2007-11-01T00:00:00,,BCT
1800SBH0352,Barlow High School,PARRS WOOD ROAD,2015-10-19T00:00:00,,BCT
1800SB33811,Barlow Moor Ct,HOUSE 150,2010-03-30T00:00:00,NAME AMENDED,BCT
1800SB33511,Barlow Moor Rd,CEMETERY,2007-11-01T00:00:00,,BCT
1800SB33571,Barlow Moor Rd,SIEMENS,2007-11-01T00:00:00,,BCT
1800SB33871,Barlow Moor Rd,HOUSE 201,2007-11-01T00:00:00,,BCT
1800SB33561,Barlow Moor Rd,SIEMENS,2007-11-01T00:00:00,,BCT
1800SB32841,Barlow Moor Rd,NR HOUSE 7,2007-11-01T00:00:00,,BCT
1800SB33861,Barlow Moor Rd,,2007-11-01T00:00:00,,BCT
1800SB33821,Barlow Moor Rd,MOSQUE,2007-11-01T00:00:00,,BCT
1800SB32881,Barlow Moor Rd Metrolink Stop,PRIMARY SCHOOL,2014-10-02T00:00:00,NAME AMENDED,BCT
1800SB33381,Barlow Moor Rd Metrolink Stop,POST OFFICE,2014-10-02T00:00:00,NAME AMENDED,BCT
1800SB32871,Barlow Moor Rd Metrolink Stop,PARK,2014-10-02T00:00:00,NAME AMENDED,BCT
1800SB32831,Barlow Moor Rd Metrolink Stop,PRIMARY SCHOOL,2014-10-02T00:00:00,Name amended,BCT
1800SB32851,Barlow Moor Road,WILLIAM HILLS,2007-11-01T00:00:00,,BCT
1800ZZMABAR1,Barlow Moor Road (Manchester Metrolink),,2014-09-03T00:00:00,,TMU
1800ZZMABAR3,Barlow Moor Road (Manchester Metrolink),,2014-09-03T00:00:00,,TMU
1800ZZMABAR2,Barlow Moor Road (Manchester Metrolink),,2014-09-03T00:00:00,,TMU
1800ZZMABAR4,Barlow Moor Road (Manchester Metrolink),,2014-09-03T00:00:00,,TMU
1800WA12471,Barlow Park Avenue,HOUSE 65,2007-11-01T00:00:00,,BCT
1800WA12461,Barlow Park Avenue,HOUSE 64,2007-11-01T00:00:00,,BCT
1800EBH1461,Barlow Road (Ebnd),MOLYNEUX RD,2010-04-23T00:00:00,DIRECTION AMENDED,BCT
1800EBH1531,Barlow Road (Wbnd),MARQUIS ST,2010-04-23T00:00:00,DIRECTION AMENDED,BCT
1800WA14721,Barlow Street,HOUSE 156,2007-11-01T00:00:00,,BCT
1800SGH3562,Barlowfold,Barlowfold,2007-11-01T00:00:00,,BCT
1800SGH3561,Barlowfold,Barlowfold,2007-11-01T00:00:00,,BCT
1800WKH2071,Barn Lane,BARN LANE,2007-11-01T00:00:00,,BCT
1800WKH2072,Barn Lane,BARN LANE,2007-11-01T00:00:00,,BCT
1800ED15361,Barn St,PROPERTY 39,2016-09-09T00:00:00,STOP LOCATION AMENDED,BCT
1800ED15311,Barn St,MECCA BINGO,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED15511,Barn St,PROPERTY 33,2016-09-09T00:00:00,STOP LOCATION AMENDED,BCT
1800ED15291,Barn St,MECCA BINGO,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED15301,Barn St,MECCA BINGO,2016-09-09T00:00:00,STOP LOCATION AMENDED,BCT
1800SG17801,Barnes Ave,HOUSE 67,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG14401,Barnes Hospital Grounds,BARNES HOSPITAL,2008-02-27T00:00:00,STOP REMOVED,BCT
1800NEH1572,Barnes Meadow (opp NE 2419) to def route,Barnes Meadow (opp NE 2419) to def route,2007-11-01T00:00:00,,BCT
1800NEH1571,Barnes Meadow (opp NE 2419) to def route,Barnes Meadow (opp NE 2419) to def route,2007-11-01T00:00:00,,BCT
1800NF02951,Barnfield Close,HOUSE 11,2007-11-01T00:00:00,,BCT
1800SJ04381,Barnfield Crescent,HOUSE 27,2014-10-03T00:00:00,INDICATOR AMENDED,BCT
1800SJ04461,Barnfield Crescent,BOWLING GREEN,2014-10-03T00:00:00,INDICATOR AMENDED,BCT
1800WK23851,Barnsley St,CHURCH,2007-11-01T00:00:00,,BCT
1800WK23861,Barnsley St,HOUSE 7,2007-11-01T00:00:00,,BCT
1800EH30071,Baron Rd,CAR PARK,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800NF31411,Barrfield Rd,BOWLING GREEN,2007-11-01T00:00:00,,BCT
1800NF31421,Barrfield Rd,,2007-11-01T00:00:00,,BCT
1800WK36761,Barrie St,OP HOUSE 104,2007-11-01T00:00:00,,BCT
1800WK07741,Barrie St,SCHOOL,2014-02-13T00:00:00,indicator amended,BCT
1800SJ49401,Barrington Road,HOUSE 1,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ49391,Barrington Road,HOUSE 6,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800WA16281,Barrow Bridge,TURNING CIRCLE,2007-11-01T00:00:00,,BCT
1800NB40781,Barrow Hill Rd,CHIP SHOP,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB40791,Barrow Hill Rd,FACTORY,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800WK00201,Barrowdale Rd,,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800WK00211,Barrowdale Rd,SCHOOL,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800NEH1231,Barrowfields,BOARSHAW ROAD,2007-11-01T00:00:00,,BCT
1800NEH1232,Barrowfields,BOARSHAW ROAD,2007-11-01T00:00:00,,BCT
1800NE08221,Barrowfields,OLD SCHOOL,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE08211,Barrowfields,HOUSE 117,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800WF40761,Barry Cres,,2014-02-18T00:00:00,indicator amended,BCT
1800SJ10671,Barry Rise,FILLEIGH,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800ED15941,Barry St,TESCO GARAGE,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800NF27561,Barton Aerodrome,OP GARAGE,2007-11-08T00:00:00,LOCATION AMENDED,BCT
1800NF27571,Barton Aerodrome,AEROCLUB,2007-11-05T00:00:00,LOCATION AMENDED,BCT
1800SB04771,Barton Arcade,TAPAS BAR,2007-11-01T00:00:00,,BCT
1800SB04761,Barton Arcade,BARTON ARCADE,2007-11-01T00:00:00,,BCT
1800NF28681,Barton Bridge,SUB STATION,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NF28671,Barton Bridge,BARTN SWNG BRDG,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NF27541,Barton Moss Rd,,2011-03-03T00:00:00,indicator amended,BCT
1800NF27551,Barton Moss Rd,HELIPORT,2007-11-01T00:00:00,,BCT
1800WF39701,Barton Rd,HOUSE 55,2014-02-20T00:00:00,indicator amended,BCT
1800SG40261,Barton Rd,PDCTS OF ARKNSS,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800NF28691,Barton Rd,HOUSE 17,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800WF39691,Barton Rd,GOLF CLUB,2014-02-20T00:00:00,indicator amended,BCT
1800NF01551,Barton Rd,HOUSE 12,2011-03-03T00:00:00,indicator amended,BCT
1800WAH2072,Barton Road,FAIRFIELD ROAD,2007-11-01T00:00:00,,BCT
1800SJH1352,Barton Road,BARTON ROAD,2007-11-01T00:00:00,,BCT
1800WAH2071,Barton Road,FAIRFIELD ROAD,2007-11-01T00:00:00,,BCT
1800SJH1351,Barton Road,BARTON ROAD,2007-11-01T00:00:00,,BCT
1800SJ03001,Barton Road,,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800SJ03131,Barton Road,HOUSE 2,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800SJH2591,Barton Road (to def route),Barton Road (to def route),2007-11-01T00:00:00,,BCT
1800SJH1902,Barton Road (To define route),SANDY LANE,2007-11-01T00:00:00,,BCT
1800SJH1901,Barton Road (To define route),SANDY LANE,2007-11-01T00:00:00,,BCT
1800SJH2601,Barton Road (to define route),Barton Road (to define route),2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NB29921,Barton St,THE HUT,2007-11-01T00:00:00,,BCT
1800SG35051,BASF,DEPOT,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SGH1181,Basil St,LLOYD STREET,2007-11-01T00:00:00,,BCT
1800SGH1182,Basil St,LLOYD STREET,2007-11-01T00:00:00,,BCT
1800NC08891,Bass Ln,,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC08881,Bass Ln,,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC08871,Bast House Rd,,2011-01-17T00:00:00,INDICATOR AMENDED,BCT
1800WA32351,Bates Houses,,2014-04-23T00:00:00,indicator amended,BCT
1800WA32361,Bates Houses,HOUSE 195,2014-04-23T00:00:00,indicator amended,BCT
1800SG44851,Bateson St,,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
1800WA14761,Bath Street,ARCTIC OFFICES,2014-11-28T00:00:00,,BCT
1800WK01521,Battersby St,HOUSE 36,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WK06671,Battersby St,HOUSE 206,2014-02-13T00:00:00,indicator amended,BCT
1800SJH0992,Baxter Road,BAXTER ROAD,2007-11-01T00:00:00,,BCT
1800SJH0991,Baxter Road,BAXTER ROAD,2007-11-01T00:00:00,,BCT
1800WK01861,Bay Horse,ST EDMUND SCH,2013-05-29T00:00:00,INDICATOR AMENDED,BCT
1800NC33701,Bay Horse,BAY HORSE PUB,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800EH38881,Bay Horse,,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800EH38871,Bay Horse,CAR PARK,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NC33711,Bay Horse,CHURCH,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800WA19841,Bay Horse,NEWSAGENTS,2014-05-15T00:00:00,indicator amended,BCT
1800EDH0881,Baytree Avenue,PARTRIDGE WAY,2007-11-01T00:00:00,,BCT
1800EDH0862,Baytree Avenue,BAYTREE AVENUE,2007-11-01T00:00:00,,BCT
1800EDH0882,Baytree Avenue,PARTRIDGE WAY,2007-11-01T00:00:00,,BCT
1800NEH3291,Baytree Lane,FERN CLOSE,2017-02-22T09:56:55,,BCT
1800NEH3292,Baytree Lane (to def rte),FERN CLOSE,2007-11-01T00:00:00,,BCT
1800NE08411,Baytree Ln,HOUSE 559,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE08401,Baytree Ln,THE OLD COCK,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
