AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800SG08011,2014-02-18T00:00:00,MANJAWMJ,E0028247,Orion Business Pk
1800SG07981,2014-02-18T00:00:00,MANJAWMG,E0028247,Orion Business Pk
1800WA43301,2014-02-24T00:00:00,MANPJAMJ,N0075133,Orlando St
1800WA15751,2007-11-01T00:00:00,MANPATJT,N0075133,Orlando Street
1800WAH3582,2008-08-22T00:00:00,,N0075133,
1800WAH3581,2008-08-22T00:00:00,,N0075133,
1800WA43631,2014-02-21T00:00:00,MANPJDGD,E0028318,Ormond St
1800WK04111,2014-02-17T00:00:00,MANPTDGP,N0075101,Ormskirk Rd
1800WK07121,2014-02-13T00:00:00,MANPTWPG,E0029197,Ormskirk Rd
1800WK10181,2015-11-22T00:00:00,MANTGTMP,E0029197,Ormskirk Rd
1800WK04121,2014-02-17T00:00:00,MANPTDGT,N0075101,Ormskirk Rd
1800WKR0751,2005-05-24T00:00:00,,E0029177,
1800WK04581,2007-11-01T00:00:00,MANPTGDJ,N0075110,Council Offices
1800WK04591,2007-11-01T00:00:00,MANPTGDM,N0075110,Orrell Post
1800WK04561,2007-11-01T00:00:00,MANPTGDA,N0075110,Orrell Post
1800WK04571,2007-11-01T00:00:00,MANPTGDG,N0075110,Orrell Post
1800ORRELL0,2005-02-02T00:00:00,,E0029177,
1800WK06911,2014-02-13T00:00:00,MANPTWGW,E0057846,Orrell St
1800WK04761,2007-11-01T00:00:00,MANPTGMT,E0029177,Orrell Stn
1800WK03151,2014-02-18T00:00:00,MANPMWTM,E0029177,Orrell Stn
1800WK04772,2006-05-24T00:00:00,,E0029177,
1800WK04771,2014-02-17T00:00:00,MANPTGPA,E0029177,Orrell Water Pk
1800WK08631,2014-02-17T00:00:00,MANTGMWT,E0029177,Orrell Water Pk
1800SGH2311,2007-11-01T00:00:00,,E0028698,
1800SB47511,2015-02-06T00:00:00,MANJADAG,N0075104,Orton Rd
1800SB42501,2007-11-01T00:00:00,MANGWMTM,N0075104,Orton Rd
1800SB41511,2007-11-01T00:00:00,MANGWJTW,N0075104,Orton Rd
1800SB41521,2007-11-01T00:00:00,MANGWJWA,N0075104,Orton Rd
1800WK37231,2007-11-01T00:00:00,MANTDGPJ,E0028804,Osborne Gr
1800SG39621,2014-02-24T00:00:00,MANJGWJP,N0075002,Osborne Gr
1800ED08621,2007-11-01T00:00:00,MANAMDTJ,E0029224,Osborne Rd
1800ED08611,2010-09-16T00:00:00,MANAMDTG,E0029224,Osborne Rd
1800WK45811,2007-11-01T00:00:00,MANTDPJD,E0028491,Osborne Rd
1800SG06531,2014-02-17T00:00:00,MANJAMPM,E0028672,Osborne Rd
1800WKH1741,2007-11-01T00:00:00,,E0029026,
1800WKH1731,2007-11-01T00:00:00,,E0029026,
1800WKH1732,2007-11-01T00:00:00,,E0029026,
1800WKH1742,2007-11-01T00:00:00,,E0029026,
1800NB08511,2010-04-20T00:00:00,MANDJPAW,N0075098,Osborne St
1800NB08521,2010-04-20T00:00:00,MANDJPDA,N0075098,Osborne St
1800WK37241,2007-11-01T00:00:00,MANTDGPM,E0028804,Osbourne Gr
1800WF40631,2014-02-18T00:00:00,MANPJWTW,E0028978,Oscott Ave
1800WF40621,2014-02-18T00:00:00,MANPJWTP,E0028978,Oscott Ave
1800NC41641,2010-04-23T00:00:00,MANDTMTG,E0029302,Ostrich Ln
1800NC41631,2010-04-23T00:00:00,MANDTMTD,E0029302,Ostrich Ln
1800EB02661,2007-11-01T00:00:00,MANADJAT,N0074882,Oswald St
1800SG10351,2016-06-10T00:00:00,MANJDJDT,E0029156,Oswald St
1800NC34841,2007-11-01T00:00:00,MANDTJGA,E0029462,Oswestry Cl
1800NC34851,2007-11-01T00:00:00,MANDTJGD,E0029462,Oswestry Cl
1800ED10951,2010-04-15T00:00:00,MANAMJWM,E0029510,Otago St
1800ED10941,2007-11-01T00:00:00,MANAMJWJ,E0029510,Otago St
1800SG14541,2014-02-18T00:00:00,MANTJAMT,E0029163,Otterburn Pl
1800SGH1931,2007-11-01T00:00:00,,E0028601,
1800SGH1932,2007-11-01T00:00:00,,E0028601,
1800NE00731,2010-04-24T00:00:00,MANDWAJW,N0074993,Oulder Hill Sch
1800NE05051,2010-12-09T00:00:00,MANTWJTG,N0074993,Oulder Hill Sch
1800NE00732,2006-01-20T00:00:00,,E0057799,
1800NEH0331,2009-05-20T00:00:00,,N0074993,
1800NEH0332,2009-05-20T00:00:00,,N0074993,
1800NE26601,2010-04-26T00:00:00,MANGAWPJ,E0028938,Our Lady's Church
1800NBH1001,2007-11-01T00:00:00,,E0028798,
1800NBH1002,2015-10-12T00:00:00,,E0028798,
1800WKH1141,2010-05-07T00:00:00,,E0028494,
1800WKH1142,2010-05-07T00:00:00,,E0028494,
1800NCH2961,2007-11-01T00:00:00,,E0028694,
1800NCH2962,2007-11-01T00:00:00,,E0028694,
1800SBH1232,2007-11-01T00:00:00,,N0075057,
1800SBH1871,2010-06-17T00:00:00,,N0075057,
1800SBH1231,2007-11-01T00:00:00,,N0075057,
1800SBH1022,2010-06-18T00:00:00,,N0075057,
1800SBH1021,2010-06-18T00:00:00,,N0075057,
1800NC33781,2010-01-18T00:00:00,MANDTGDG,E0028694,Outwood Rd
1800NC33791,2007-11-01T00:00:00,MANDTGDJ,E0028694,Outwood Rd
1800WF39451,2014-02-20T00:00:00,MANPJPMG,E0029411,Overdale
1800WFH0171,2007-11-01T00:00:00,,E0029411,
1800WFH0172,2007-11-01T00:00:00,,E0029411,
1800SGH2341,2007-11-01T00:00:00,,E0028601,
1800NE07391,2016-01-13T00:00:00,MANTGTJG,E0029059,Glenavon Drive
1800NE21771,2007-11-01T00:00:00,MANGAGMD,E0057799,Overt St
1800EB07841,2015-11-22T00:00:00,MANADWGT,N0075112,Owen's Park
1800WK01541,2013-05-21T00:00:00,MANPMPGW,E0028546,Owens Farm
1800WK01551,2013-05-21T00:00:00,MANPMPJA,E0028546,Owens Farm
1800EBH0612,2005-05-24T00:00:00,,N0075112,
1800NC20831,2014-10-15T00:00:00,MANDPJPM,E0029495,Owlerbarrow Rd
1800WF40191,2014-02-19T00:00:00,MANPJWAW,E0029194,Owlwood Dr
1800WF40181,2014-02-19T00:00:00,MANPJWAT,E0029194,Owlwood Dr
1800WA17361,2007-11-01T00:00:00,MANPDGAW,E0028995,Ox Hey Lane
1800WKH4921,2016-04-04T00:00:00,,E0029354,
1800WKH4911,2016-04-04T00:00:00,,E0029354,
1800SG37721,2014-02-17T00:00:00,MANJGMTG,E0028463,Oxford Dr
1800SG37731,2007-11-01T00:00:00,MANJGMTJ,E0028463,Oxford Dr
1800SB18791,2016-12-16T00:00:00,MANTWTDT,E0057786,Oxford House
1800EH05261,2008-08-01T00:00:00,MANAWGAP,E0028480,Oxford Park
1800EH05271,2007-11-01T00:00:00,MANAWGAT,E0028480,Oxford Park
1800EBH1731,2007-11-01T00:00:00,,E0029284,
1800SB10511,2007-12-10T00:00:00,MANTGATJ,E0057786,Oxford Rd
1800SB14001,2007-11-01T00:00:00,MANGPWTM,E0028715,Oxford Rd
1800SB02141,2007-11-01T00:00:00,MANGPGPG,E0057786,Oxford Rd
1800SBH1681,2007-11-01T00:00:00,,E0057786,
1800SB04911,2007-11-01T00:00:00,MANGPJMT,E0057786,Oxford Rd Stn
1800SB12101,2007-11-01T00:00:00,MANGPTMD,E0057786,Oxford Rd Stn
1800SB04921,2007-11-01T00:00:00,MANGPJMW,E0057786,Oxford Rd Stn
1800SB18781,2016-12-16T00:00:00,MANTWTDW,E0057786,Oxford Rd Stn
1800SB06381,2007-11-01T00:00:00,MANGPMAM,E0057786,Oxford Road Stn
1800ED01461,2007-11-01T00:00:00,MANAJTJW,E0028662,Oxford St
1800SB00591,2011-03-11T00:00:00,MANGPGMP,E0057786,Oxford Street
1800ED08681,2010-04-15T00:00:00,MANAMDTW,E0028662,Oxford St
1800SB17451,2009-10-22T00:00:00,MANTPATD,E0057786,Oxford St
1800SGH1621,2007-11-01T00:00:00,,E0028780,
1800SGH1622,2007-11-01T00:00:00,,E0028780,
1800EH04981,2015-02-06T00:00:00,MANAWDPM,E0029109,Pack Horse Inn
1800EH37461,2007-11-01T00:00:00,MANDGAPA,E0029109,Pack Horse Inn
1800WAH3071,2007-11-01T00:00:00,,E0029559,
1800WAH3072,2007-11-01T00:00:00,,E0029559,
1800WA12211,2014-02-03T00:00:00,MANPADMT,E0029452,Padbury Way
1800WA07931,2007-11-01T00:00:00,MANJWMAJ,E0029452,Padbury Way
1800NF31111,2007-11-01T00:00:00,MANGMTPJ,E0029199,Paddington Cl
1800NF31131,2007-11-01T00:00:00,MANGMTPM,E0029199,Paddington Cl
1800SJ48661,2007-11-01T00:00:00,MANJTWTD,E0052675,Paddock Lane
1800EDH2252,2007-11-01T00:00:00,,E0028385,
1800SJ48631,2007-11-01T00:00:00,MANJTWTA,E0052675,Paddock Lane
1800EDH3881,2011-01-06T00:00:00,,E0028385,
1800EDH2251,2011-01-06T00:00:00,,E0028385,
1800EHH1691,2015-11-21T00:00:00,,N0075180,
1800NB44211,2007-11-01T00:00:00,MANDMDTP,E0028269,Paget St
1800SB12951,2007-11-01T00:00:00,MANGPWMT,E0029575,Painswick Park
1800SB12941,2009-05-14T00:00:00,MANGPWMP,E0029575,Painswick Park
1800SJ47991,2015-02-13T00:00:00,MANJTPMD,N0075113,Paintworks
1800SJ48071,2015-02-13T00:00:00,MANJTPTG,N0075113,Paintworks
1800EH21131,2007-11-01T00:00:00,MANDAGTW,E0028873,Palace Rd
1800EH21121,2010-04-19T00:00:00,MANDAGTP,E0028873,Palace Rd
1800EHH1012,2007-11-01T00:00:00,,E0028873,
1800EHH1032,2007-11-01T00:00:00,,E0028766,
1800EHH1011,2017-02-21T15:41:18,,E0028873,
1800EHH1031,2010-10-29T00:00:00,,E0028766,
1800EHH1021,2010-10-29T00:00:00,,E0028873,
1800NCH0662,2007-11-01T00:00:00,,E0029493,
1800NCH2611,2011-01-17T00:00:00,,E0029493,
1800NCH0661,2011-01-17T00:00:00,,E0029493,
1800NCH4661,2011-01-17T00:00:00,,E0029493,
1800SB34301,2007-11-01T00:00:00,MANGWGWJ,E0028336,Palatine Rd
1800SB34291,2007-11-01T00:00:00,MANGWGWG,E0028336,Palatine Rd
1800SB14601,2007-11-01T00:00:00,MANGTAWD,E0029157,Palatine Rd
1800NE20921,2015-05-01T00:00:00,MANGAGJD,E0029130,Palatine St
1800NE20911,2015-05-01T00:00:00,MANGAGJA,E0029130,Palatine St
1800EB10021,2007-11-01T00:00:00,MANADWTD,E0029076,Palgrave Ave
1800EDH2692,2007-11-01T00:00:00,,N0074962,
1800EDH2691,2010-10-13T00:00:00,,N0074962,
1800EH04831,2007-11-01T00:00:00,MANAWDMG,N0076732,Palm St
1800EH10081,2010-04-19T00:00:00,MANAWTPA,N0076732,Palm St
1800EH33161,2010-04-19T00:00:00,MANDAPDM,N0076732,Palm St
1800SBH0432,2007-11-01T00:00:00,,N0075057,
1800SBH0431,2007-11-01T00:00:00,,N0075057,
1800ED28381,2010-04-15T00:00:00,MANATJDJ,E0028755,Palmer Cl
1800ED28391,2009-05-14T00:00:00,MANATJDM,E0028755,Palmer Cl
1800EB06481,2010-03-26T00:00:00,MANADTMD,N0074882,Palmerston St
1800EB04851,2010-03-25T00:00:00,MANADPJP,N0074882,Palmerston St
1800EBH0091,2007-11-01T00:00:00,,N0074882,
1800EBH0092,2007-11-01T00:00:00,,N0074882,
1800WA20431,2014-05-15T00:00:00,MANPDWDT,E0052667,Panton Street
1800SJ30221,2014-10-13T00:00:00,MANJTDTP,E0028403,Paragon House
1800NF01781,2007-11-01T00:00:00,MANGJGPD,N0074915,Paragon House
1800NF01791,2007-11-01T00:00:00,MANGJGPG,N0074915,Paragon House
1800WK05921,2014-02-14T00:00:00,MANPTMJG,N0075201,Paris Ave
1800WK37301,2007-11-01T00:00:00,MANTDGTJ,E0028804,Parish Ctr
1800WK09521,2013-05-21T00:00:00,MANTGPMA,E0052677,Parish Hall
1800WK01451,2013-05-21T00:00:00,MANPMPDP,E0052677,Parish Hall
1800WK01452,2006-05-24T00:00:00,,E0052677,
1800WF14841,2016-03-18T00:00:00,MANTWMPJ,E0029260,Park & Ride
1800WF14821,2016-03-18T00:00:00,MANTWMPM,E0029260,Park & Ride
1800ED04741,2007-11-01T00:00:00,MANAMAPJ,E0029125,Park Ave
1800EB06351,2007-11-01T00:00:00,MANADTJD,E0028951,Park Ave
1800EH06551,2007-11-01T00:00:00,MANAWJAT,N0074984,Park Ave
1800ED04731,2007-11-01T00:00:00,MANAMAPG,E0029125,Park Avenue
1800EDH3601,2010-06-16T00:00:00,,E0028692,
1800EDH1912,2007-11-01T00:00:00,,E0028692,
1800EDH2611,2010-06-16T00:00:00,,E0028692,
1800EH21331,2007-11-01T00:00:00,MANDAJDT,E0029252,Park Cl
1800WK23931,2007-11-01T00:00:00,MANPWTPT,E0057846,Park Cres
1800NF28511,2007-11-01T00:00:00,MANGMAWP,E0029078,Park Dr
1800EH38581,2007-11-01T00:00:00,MANDGJDW,N0074984,Park Dr
1800NF28521,2007-11-01T00:00:00,MANGMAWT,E0029078,Park Dr
1800NC08811,2010-04-21T00:00:00,MANDPDTJ,E0029324,Park Farm
1800NC08821,2010-04-21T00:00:00,MANDPDTM,E0029324,Park Farm
1800WA17001,2014-10-14T00:00:00,MANPDAJT,E0057777,Park Hill Street
1800WA04371,2014-10-14T00:00:00,MANJWGTD,E0057777,Park Hill Street
1800SJ47421,2015-01-30T00:00:00,MANJTMPA,N0075139,Park House
1800EDH3191,2007-11-01T00:00:00,,E0028472,
1800NCH4141,2007-11-01T00:00:00,,E0029536,
1800EDH3192,2007-11-01T00:00:00,,E0028472,
1800NFH0991,2007-11-01T00:00:00,,E0028886,
1800NCH4142,2007-11-01T00:00:00,,E0029536,
1800NFH0992,2007-11-01T00:00:00,,E0028886,
1800NC48311,2007-11-01T00:00:00,MANDTWJM,E0029187,Park Ln
1800ED28581,2007-11-01T00:00:00,MANATJPA,E0028755,Park Ln
1800NC06971,2007-11-01T00:00:00,MANDPAJP,E0029536,Park Ln
1800WK37821,2014-02-24T00:00:00,MANTDJTP,E0028244,Park Ln
1800NC48321,2007-11-01T00:00:00,MANDTWJP,E0029187,Park Ln
1800ED28591,2008-03-26T00:00:00,MANATJPD,E0028755,Park Ln
1800ED16861,2010-04-16T00:00:00,MANAPTAD,E0029278,Park Ln
1800ED16871,2007-11-01T00:00:00,MANAPTAG,E0029278,Park Ln
1800NC06961,2010-04-21T00:00:00,MANDPAJM,E0029536,Park Ln
1800WK37811,2007-11-01T00:00:00,MANTDJTM,E0028244,Park Ln
1800ED09011,2007-11-01T00:00:00,MANAMGJW,E0029278,Park Ln
1800NF41981,2007-11-05T00:00:00,MANGPDTW,E0028630,Park Ln
1800WK05001,2014-02-14T00:00:00,MANPTGWM,N0075036,Park Ln Chapel
1800EHH1992,2007-11-01T00:00:00,,E0028492,
1800EHH1841,2008-08-22T00:00:00,,E0028492,
1800EHH1991,2007-11-01T00:00:00,,E0028492,
1800NB09381,2010-04-20T00:00:00,MANDJPTM,E0029384,Park Pl
1800NB09371,2010-11-17T00:00:00,MANDJPTJ,E0029384,Park Pl
1800WK23381,2014-02-12T00:00:00,MANPWPWD,E0057846,Park Rd
1800WF39921,2014-02-19T00:00:00,MANPJTMA,E0029189,Park Rd
1800EH38521,2010-04-20T00:00:00,MANDGJDG,E0028879,Park Rd
1800WK11821,2013-05-21T00:00:00,MANTJAJA,E0028822,Park Rd
1800SB39531,2007-11-01T00:00:00,MANGWJGD,E0028432,Park Rd
1800SB39541,2007-11-01T00:00:00,MANGWJGJ,E0028432,Park Rd
1800EH38541,2010-04-20T00:00:00,MANDGJDM,E0028879,Park Rd
1800WK23391,2014-02-12T00:00:00,MANPWPWG,E0057846,Park Rd
1800WK01011,2013-05-21T00:00:00,MANPMJDW,E0028822,Park Rd
1800WK01171,2013-05-21T00:00:00,MANPMJPG,E0028822,Park Road
1800WK23521,2014-02-25T00:00:00,MANPWTAP,E0057846,Park Rd
1800WK03121,2014-02-18T00:00:00,MANPMWTD,E0028447,Park Rd
1800NF41791,2007-11-01T00:00:00,MANGPDTA,E0028630,Park Rd
1800SG15911,2014-02-21T00:00:00,MANJDTWP,E0028432,Park Rd
1800NF29111,2007-11-01T00:00:00,MANGMGDJ,E0028378,Park Rd
1800NFH0241,2007-11-01T00:00:00,,E0028378,
1800WAH1611,2007-11-01T00:00:00,,E0028351,
1800WK01012,2006-05-24T00:00:00,,E0028822,
1800SJ01011,2014-05-14T00:00:00,MANJMPTM,N0075174,Park Road
1800SJ11841,2014-10-09T00:00:00,MANJTAGW,N0077434,ParK Road
1800SJ09351,2014-10-06T00:00:00,MANJPMWM,N0079386,Park Road
1800SJH1612,2007-11-01T00:00:00,,E0028730,
1800WAH1612,2007-11-01T00:00:00,,E0028351,
1800SJ11291,2014-10-09T00:00:00,MANJPWPG,N0077434,Park Road
1800NFH1341,2007-11-01T00:00:00,,E0028588,
1800SGH3701,2007-11-01T00:00:00,,E0028432,
1800WA17041,2007-11-01T00:00:00,MANPDAMG,E0028440,Park Road
1800WAH1622,2007-11-01T00:00:00,,E0028351,
1800WAH1322,2009-01-13T00:00:00,,E0028351,
1800SJ00841,2014-02-25T00:00:00,MANJMPJG,N0075174,Park Road
1800SJH1611,2007-11-01T00:00:00,,E0028730,
1800WKH2751,2007-11-01T00:00:00,,E0028447,
1800WFH0701,2007-11-01T00:00:00,,E0029189,
1800SJH2671,2010-05-13T00:00:00,,E0029443,
1800WKH2752,2007-11-01T00:00:00,,E0028447,
1800WA17031,2007-11-01T00:00:00,MANPDAMD,E0028440,Park Road
1800WA16911,2007-11-01T00:00:00,MANPDAGP,E0028440,Park Road
1800WAH1321,2009-01-13T00:00:00,,E0028351,
1800WAH1621,2007-11-01T00:00:00,,E0028351,
1800SJ00911,2014-05-14T00:00:00,MANJMPMD,N0075174,Park Road
1800SJ49281,2014-10-06T00:00:00,MANJWAPA,N0079386,Park Road
1800SJ49331,2014-10-06T00:00:00,MANJWAPM,N0079386,Park Road
1800SJ49461,2014-10-06T00:00:00,MANJWAWJ,N0079386,Park Road
1800SJH2672,2010-05-13T00:00:00,,E0029443,
1800NE04191,2007-11-01T00:00:00,MANTDWAG,E0029060,Park Road
1800NE04291,2007-11-01T00:00:00,MANTDWAJ,E0029060,Park Road
1800NE03961,2010-12-09T00:00:00,MANTDTWT,E0029060,Park Road
1800NE04181,2007-11-01T00:00:00,MANTDWAD,E0029060,Park Road
1800NE04301,2010-12-09T00:00:00,MANTDWAM,E0029060,Park Road
1800EH09231,2010-04-19T00:00:00,MANAWPGT,E0028766,Park Square
1800EH09221,2007-11-01T00:00:00,MANAWPGP,E0028766,Park Square
1800ED14361,2009-08-24T00:00:00,MANTMWJT,E0029278,Park St
1800NF41071,2007-11-01T00:00:00,MANGPDJD,E0028630,Park St
1800EH09431,2007-11-01T00:00:00,MANAWPTJ,E0029366,Park St
1800ED16781,2007-11-01T00:00:00,MANAPMTW,E0029278,Park St
1800WK06351,2014-02-13T00:00:00,MANPTPGA,E0029215,Park St
1800ED16231,2007-11-01T00:00:00,MANAPJTJ,E0029308,Park St
1800EH09421,2007-11-01T00:00:00,MANAWPTG,E0029366,Park St
1800NFH1731,2007-11-01T00:00:00,,E0028630,
1800NFH1732,2007-11-01T00:00:00,,E0028630,
1800ED04061,2015-01-25T00:00:00,MANAMADT,E0028692,Park View
1800SGH1251,2007-11-01T00:00:00,,E0029002,
1800WKH0752,2007-11-01T00:00:00,,E0028491,
1800SGH1252,2007-11-01T00:00:00,,E0029002,
1800WKH0761,2007-11-01T00:00:00,,E0028491,
1800SG15801,2014-02-21T00:00:00,MANJDTPT,E0028699,Park View
1800WKH0751,2010-05-05T00:00:00,,E0028491,
1800NC42321,2010-04-23T00:00:00,MANDTPMP,E0029221,Park View Rd
1800NC42311,2007-11-01T00:00:00,MANDTPMJ,E0029221,Park View Rd
1800SJ04131,2014-09-26T00:00:00,MANJPJPG,E0029470,Park Way
1800WF12531,2014-02-21T00:00:00,MANTMPJM,E0029194,Park Way
1800WF12521,2014-02-21T00:00:00,MANTMPJP,E0029194,Park Way
1800SJ03261,2014-09-26T00:00:00,MANJPDWM,E0029470,Park Way
1800SJH0961,2007-11-01T00:00:00,,N0075049,
1800SJH0971,2007-11-01T00:00:00,,N0075049,
1800WFH0031,2007-11-01T00:00:00,,E0029194,
1800WFH0032,2007-11-01T00:00:00,,E0029194,
1800NC08831,2008-03-26T00:00:00,MANDPDTP,E0029324,Park Wood
1800NC08841,2009-08-28T00:00:00,MANDPDTW,E0029324,Park Wood
1800SBH1901,2012-06-29T00:00:00,,E0057786,
1800EDH2612,2010-06-16T00:00:00,,E0028692,
1800WAH2051,2007-11-01T00:00:00,,E0029119,
1800WAH2052,2007-11-01T00:00:00,,E0029119,
1800SB34311,2007-11-01T00:00:00,MANGWGWM,E0029519,Parkfield Rd Sth
1800EBH0421,2007-11-01T00:00:00,,E0029125,
1800EBH0422,2005-05-24T00:00:00,,E0029125,
1800EH09921,2007-11-01T00:00:00,MANAWTJD,E0029069,Parkfields
1800EH09911,2010-04-19T00:00:00,MANAWTJA,E0029069,Parkfields
1800WAH3302,2007-11-01T00:00:00,,E0028512,
1800WAH3282,2007-11-01T00:00:00,,E0028512,
1800WAH3301,2007-11-01T00:00:00,,E0028512,
1800WAH3281,2007-11-01T00:00:00,,E0028512,
1800NC20261,2007-11-01T00:00:00,MANDPGPA,E0028405,Parkhills Rd
1800NCH3332,2007-11-01T00:00:00,,E0028405,
1800NCH3331,2007-11-01T00:00:00,,E0028405,
1800EB14681,2010-04-15T00:00:00,MANAGJDW,E0029173,Parkhouse St
1800EBH1921,2010-05-07T00:00:00,,E0029173,
1800EBH1931,2010-05-07T00:00:00,,E0029173,
1800EBH1922,2008-08-22T00:00:00,,E0029173,
1800EBH1932,2008-08-22T00:00:00,,E0029173,
1800EB17671,2010-04-15T00:00:00,MANAGJPJ,E0029125,Parkhurst Ave
1800EB17681,2007-11-01T00:00:00,MANAGJPM,E0029125,Parkhurst Ave
1800NB44041,2007-11-01T00:00:00,MANDMDMJ,E0028557,Parkmount Rd
1800EBH0312,2005-05-24T00:00:00,,E0028557,
1800SB31681,2007-11-01T00:00:00,MANGTPWD,E0029102,Parkside
1800SB31671,2007-11-01T00:00:00,MANGTPWA,E0029102,Parkside Rd
1800SG06661,2014-02-18T00:00:00,MANJAMWJ,N0074909,Social Club
1800NBH0052,2007-11-01T00:00:00,,E0028798,
1800NBH1041,2011-01-11T00:00:00,,E0028798,
1800NBH0051,2007-11-01T00:00:00,,E0028798,
1800NCH3132,2007-11-01T00:00:00,,E0029221,
1800NCH3131,2007-11-01T00:00:00,,E0029221,
1800SB14181,2007-11-01T00:00:00,MANGTAJD,E0028653,Parkville Rd
1800SB14171,2007-11-01T00:00:00,MANGTAJA,E0028653,Parkville Rd
1800WA11021,2007-11-01T00:00:00,MANJWTGD,E0028858,Parkway
1800SJ17351,2014-10-06T00:00:00,MANTMWTG,E0029470,Parkway
1800SG13881,2014-02-21T00:00:00,MANJDPTJ,E0028699,Parkway
1800EDH0902,2007-11-01T00:00:00,,E0028692,
1800EDH0901,2010-06-16T00:00:00,,E0028692,
1800EDH4001,2011-01-31T00:00:00,,E0028692,
1800EDH1911,2010-06-16T00:00:00,,E0028692,
1800EDH3991,2011-01-31T00:00:00,,E0028692,
1800EDH4021,2011-02-02T00:00:00,,E0028692,
1800EDH4011,2011-01-31T00:00:00,,E0028692,
1800SB14531,2007-11-01T00:00:00,MANGTATG,E0029080,Parkway House
1800NC20181,2007-11-01T00:00:00,MANDPGJW,E0028405,Parliament St
1800NC20201,2007-11-01T00:00:00,MANDPGMD,E0028405,Parliament St
1800WK31721,2009-05-14T00:00:00,MANTAJMA,E0029095,Parr Brow
1800WK31711,2007-11-01T00:00:00,MANTAJGW,E0029095,Parr Brow
1800NCH1711,2014-10-02T00:00:00,,E0029478,
1800NC06391,2007-11-01T00:00:00,MANDMWDP,E0029478,Parr Ln
1800NC05581,2010-04-21T00:00:00,MANDMPMG,E0029478,Parr Ln
1800NC06401,2007-11-01T00:00:00,MANDMWDT,E0029478,Parr Ln
1800NC09511,2008-12-08T00:00:00,MANTMWJW,E0029536,Parr Ln
1800NC02341,2011-01-13T00:00:00,MANDMJMA,E0029329,Parrenthorn H.S.
1800NC02301,2011-01-13T00:00:00,MANDMJGJ,E0029329,Parrenthorn H.S.
1800NC02311,2011-01-13T00:00:00,MANDMJGM,E0029329,Parrenthorn H.S.
1800NC02321,2011-01-13T00:00:00,MANDMJGT,E0029329,Parrenthorn H.S.
1800NC02342,2007-11-01T00:00:00,,E0029329,Parrenthorn High
1800NC02322,2007-11-01T00:00:00,,E0029329,Parrenthorn High
1800NC07511,2010-04-21T00:00:00,MANDPDAW,E0029329,Parrenthorn Rd
1800NC07521,2007-11-01T00:00:00,MANDPDGA,E0029329,Parrenthorn Rd
1800NF28861,2007-11-01T00:00:00,MANGMDPT,E0029557,Parrin Ln
1800SB14301,2007-11-01T00:00:00,MANGTAMW,E0028368,Parrs Wood  Stop
1800SB12051,2007-11-01T00:00:00,MANTGDJM,E0028368,Parrs Wood
1800SB12071,2007-11-01T00:00:00,MANTGDJG,E0028368,Parrs Wood  Stop
1800SB12091,2007-11-01T00:00:00,MANTGDJD,E0028368,Parrs Wood
1800SB14281,2007-11-01T00:00:00,MANGTAMP,E0028368,Parrs Wood
1800SB14291,2007-11-01T00:00:00,MANGTAMT,E0028368,Parrs Wood  Stop
1800SB34231,2007-11-01T00:00:00,MANGWGTJ,E0028368,Parrs Wood
1800SB14031,2007-11-01T00:00:00,MANGTADA,E0028653,Parrs Wood Rd
1800SB14081,2007-11-01T00:00:00,MANGTADT,E0028922,Parrs Wood Rd
1800SB17341,2009-03-17T00:00:00,MANTMWTA,E0028653,Parrs Wood Rd
1800NB04091,2016-04-10T00:00:00,MANDJMJD,E0057786,Parsonage
1800WF11511,2014-02-21T00:00:00,MANTJAGD,E0029189,Parsonage Rd
1800WF39931,2014-02-19T00:00:00,MANPJTMD,E0029189,Parsonage Rd
1800WKH3731,2007-11-01T00:00:00,,E0028908,
1800WKH3732,2007-11-01T00:00:00,,E0028908,
1800WFH0561,2007-11-01T00:00:00,,E0028381,
1800EBH1781,2007-11-01T00:00:00,,E0028922,
1800WFH0562,2007-11-01T00:00:00,,E0028381,
1800EHH1631,2007-11-01T00:00:00,,E0028879,
1800EHH1632,2007-11-01T00:00:00,,E0028879,
1800WK13131,2011-10-10T00:00:00,MANTWJTJ,E0057846,Parsons Walk
1800NE48711,2007-11-01T00:00:00,MANGDWDA,E0029192,Passmonds Cres
1800NE48721,2014-12-16T00:00:00,MANGDWDG,E0029192,Passmonds Cres
1800EB14411,2011-09-21T00:00:00,MANAGDWP,E0057786,Paton St
1800EB01251,2011-09-21T00:00:00,MANADAWA,E0057786,Paton St
1800NEH2111,2007-11-01T00:00:00,,E0029314,
1800NEH2112,2007-11-01T00:00:00,,E0029314,
1800NEH2082,2007-11-01T00:00:00,,E0029314,
1800NEH2081,2007-11-01T00:00:00,,E0029314,
1800NFR0421,2005-05-24T00:00:00,,E0029193,
1800NF28631,2016-01-22T00:00:00,MANGMDGM,E0029193,Patricroft Bridge
1800NF28641,2015-04-29T00:00:00,MANGMDGP,E0029193,Patricroft Bridge
1800NF27731,2011-03-03T00:00:00,MANGJWGW,E0029193,Patricroft Bridge
1800NF27741,2011-03-03T00:00:00,MANGJWJA,E0029193,Patricroft Bridge
1800PTRCRFT0,2005-02-02T00:00:00,,E0029193,
