AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800ATHERTN0,2005-02-02T00:00:00,,E0028727,
1800WK01121,2013-05-21T00:00:00,MANPMJMP,E0028822,Atherton Rd
1800WK01081,2013-05-21T00:00:00,MANPMJMA,E0028822,Atherton Rd
1800WK01131,2013-05-21T00:00:00,MANPMJMT,E0028822,Atherton Rd
1800WK04081,2014-02-17T00:00:00,MANPTDGD,N0075101,Atherton St
1800WKH1722,2007-11-01T00:00:00,,E0028727,
1800WK30671,2009-03-17T00:00:00,MANTADJP,E0028727,Atherton Stn
1800WKH1721,2010-05-06T00:00:00,,E0028727,
1800WAH1882,2007-11-01T00:00:00,,E0029306,
1800WAH1881,2007-11-01T00:00:00,,E0029306,
1800NCH0352,2007-11-01T00:00:00,,E0028398,
1800NCH0351,2007-11-01T00:00:00,,E0028398,
1800WK11361,2014-02-12T00:00:00,MANTGWGP,E0028823,Athol Cres
1800WK36041,2011-09-15T00:00:00,MANTAWJW,E0028823,Athol Cres
1800WK36042,2006-05-31T00:00:00,,E0028823,
1800SG05671,2014-02-18T00:00:00,MANJAJGJ,E0028595,Athol Rd
1800SG05681,2014-02-18T00:00:00,MANJAJGM,E0028595,Athol Rd
1800EB38191,2010-04-15T00:00:00,MANAJMPM,E0029156,Athol St
1800SGH1151,2007-11-01T00:00:00,,E0028780,
1800SGH1152,2007-11-01T00:00:00,,E0028780,
1800WF41031,2014-02-18T00:00:00,MANPMATJ,E0029484,Atkin St
1800SJ09221,2016-04-29T00:00:00,MANJPMWD,E0029481,Atkinson Rd
1800SJ09231,2016-04-29T00:00:00,MANJPMWG,E0029481,Atkinson Rd
1800SBH1841,2009-02-04T00:00:00,,N0075057,
1800SJH0952,2007-11-01T00:00:00,,E0028613,
1800SJH0951,2007-11-01T00:00:00,,E0028613,
1800SJH1151,2007-11-01T00:00:00,,E0028613,
1800SJH1152,2007-11-01T00:00:00,,E0028613,
1800SB18251,2007-11-01T00:00:00,MANGTJMD,E0029196,Business Ctr
1800SB18261,2007-11-01T00:00:00,MANGTJMG,E0029196,Business Ctr
1800EH20961,2010-04-19T00:00:00,MANDAGMP,E0029507,Atlas St
1800EH20951,2010-04-19T00:00:00,MANDAGMJ,E0029507,Atlas St
1800NE33081,2015-05-18T00:00:00,MANGDJMA,E0029497,Auburn House
1800NE33091,2015-05-18T00:00:00,MANGDJMD,E0029497,Auburn House
1800EHH0131,2007-11-01T00:00:00,,N0074964,
1800EHH1361,2009-05-18T00:00:00,,N0077407,
1800SBH0741,2007-11-01T00:00:00,,E0057786,
1800ZZMAAUD1,2013-09-02T00:00:00,,N0076715,
1800ZZMAAUD2,2013-09-02T00:00:00,,N0076715,
1800EH46491,2010-11-17T00:00:00,MANDJAPJ,E0028849,Audenshaw Cemeter
1800EH46481,2007-11-01T00:00:00,MANDJAPG,E0028849,Audenshaw Cemeter
1800EH35691,2013-09-30T00:00:00,MANDAPTM,N0076715,Metrolink Stop
1800EH46501,2007-11-01T00:00:00,MANDJAPM,N0076715,Audenshaw Rd
1800EH05121,2007-11-01T00:00:00,MANAWDTP,N0076715,Audenshaw Rd
1800EH05141,2007-11-01T00:00:00,MANAWDWA,N0076715,Audenshaw Sch
1800EH05151,2007-11-01T00:00:00,MANAWDWD,N0076715,Audenshaw Sch
1800EH36831,2010-04-19T00:00:00,MANDAWMD,E0028387,Audenshaw Trough
1800EH36841,2010-04-19T00:00:00,MANDAWMG,E0028387,Audenshaw Trough
1800ED12051,2010-10-18T00:00:00,MANAMPWD,E0028501,Chimney
1800ED12041,2007-11-01T00:00:00,MANAMPWA,E0028501,Chimney
1800WA19021,2014-05-15T00:00:00,MANPDMTD,E0057777,Avenue Street
1800WA19011,2014-05-15T00:00:00,MANPDMTA,E0057777,Avenue Street
1800EBH0191,2010-04-22T00:00:00,,E0029135,
1800EBH0192,2010-04-22T00:00:00,,E0029135,
1800NC02861,2007-11-01T00:00:00,MANDMJPA,E0029206,Hollins Brook Way
1800SJ08741,2014-10-06T00:00:00,MANTDTPA,N0075057,Aviation Viewing
1800SJ08742,2006-01-20T00:00:00,,N0075057,
1800EB04151,2007-11-01T00:00:00,MANADMTD,E0028653,Avon Rd
1800EB04141,2010-03-25T00:00:00,MANADMTA,E0028653,Avon Rd
1800EDH2332,2010-10-13T00:00:00,,N0074935,
1800EDH2331,2010-10-13T00:00:00,,N0074935,
1800WKH1931,2007-11-01T00:00:00,,E0029394,
1800WKH1932,2007-11-01T00:00:00,,E0029394,
1800WKH2161,2007-11-01T00:00:00,,E0029394,
1800WKH2162,2007-11-01T00:00:00,,E0029394,
1800SGH1562,2007-11-01T00:00:00,,E0029461,
1800NCH0362,2007-11-01T00:00:00,,E0029303,
1800SGH1561,2007-11-01T00:00:00,,E0029461,
1800NCH0361,2007-11-01T00:00:00,,E0029303,
1800NC22611,2011-01-17T00:00:00,MANDPWGT,E0028828,Avondale Dr
1800NC22621,2010-04-23T00:00:00,MANDPWGW,E0028828,Avondale Dr
1800NF31551,2011-03-11T00:00:00,MANGMWMA,E0028886,Avondale Drive
1800NF05251,2011-03-11T00:00:00,MANTGMGM,E0028886,Avondale Drive
1800SG43781,2014-02-25T00:00:00,MANJMDPT,E0029461,Avondale Rd
1800SG43771,2014-02-25T00:00:00,MANJMDPM,E0029461,Avondale Rd
1800SGH1571,2007-11-01T00:00:00,,E0029461,
1800SGH1572,2007-11-01T00:00:00,,E0029461,
1800SGH0562,2007-11-01T00:00:00,,E0028699,
1800SGH0561,2007-11-01T00:00:00,,E0028699,
1800WK03251,2013-05-21T00:00:00,MANPTADG,E0029368,Avondale St
1800WK01241,2013-05-21T00:00:00,MANPMJTG,E0029368,Avondale St
1800WAH3951,2015-01-29T00:00:00,,E0052667,
1800SBH1001,2010-06-18T00:00:00,,N0075057,
1800SBH1002,2010-06-18T00:00:00,,N0075057,
1800WK37871,2014-02-18T00:00:00,MANTDJWG,E0028352,Aye Bridge Farm
1800WK37861,2014-02-18T00:00:00,MANTDJWD,E0028352,Aye Bridge Farm
1800SJ17391,2009-08-06T00:00:00,MANTPAMP,E0028403,Ayres Rd
1800SJ30191,2014-10-13T00:00:00,MANJTDTG,E0028403,Ayres Road
1800SJH0872,2007-11-01T00:00:00,,E0028403,
1800SJ30201,2014-10-13T00:00:00,MANJTDTJ,E0028403,Ayres Road
1800SJH2001,2008-04-23T00:00:00,,E0028403,
1800SJH0871,2007-11-01T00:00:00,,E0028403,
1800SJH2002,2008-04-23T00:00:00,,E0028403,
1800SB04811,2007-11-01T00:00:00,MANGPJGD,E0057786,Aytoun Campus
1800SBH1101,2007-11-01T00:00:00,,E0057786,
1800SBH0771,2010-03-30T00:00:00,,E0057786,
1800EBH0221,2007-11-01T00:00:00,,N0075071,
1800ED01061,2008-04-23T00:00:00,MANAJTGD,N0074904,B & Q
1800ED14711,2010-04-15T00:00:00,MANTPDAJ,N0074904,B & Q
1800EDH3291,2007-11-01T00:00:00,,N0074904,
1800EDH3292,2007-11-01T00:00:00,,N0074904,
1800EDH3131,2007-11-01T00:00:00,,E0028795,
1800EDH3132,2007-11-01T00:00:00,,E0028795,
1800WA01811,2014-10-14T00:00:00,MANJWDMW,E0057777,Back Lane
1800WA01821,2014-10-14T00:00:00,MANJWDPA,E0057777,Back Lane
1800WK23142,2006-05-24T00:00:00,,N0075149,
1800WKH2451,2007-11-01T00:00:00,,N0075149,
1800WK23141,2014-02-12T00:00:00,MANPWPGW,N0075149,Back Ln
1800EH36191,2010-04-19T00:00:00,MANDATGT,E0028310,Back Ln
1800WK08401,2014-02-13T00:00:00,MANTGMWJ,N0075149,Back Ln
1800EH36181,2007-11-01T00:00:00,MANDATGP,E0028310,Back Ln
1800EHH0711,2010-10-18T00:00:00,,E0029109,
1800EHH0712,2010-10-18T00:00:00,,E0029109,
1800EH05531,2014-09-29T00:00:00,MANAWGPG,E0028503,Backbower Ln
1800EH30091,2009-03-04T00:00:00,MANDAPAP,E0028434,Backbower Ln
1800EH30101,2009-03-04T00:00:00,MANDAPAT,E0028434,Backbower Ln
1800WA34301,2014-03-05T00:00:00,MANPGJDA,E0028706,Backgates Farm
1800WA34311,2014-03-05T00:00:00,MANPGJDG,E0028706,Backgates Farm
1800WKH2902,2007-11-01T00:00:00,,E0029296,
1800WKH2901,2010-04-29T00:00:00,,E0029296,
1800NE26101,2014-02-04T00:00:00,MANGATPG,E0029325,Bader Dr
1800NE26111,2014-02-04T00:00:00,MANGATPJ,E0029325,Bader Dr
1800NE35901,2010-04-26T00:00:00,MANGDPAG,E0029475,Badger Cl
1800NE09861,2011-12-19T00:00:00,MANTPGPW,E0029475,Badger Cl
1800ED01691,2010-04-15T00:00:00,MANAJTMT,N0076725,BAE Factory
1800ED01681,2007-11-01T00:00:00,MANAJTMP,N0076725,BAE Factory
1800WK30891,2007-11-01T00:00:00,MANTADTP,E0028499,Bag Ln
1800NEH2971,2007-11-01T00:00:00,,N0074887,
1800ZZMABAG1,2014-09-04T00:00:00,,E0028505,
1800ZZMABAG2,2014-09-04T00:00:00,,E0028505,
1800ZZMABAG3,2014-09-04T00:00:00,,E0028505,
1800SB09721,2007-11-01T00:00:00,MANGPMTM,E0029129,Baguley Clinic
1800SB46621,2014-10-03T00:00:00,MANGWTMT,E0028505,Metrolink Stop
1800SB46631,2014-10-03T00:00:00,MANGWTMW,E0028505,Metrolink Stop
1800SB46541,2007-11-01T00:00:00,MANGWTJW,E0028505,Baguley PO
1800SB46531,2007-11-01T00:00:00,MANGWTJT,E0028505,Baguley PO
1800SB41731,2007-11-01T00:00:00,MANGWMDM,E0028505,Baguley Tesco
1800SBH0992,2010-06-18T00:00:00,,E0029575,
1800SBH0991,2010-06-18T00:00:00,,E0029575,
1800NEH1102,2010-03-30T00:00:00,,E0057799,
1800NEH1101,2011-02-09T00:00:00,,E0057799,
1800SG06171,2014-02-18T00:00:00,MANJAJWT,E0028780,Baker St
1800WA41451,2014-02-28T00:00:00,MANPGPAG,E0028898,Baker St
1800SG16911,2014-02-18T00:00:00,MANTGMTA,E0028780,Baker St
1800WA15161,2007-11-01T00:00:00,MANPAPMP,E0028898,Baker Street
1800SG06172,2006-05-24T00:00:00,,E0028780,
1800WK33791,2007-11-01T00:00:00,MANTATDJ,E0029127,Bakery
1800WK02971,2014-02-18T00:00:00,MANPMWMJ,E0028579,Balcarres Ave
1800WK02981,2014-02-18T00:00:00,MANPMWMP,E0028579,Balcarres Ave
1800NE49641,2010-09-16T00:00:00,MANGJDAT,E0028910,Balderstone Rd
1800NF01361,2007-11-01T00:00:00,MANGJGAP,E0029017,Balfour St
1800ED30951,2007-11-01T00:00:00,MANATPGD,N0074944,Balfour St
1800NF01351,2015-12-11T00:00:00,MANGJGAM,E0029017,Balfour St
1800ED30941,2007-11-01T00:00:00,MANATPGA,N0074944,Balfour St
1800EDH2601,2010-10-11T00:00:00,,E0028471,
1800EH37541,2010-04-19T00:00:00,MANDGATD,E0028756,Ball Walk
1800EH37531,2007-11-01T00:00:00,MANDGATA,E0028756,Primary School
1800EB06701,2010-03-26T00:00:00,MANADTPJ,E0028538,Balmain Ave
1800EB02791,2008-11-28T00:00:00,MANADJGA,E0028538,Balmain Ave
1800SJ02901,2014-09-19T00:00:00,MANJPDGP,E0028324,Balmain Road
1800WK37891,2007-11-01T00:00:00,MANTDJWM,E0028352,Balmer's Farm
1800WK37881,2007-12-14T00:00:00,MANTDJWJ,E0028352,Balmer's Farm
1800NBH0111,2007-11-01T00:00:00,,E0028702,
1800NBH0642,2007-11-01T00:00:00,,E0028702,
1800NBH0641,2007-11-01T00:00:00,,E0028702,
1800NBH0112,2007-11-01T00:00:00,,E0028702,
1800NE35761,2010-04-26T00:00:00,MANGDMTM,E0028791,Balmoral Dr
1800EH01521,2007-11-01T00:00:00,MANAWAGD,E0028316,Balmoral Dr
1800NE35771,2007-11-01T00:00:00,MANGDMTP,E0028791,Balmoral Dr
1800WA42111,2014-02-26T00:00:00,MANPGTDM,E0028392,Balmoral Rd
1800EB32861,2010-04-15T00:00:00,MANAGWAT,E0029135,Baltimore St
1800EB48141,2007-11-01T00:00:00,MANAJMTM,E0029135,Baltimore St
1800WKH2511,2010-05-05T00:00:00,,E0029127,
1800WKH2512,2010-03-30T00:00:00,,E0029127,
1800NE25841,2007-11-01T00:00:00,MANGATDW,E0028508,Bamford PO
1800NE25831,2007-11-01T00:00:00,MANGATDT,E0028508,Bamford P.O.
1800NE44251,2011-03-03T00:00:00,MANGDPJP,E0028847,Bamford Rd
1800NE44261,2007-11-01T00:00:00,MANGDPJT,E0028847,Bamford Rd
1800ED03061,2007-11-01T00:00:00,MANAJWPM,E0028661,Bamford St
1800NEH2561,2007-11-01T00:00:00,,E0028612,
1800NEH2562,2007-11-01T00:00:00,,E0028612,
1800WK00671,2013-05-18T00:00:00,MANPMGMT,E0028509,Bamfurlong PO
1800WK00661,2013-05-18T00:00:00,MANPMGMP,E0028509,Bamfurlong PO
1800SJ10941,2014-10-09T00:00:00,MANJPWAP,E0028730,Bancroft Road
1800SJ11071,2014-10-09T00:00:00,MANJPWGM,E0028730,Bancroft Road
1800SG12641,2014-02-21T00:00:00,MANJDJWT,E0028778,Bank Hall Rd
1800SG40331,2014-02-25T00:00:00,MANJMAJT,E0028778,Bank Hall Rd
1800WKH3992,2007-11-01T00:00:00,,E0028447,
1800WKH3991,2007-11-01T00:00:00,,E0028447,
1800NB10321,2014-09-16T00:00:00,MANTWJPJ,N0074888,Bank House Rd
1800EDH2661,2007-11-01T00:00:00,,N0074966,
1800NF31461,2007-11-01T00:00:00,MANGMWJD,E0028886,Bank Ln
1800WF40371,2014-02-19T00:00:00,MANPJWJD,N0077436,Bank Ln
1800SGH1332,2007-11-01T00:00:00,,E0028600,
1800SGH1331,2007-11-01T00:00:00,,E0028600,
1800NBH0472,2007-11-01T00:00:00,,E0028302,
1800NBH0471,2007-11-01T00:00:00,,E0028302,
1800NCH4311,2007-11-01T00:00:00,,E0029495,
1800NCH4312,2007-11-01T00:00:00,,E0029495,
1800EBH1301,2007-11-01T00:00:00,,E0028720,
1800EBH1302,2007-11-01T00:00:00,,E0028720,
1800WA14401,2007-11-01T00:00:00,MANPAMPW,E0052667,Bank Top Ale
1800WA14391,2007-11-01T00:00:00,MANPAMPT,E0052667,Bank Top
1800NE04451,2010-04-24T00:00:00,MANTGDMD,E0028791,Bank Top St
1800NE05501,2010-04-24T00:00:00,MANTGTDG,E0028791,Bank Top St
1800NE10011,2012-06-25T00:00:00,MANTPTJP,E0028791,Bank Top St
1800NE04452,2006-05-31T00:00:00,,E0028791,
1800NEH2511,2007-11-01T00:00:00,,E0028791,
1800NEH2512,2007-11-01T00:00:00,,E0028791,
1800WK04641,2016-05-16T00:00:00,MANPTGJD,E0028924,Bankes Ave
1800EDH2791,2007-11-01T00:00:00,,E0028406,
1800EDH2792,2007-11-01T00:00:00,,E0028406,
1800NEH0852,2007-11-01T00:00:00,,N0074973,
1800NEH4821,2011-02-08T00:00:00,,N0074973,
1800NEH0851,2011-02-08T00:00:00,,N0074973,
1800SG19331,2014-02-17T00:00:00,MANJGAMG,E0028700,Bankfield Rd
1800SG19341,2014-02-17T00:00:00,MANJGAMJ,E0028700,Bankfield Rd
1800SG39011,2014-02-17T00:00:00,MANJGTMA,E0028925,Bankfield St
1800WAH0232,2007-11-01T00:00:00,,E0029549,
1800WAH0241,2007-11-01T00:00:00,,E0029549,
1800WA16601,2007-11-01T00:00:00,MANPAWMG,E0029549,Bankfield Street
1800WAH0231,2007-11-01T00:00:00,,E0029549,
1800WAH0242,2007-11-01T00:00:00,,E0029549,
1800WA17981,2007-11-01T00:00:00,MANPDJDM,E0029549,Bankfield Street
1800SG17811,2014-02-17T00:00:00,MANTWAPJ,E0028778,Bankhall Rd
1800SGH0181,2007-11-01T00:00:00,,E0028778,
1800SGH0751,2007-11-01T00:00:00,,E0028778,
1800NB43111,2008-03-26T00:00:00,MANDMAJD,N0074888,Bantry Dr
1800ED07641,2007-11-01T00:00:00,MANAMDMG,E0029070,Baptist Church
1800ED07631,2007-11-01T00:00:00,MANAMDMD,E0029070,Baptist Church
1800SJ41631,2015-01-21T00:00:00,MANJTMAD,E0028261,Baptist Church
1800EDH1632,2010-05-27T00:00:00,,E0028268,
1800EDH1631,2010-05-27T00:00:00,,E0028268,
1800EB04231,2007-11-01T00:00:00,MANADMWG,E0028653,Barcicroft Rd
1800EB04221,2010-03-25T00:00:00,MANADMWD,E0028653,Barcicroft Rd
1800EB13801,2007-11-01T00:00:00,MANAGDPM,E0028653,Barcicroft Rd
1800EB13811,2007-11-01T00:00:00,MANAGDPT,E0028653,Barcicroft Rd
1800SGH2671,2007-11-01T00:00:00,,E0028653,
1800SGH2672,2007-11-01T00:00:00,,E0028653,
1800SB45901,2007-11-01T00:00:00,MANGWTDW,E0028505,Bardon Rd
1800SB45921,2007-11-01T00:00:00,MANGWTGD,E0028505,Bardon Rd
1800EH21561,2007-11-01T00:00:00,MANDAJPT,E0028516,Bardsley Bridge
1800EH21551,2007-11-01T00:00:00,MANDAJPM,E0028516,Bardsley Bridge
1800EDH1702,2007-11-01T00:00:00,,E0029506,
1800EDH3711,2010-10-12T00:00:00,,E0029506,
1800EDH1701,2010-10-12T00:00:00,,E0029506,
1800SJ03411,2014-09-30T00:00:00,MANJPGDP,E0029289,Barkers Lane
1800NEH1372,2007-11-01T00:00:00,,N0074925,
1800SB16571,2007-11-01T00:00:00,MANGTGPW,E0028713,Barlow Hall Rd
1800SB33421,2007-11-01T00:00:00,MANGWDJA,E0028713,Barlow Hall Rd
1800SB33411,2007-11-01T00:00:00,MANGWDGW,E0028713,Barlow Hall Rd
1800SB16561,2007-11-01T00:00:00,MANGTGPT,E0028713,Barlow Hall Rd
1800SBH0351,2007-11-01T00:00:00,,E0028653,
1800SBH0352,2015-10-19T00:00:00,,E0028653,
1800SB33811,2010-03-30T00:00:00,MANGWDWT,E0029519,Barlow Moor Ct
1800SB33511,2007-11-01T00:00:00,MANGWDMG,E0028713,Barlow Moor Rd
1800SB33571,2007-11-01T00:00:00,MANGWDMW,E0028713,Barlow Moor Rd
1800SB33871,2007-11-01T00:00:00,MANGWGAT,E0028336,Barlow Moor Rd
1800SB33561,2007-11-01T00:00:00,MANGWDMT,E0028713,Barlow Moor Rd
1800SB32841,2007-11-01T00:00:00,MANGWAGW,E0028716,Barlow Moor Road
1800SB33861,2007-11-01T00:00:00,MANGWGAP,E0028336,Barlow Moor Rd
1800SB33821,2007-11-01T00:00:00,MANGWGAD,E0029519,Barlow Moor Rd
1800SB32881,2014-10-02T00:00:00,MANGWAJM,E0028716,Metrolink Stop
1800SB33381,2014-10-02T00:00:00,MANGWDGM,E0028716,Metrolink Stop
1800SB32871,2014-10-02T00:00:00,MANGWAJG,E0028716,Metrolink Stop
1800SB32831,2014-10-02T00:00:00,MANGWAGT,E0028716,Metrolink Stop
1800SB32851,2007-11-01T00:00:00,MANGWAJA,E0028716,Barlow Moor Road
1800ZZMABAR1,2014-09-03T00:00:00,,E0028716,
1800ZZMABAR3,2014-09-03T00:00:00,,E0028716,
1800ZZMABAR2,2014-09-03T00:00:00,,E0028716,
1800ZZMABAR4,2014-09-03T00:00:00,,E0028716,
1800WA12471,2007-11-01T00:00:00,MANPAGAJ,E0029306,Barlow Park Ave.
1800WA12461,2007-11-01T00:00:00,MANPAGAG,E0029306,Barlow Park Ave.
1800EBH1461,2010-04-23T00:00:00,,E0028951,
1800EBH1531,2010-04-23T00:00:00,,E0028951,
1800WA14721,2007-11-01T00:00:00,MANPAPGT,E0052667,Barlow Street
1800SGH3562,2007-11-01T00:00:00,,E0029261,
1800SGH3561,2007-11-01T00:00:00,,E0029261,
1800WKH2071,2007-11-01T00:00:00,,E0028447,
1800WKH2072,2007-11-01T00:00:00,,E0028447,
1800ED15361,2016-09-09T00:00:00,MANAPGDA,E0057798,Barn St
1800ED15311,2008-03-27T00:00:00,MANAPGAP,E0057798,Barn St
1800ED15511,2016-09-09T00:00:00,MANAPGJT,E0057798,Barn St
1800ED15291,2008-03-27T00:00:00,MANAPGAJ,E0057798,Barn St
1800ED15301,2016-09-09T00:00:00,MANAPGAM,E0057798,Barn St
1800SG17801,2014-02-17T00:00:00,MANTWAMP,E0028778,Barnes Ave
1800SG14401,2008-02-27T00:00:00,MANJDTAJ,E0028432,Barnes Hospital G
1800NEH1572,2007-11-01T00:00:00,,N0075167,
1800NEH1571,2007-11-01T00:00:00,,N0075167,
1800NF02951,2007-11-01T00:00:00,MANGJMDG,E0029199,Barnfield Close
1800SJ04381,2014-10-03T00:00:00,MANJPMAP,E0028489,Barnfield Cres
1800SJ04461,2014-10-03T00:00:00,MANJPMDT,E0028489,Barnfield Cres
1800WK23851,2007-11-01T00:00:00,MANPWTMP,E0028436,Barnsley St
1800WK23861,2007-11-01T00:00:00,MANPWTMT,E0028436,Barnsley St
1800EH30071,2010-04-19T00:00:00,MANDAPAJ,E0028434,Baron Rd
1800NF31411,2007-11-01T00:00:00,MANGMWGM,E0029199,Barrfield Rd
1800NF31421,2007-11-01T00:00:00,MANGMWGP,E0029199,Barrfield Rd
1800WK36761,2007-11-01T00:00:00,MANTDATD,E0029416,Barrie St
1800WK07741,2014-02-13T00:00:00,MANPWADP,E0029416,Barrie St
1800SJ49401,2014-10-09T00:00:00,MANJWATM,E0028261,Barrington Road
1800SJ49391,2014-10-09T00:00:00,MANJWATJ,E0028261,Barrington Road
1800WA16281,2007-11-01T00:00:00,MANPAWAJ,E0028524,Barrow Bridge
1800NB40781,2010-04-20T00:00:00,MANDJTWP,E0029384,Barrow Hill Rd
1800NB40791,2010-04-20T00:00:00,MANDJTWT,E0029384,Barrow Hill Rd
1800WK00201,2013-05-18T00:00:00,MANPMDTW,E0028447,Barrowdale Rd
1800WK00211,2013-05-18T00:00:00,MANPMDWA,E0028447,Barrowdale Rd
1800NEH1231,2007-11-01T00:00:00,,E0029060,
1800NEH1232,2007-11-01T00:00:00,,E0029060,
1800NE08221,2010-04-24T00:00:00,MANDWPAJ,E0029060,Barrowfields
1800NE08211,2010-04-24T00:00:00,MANDWPAG,E0029060,Barrowfields
1800WF40761,2014-02-18T00:00:00,MANPMAGP,N0075055,Barry Cres
1800SJ10671,2014-10-09T00:00:00,MANJPTJT,E0028585,Barry Rise
1800ED15941,2010-04-16T00:00:00,MANAPJDG,E0028471,Barry St
1800NF27561,2007-11-08T00:00:00,MANGJWAM,N0074890,Barton Aerodrome
1800NF27571,2007-11-05T00:00:00,MANGJWAP,N0074890,Barton Aerodrome
1800SB04771,2007-11-01T00:00:00,MANGPJDP,E0057786,Barton Arcade
1800SB04761,2007-11-01T00:00:00,MANGPJDM,E0057786,Barton Arcade
1800NF28681,2010-03-29T00:00:00,MANGMDJD,E0028528,Barton Bridge
1800NF28671,2010-03-29T00:00:00,MANGMDJA,E0028528,Barton Bridge
1800NF27541,2011-03-03T00:00:00,MANGJWAG,E0028527,Barton Moss Rd
1800NF27551,2007-11-01T00:00:00,MANGJWAJ,E0028527,Barton Moss Rd
1800WF39701,2014-02-20T00:00:00,MANPJTAW,E0029411,Barton Rd
1800SG40261,2014-02-25T00:00:00,MANJMAGT,E0028778,Barton Rd
1800NF28691,2008-04-23T00:00:00,MANGMDJG,E0028528,Barton Rd
1800WF39691,2014-02-20T00:00:00,MANPJTAT,E0029411,Barton Rd
1800NF01551,2011-03-03T00:00:00,MANGJGJD,E0028528,Barton Rd
1800WAH2072,2007-11-01T00:00:00,,E0029119,
1800SJH1352,2007-11-01T00:00:00,,N0075174,
1800WAH2071,2007-11-01T00:00:00,,E0029119,
1800SJH1351,2007-11-01T00:00:00,,N0075174,
1800SJ03001,2014-09-19T00:00:00,MANJPDJW,E0028290,Barton Road
1800SJ03131,2014-09-19T00:00:00,MANJPDPT,E0028290,Barton Road
1800SJH2591,2007-11-01T00:00:00,,N0075187,
1800SJH1902,2007-11-01T00:00:00,,N0075174,
1800SJH1901,2007-11-01T00:00:00,,N0075174,
1800SJH2601,2010-03-29T00:00:00,,E0028290,
1800NB29921,2007-11-01T00:00:00,MANDJTPG,N0074933,Barton St
1800SG35051,2014-02-18T00:00:00,MANJGAWJ,E0029370,BASF
1800SGH1181,2007-11-01T00:00:00,,E0028780,
1800SGH1182,2007-11-01T00:00:00,,E0028780,
1800NC08891,2010-04-21T00:00:00,MANDPDWM,N0075092,Bass Ln
1800NC08881,2010-04-21T00:00:00,MANDPDWJ,N0075092,Bass Ln
1800NC08871,2011-01-17T00:00:00,MANDPDWG,E0029324,Bast House Rd
1800WA32351,2014-04-23T00:00:00,MANPGDAM,E0028868,Bates Houses
1800WA32361,2014-04-23T00:00:00,MANPGDAP,E0028868,Bates Houses
1800SG44851,2014-02-14T00:00:00,MANJMGJT,N0075203,Bateson St
1800WA14761,2014-11-28T00:00:00,MANTWJTM,E0057777,Bath Street
1800WK01521,2013-05-21T00:00:00,MANPMPGP,N0074893,Battersby St
1800WK06671,2014-02-13T00:00:00,MANPTPWJ,N0074893,Battersby St
1800SJH0992,2007-11-01T00:00:00,,E0029289,
1800SJH0991,2007-11-01T00:00:00,,E0029289,
1800WK01861,2013-05-29T00:00:00,MANPMPWM,E0028491,Bay Horse
1800NC33701,2010-04-23T00:00:00,MANDTDWP,E0028694,Bay Horse
1800EH38881,2010-09-16T00:00:00,MANDGJTJ,N0075097,Bay Horse
1800EH38871,2010-04-20T00:00:00,MANDGJTG,N0075097,Bay Horse
1800NC33711,2010-04-23T00:00:00,MANDTDWT,E0028694,Bay Horse
1800WA19841,2014-05-15T00:00:00,MANPDTAT,E0052667,Bay Horse
1800EDH0881,2007-11-01T00:00:00,,E0029070,
1800EDH0862,2007-11-01T00:00:00,,E0029070,
1800EDH0882,2007-11-01T00:00:00,,E0029070,
1800NEH3291,2017-02-22T09:56:55,,E0029070,
1800NEH3292,2007-11-01T00:00:00,,E0029070,
1800NE08411,2010-04-24T00:00:00,MANDWPJA,E0029070,Baytree Ln
1800NE08401,2010-04-24T00:00:00,MANDWPGW,E0029070,Baytree Ln
1800WK23491,2014-02-12T00:00:00,MANPWTAM,E0029356,Baytree Rd
1800WK08141,2014-02-13T00:00:00,MANPWATD,E0029356,Baytree Rd
1800WK01561,2013-05-28T00:00:00,MANPMPJD,E0028546,Beacon Rd
1800WK01571,2013-05-28T00:00:00,MANPMPJG,E0028546,Beacon Rd
1800WKH1942,2007-11-01T00:00:00,,E0028546,
1800WKH1941,2010-05-06T00:00:00,,E0028546,
1800WKH1552,2010-03-29T00:00:00,,E0028546,
1800WKH1551,2010-05-06T00:00:00,,E0028546,
1800NE01911,2015-04-06T00:00:00,MANDWDPG,E0028536,Beal Cres
1800NE01941,2007-11-01T00:00:00,MANDWDPT,E0028536,Beal Cres
1800EH05581,2014-09-29T00:00:00,MANAWGPM,E0028503,Bearswood Cl
1800EH13731,2008-02-08T00:00:00,MANTMTAM,E0028756,Beaufort Cl
1800EH37131,2007-11-01T00:00:00,MANDAWTG,E0028756,Beaufort Rd
1800EH21201,2007-11-01T00:00:00,MANDAGWT,N0077788,Beaufort Rd
1800EH21211,2007-11-01T00:00:00,MANDAJAD,N0077788,Beaufort Rd
1800NC42291,2010-01-12T00:00:00,MANDTPMD,N0075005,Beaufort St
1800NC42261,2010-04-23T00:00:00,MANDTPJT,N0075005,Beaufort St
1800WA14591,2007-11-01T00:00:00,MANPAPAP,N0075034,Beaumont Drive
1800WAH3521,2008-07-29T00:00:00,,N0075034,
1800WA17221,2007-11-01T00:00:00,MANPDATW,E0028995,Beaumont Road
1800WAH3531,2007-11-01T00:00:00,,N0075034,
1800WA14441,2007-11-01T00:00:00,MANPAMTJ,E0052667,Beaumont Road
