AtcoCode,Bearing,CreationDateTime,GrandParentLocalityName,Notes,NptgLocalityCode
1800NC35341,E,2010-04-23T00:00:00,,INDICATOR AMENDED,E0028979
1800SG13101,SE,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800SG13091,NW,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800SG12001,NE,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800EBH0842,NE,2005-05-24T00:00:00,,,E0057786
1800EBH0841,NE,2007-11-01T00:00:00,,,E0057786
1800NF29571,E,2007-11-01T00:00:00,Salford,,N0075035
1800NF29561,W,2007-11-01T00:00:00,Salford,,N0075035
1800ED02451,SW,2007-11-01T00:00:00,,,E0029277
1800ED02441,NE,2007-11-01T00:00:00,,,E0029277
1800WK31381,N,2007-11-01T00:00:00,,,N0074884
1800WK31391,S,2007-11-01T00:00:00,,,N0074884
1800WKH0641,S,2010-05-07T00:00:00,,DIRECTION AMENDED,E0029210
1800WKH0642,N,2007-11-01T00:00:00,,,E0029210
1800WKH0652,NW,2007-11-01T00:00:00,,,E0029210
1800WKH0651,N,2010-05-07T00:00:00,,DIRECTION AMENDED,E0029210
1800EB10521,S,2010-04-14T00:00:00,Manchester,INDICATOR AMENDED,E0028297
1800EB10531,N,2010-10-15T00:00:00,Manchester,NAME AMENDED,E0028297
1800EBH0521,N,2007-11-01T00:00:00,Manchester,,E0028297
1800NB02071,S,2010-11-17T00:00:00,,INDICATOR AMENDED,E0029384
1800NB41401,N,2008-04-23T00:00:00,,INDICATOR AMENDED,E0029384
1800SG08371,SE,2014-02-17T00:00:00,,INDICATOR AMENDED,N0075203
1800EH36301,SW,2007-11-01T00:00:00,,,E0028353
1800EH36311,NE,2007-11-01T00:00:00,,,E0028353
1800ED00731,NE,2007-11-01T00:00:00,,,E0028839
1800ED00721,SW,2010-04-16T00:00:00,,INDICATOR AMENDED,E0028839
1800ZZMASFD2,,2004-09-14T00:00:00,,,N0075174
1800ZZMASFD3,,2004-09-14T00:00:00,,,N0075174
1800ZZMASFD1,,2004-09-14T00:00:00,,,N0075174
1800ZZMASFD4,,2004-09-14T00:00:00,,,N0075174
1800SJR0381,,2005-05-24T00:00:00,,,N0075174
1800SJ00801,W,2007-11-01T00:00:00,,,N0075174
1800SJ00011,SW,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075174
1800SJ00821,E,2007-11-01T00:00:00,,,N0075174
1800SJT0941,,2004-09-14T00:00:00,,,N0075174
1800SJ00071,NE,2007-11-01T00:00:00,,,N0075174
1800SJ00791,W,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075174
1800SJ00811,E,2007-11-01T00:00:00,,,N0075174
1800SJ00021,SW,2007-11-05T00:00:00,,LOCATION AMENDED,N0075174
1800SJE1941,,2004-09-14T00:00:00,,,N0075174
1800SJE1951,,2004-09-14T00:00:00,,,N0075174
1800SJE1931,,2004-09-14T00:00:00,,,N0075174
1800SJE1921,,2004-09-14T00:00:00,,,N0075174
1800SJ11731,SW,2014-10-09T00:00:00,,NAME AMENDED,N0075174
1800SJ32301,E,2014-10-09T00:00:00,,NAME AMENDED,N0075174
1800SJ00081,NE,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075174
1800SJ00091,NE,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075174
1800SB00331,S,2008-03-26T00:00:00,Manchester,INDICATOR AMENDED,E0029361
1800SB30431,S,2007-11-01T00:00:00,,,E0028865
1800SB00181,N,2007-11-01T00:00:00,Manchester,,E0029361
1800SB30351,S,2007-11-01T00:00:00,,,E0028865
1800SB30421,N,2007-11-01T00:00:00,,,E0028865
1800SJH1011,S,2007-11-01T00:00:00,,,E0029170
1800SJH1551,E,2007-11-01T00:00:00,Manchester,,E0029361
1800SJH1552,W,2007-11-01T00:00:00,Manchester,,E0029361
1800SJ02171,S,2014-05-20T00:00:00,,INDICATOR AMENDED,E0029481
1800SJH1012,N,2007-11-01T00:00:00,,,E0029170
1800SJ32291,W,2007-11-01T00:00:00,,,N0075174
1800SJ11732,W,2006-01-20T00:00:00,,,N0075174
1800STRINES1,,2014-01-16T00:00:00,,,E0029391
1800STRINES0,,2014-01-16T00:00:00,,,E0029391
1800SG38181,S,2014-02-24T00:00:00,,INDICATOR AMENDED,N0077433
1800NE07671,SE,2010-04-24T00:00:00,,INDICATOR AMENDED,E0029085
1800EBH1002,S,2008-05-02T00:00:00,,LOCATION AMENDED,E0028544
1800EBH1001,N,2008-05-02T00:00:00,,LOCATION AMENDED,E0028544
1800NE49081,NE,2015-05-25T00:00:00,,STOP LOCATION AMENDED,E0028327
1800NE49091,SW,2007-11-01T00:00:00,,,E0028327
1800WK00541,SW,2013-05-18T00:00:00,,INDICATOR AMENDED,E0029394
1800WK00551,NE,2013-05-18T00:00:00,,INDICATOR AMENDED,E0029394
1800SG39651,S,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028432
1800SB18271,W,2007-11-01T00:00:00,Manchester,,E0029196
1800SGH2202,E,2007-11-01T00:00:00,,,N0075002
1800SGH2201,W,2007-11-01T00:00:00,,,N0075002
1800SBH0731,N,2007-11-01T00:00:00,,,E0028432
1800SBH1891,S,2010-08-26T00:00:00,,,E0029101
1800NCH3811,N,2008-08-18T00:00:00,,NAME AMENDED,E0029493
1800NCH3721,S,2008-08-18T00:00:00,,NAME AMENDED,E0029493
1800NB08571,NE,2007-11-01T00:00:00,Manchester,,N0075098
1800EHH0951,W,2008-08-27T00:00:00,,NAME AMENDED,E0028477
1800EHH0952,E,2008-08-27T00:00:00,,NAME AMENDED,E0028477
1800WA41531,E,2014-02-28T00:00:00,,indicator amended,E0029379
1800WA15241,W,2009-01-16T00:00:00,,Stop Moved,E0029379
1800ED12441,N,2007-11-01T00:00:00,,,E0028331
1800ED02691,S,2007-11-01T00:00:00,,,E0028331
1800SB02941,SW,2007-11-01T00:00:00,,,E0029594
1800SB02591,NE,2007-11-01T00:00:00,,,E0029594
1800NCH0892,SE,2007-11-01T00:00:00,,,E0028828
1800NCH0891,NW,2011-01-18T00:00:00,,DIRECTION AMENDED,E0028828
1800NCH4731,SE,2011-01-18T00:00:00,,,E0028828
1800NCH0781,SE,2007-11-01T00:00:00,,,E0028828
1800NCH0782,NW,2007-11-01T00:00:00,,,E0028828
1800NC21461,NE,2010-04-22T00:00:00,,INDICATOR AMENDED,E0028828
1800NC21471,W,2007-11-01T00:00:00,,,E0028828
1800NF09031,NW,2007-11-01T00:00:00,,,E0028886
1800NE31891,W,2007-11-01T00:00:00,Rochdale,,E0028767
1800NE34931,E,2010-04-26T00:00:00,Rochdale,INDICATOR AMENDED,E0028767
1800NEH1092,S,2007-11-01T00:00:00,Rochdale,,E0028767
1800NEH1091,N,2007-11-01T00:00:00,Rochdale,,E0028767
1800NC22201,W,2007-11-01T00:00:00,,,E0028250
1800SG13071,S,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800SB41651,S,2007-11-01T00:00:00,,,N0075057
1800SB41271,N,2007-11-01T00:00:00,,,N0075057
1800SG16831,NW,2007-11-01T00:00:00,,,E0029261
1800SG15041,SE,2007-11-01T00:00:00,,,E0029261
1800SGH3501,SE,2007-11-01T00:00:00,,,E0029261
1800SGH3502,NW,2007-11-01T00:00:00,,,E0029261
1800ED12861,W,2007-11-01T00:00:00,,,N0075085
1800EDH3121,SW,2007-11-01T00:00:00,,,E0028339
1800EDH3122,NE,2007-11-01T00:00:00,,,E0028339
1800ED13401,NE,2007-11-01T00:00:00,,,E0028339
1800ED13391,SW,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028339
1800ED09031,NE,2007-11-01T00:00:00,,,E0028268
1800ED09831,SW,2007-11-01T00:00:00,,,E0028268
1800ED09032,SW,2006-05-24T00:00:00,,,E0028268
1800NC23341,W,2013-10-28T00:00:00,Bury,INDICATOR AMENDED,E0028592
1800SJ08621,W,2014-10-06T00:00:00,,INDICATOR AMENDED,N0075139
1800NFH1012,NE,2007-11-01T00:00:00,Salford,,E0028378
1800NFH1011,SW,2007-11-01T00:00:00,Salford,,E0028378
1800EH10051,S,2014-10-15T00:00:00,,STOP NAME AMENDED,N0076732
1800NC06731,N,2014-03-26T00:00:00,Bury,NAME AMENDED,E0028555
1800EB02711,N,2010-10-15T00:00:00,Manchester,NAME AMENDED,E0029286
1800EB31551,W,2007-11-01T00:00:00,,,E0028538
1800NC06721,S,2007-11-01T00:00:00,Bury,,E0029405
1800EH36661,E,2011-12-30T00:00:00,,STOP RELOCATED,E0028353
1800WA19391,SE,2014-05-15T00:00:00,,indicator amended,E0028497
1800WA19431,NW,2014-05-15T00:00:00,,indicator amended,E0028497
1800NC22461,NW,2007-11-01T00:00:00,,,E0029462
1800NC24651,NW,2010-11-10T00:00:00,,LOCATION AMENDED,E0029588
1800EH36501,W,2007-11-01T00:00:00,,,E0028353
1800EH36511,E,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028353
1800EDH0661,NE,2007-11-01T00:00:00,,,E0028793
1800EDH0662,SE,2005-05-24T00:00:00,,,E0028793
1800NE31981,E,2007-11-01T00:00:00,Rochdale,,N0074956
1800NE31991,W,2007-11-01T00:00:00,Rochdale,,N0074956
1800WK32701,NE,2007-11-01T00:00:00,Wigan,,N0074931
1800WK03831,NW,2014-02-17T00:00:00,Wigan,indicator amended,N0074931
1800WK09601,SE,2014-02-17T00:00:00,Wigan,indicator amended,N0074931
1800WK32691,SW,2007-11-01T00:00:00,Wigan,,N0074931
1800NC20281,E,2008-04-23T00:00:00,,INDICATOR AMENDED,E0028405
1800NF09841,W,2011-06-15T00:00:00,Salford,,N0074990
1800NE35691,SW,2011-03-01T00:00:00,Rochdale,INDICATOR AMENDED,N0074956
1800NE35671,SW,2015-05-24T00:00:00,Rochdale,STOP NAME AMENDED,N0074956
1800NE00961,E,2007-11-01T00:00:00,Rochdale,,N0074956
1800NE35681,E,2015-05-24T00:00:00,Rochdale,STOP NAME AMENDED,N0074956
1800NE00951,W,2007-11-01T00:00:00,Rochdale,,N0074956
1800NEH3502,N,2007-11-01T00:00:00,Rochdale,,N0074956
1800NEH3501,S,2007-11-01T00:00:00,Rochdale,,N0074956
1800WA11501,E,2007-11-01T00:00:00,,,E0028399
1800WA14671,W,2007-11-01T00:00:00,,,E0028399
1800WAH2322,N,2007-11-01T00:00:00,,,E0028399
1800WAH2321,S,2010-05-11T00:00:00,,DIRECTION REVISED,E0028399
1800NC21691,N,2007-11-01T00:00:00,,,E0028397
1800NC06831,N,2011-01-17T00:00:00,,INDICATOR AMENDED,E0029246
1800WK02272,S,2006-05-24T00:00:00,Wigan,,E0028823
1800WK36061,W,2007-11-01T00:00:00,Wigan,,E0028823
1800WK36051,E,2007-11-01T00:00:00,Wigan,,E0028823
1800WK02271,N,2014-02-18T00:00:00,Wigan,indicator amended,E0028823
1800WK09531,S,2014-02-13T00:00:00,Wigan,indicator amended,E0028823
1800WA43351,S,2014-02-21T00:00:00,,indicator amended,E0028320
1800WA43361,N,2014-02-21T00:00:00,,indicator amended,E0028320
1800EH17991,W,2016-01-27T00:00:00,,,E0028492
1800EBH1611,NW,2007-11-01T00:00:00,,,E0057786
1800SB47161,NW,2007-11-01T00:00:00,,,E0028623
1800SB47131,SE,2007-11-01T00:00:00,,,E0028623
1800SG05531,S,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028700
1800SG05391,N,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028700
1800NC05451,NW,2007-11-01T00:00:00,Bury,,N0074927
1800SJH1691,SW,2007-11-01T00:00:00,,,E0028623
1800SJH1692,NE,2007-11-01T00:00:00,,,E0028623
1800WA12621,E,2009-03-03T00:00:00,,New Stop,E0057777
1800WAH2531,E,2007-11-01T00:00:00,,,E0028497
1800WAH2532,W,2007-11-01T00:00:00,,,E0028497
1800WA02321,NW,2014-10-14T00:00:00,,INDICATOR AMENDED,E0029306
1800EDH1871,NW,2007-11-01T00:00:00,,,E0029321
1800EDH1872,SE,2007-11-01T00:00:00,,,E0029321
1800NE04951,SE,2010-12-09T00:00:00,,REMOVED,E0029060
1800SG15741,E,2014-02-21T00:00:00,,INDICATOR AMENDED,E0029156
1800WK23631,S,2014-02-12T00:00:00,Wigan,indicator amended,N0075199
1800WK23641,N,2014-02-12T00:00:00,Wigan,indicator amended,N0075199
1800WA07651,E,2008-04-23T00:00:00,,INDICATOR AMENDED,E0028603
1800WA25901,W,2014-04-23T00:00:00,,indicator amended,E0028603
1800WFR0081,,2005-05-24T00:00:00,,,E0029410
1800SWNT0,,2005-02-02T00:00:00,,,E0029410
1800WFT0761,,2004-09-14T00:00:00,,,E0029410
1800WFT0771,,2004-09-14T00:00:00,,,E0029410
1800WF21231,NW,2014-02-21T00:00:00,,indicator amended,E0029410
1800WF40931,SE,2014-02-18T00:00:00,,indicator amended,E0029410
1800WF21471,N,2007-11-01T00:00:00,,,E0029410
1800WF41191,S,2014-02-18T00:00:00,,indicator amended,E0029410
1800WF41201,S,2014-02-18T00:00:00,,indicator amended,E0029410
1800WF21221,NW,2007-11-01T00:00:00,,,E0029410
1800WF39271,SE,2007-11-01T00:00:00,,,E0029410
1800WF39281,NW,2014-02-20T00:00:00,,indicator amended,E0029410
1800WF00831,SE,2007-11-01T00:00:00,,,E0029410
1800WF39301,SE,2014-02-20T00:00:00,,indicator amended,E0029410
1800EB01911,SE,2010-10-15T00:00:00,,NAME AMENDED,E0028715
1800SB13961,NW,2007-11-01T00:00:00,,,E0028715
1800WF39121,SE,2014-02-20T00:00:00,,indicator amended,E0029198
1800WF39131,NW,2014-02-20T00:00:00,,indicator amended,E0029198
1800NF30911,N,2007-11-01T00:00:00,,,E0028886
1800NF30921,S,2007-11-01T00:00:00,,,E0028886
1800NFH0011,E,2007-11-01T00:00:00,,,E0028886
1800WF39291,NW,2014-02-20T00:00:00,,indicator amended,E0029410
1800WF39261,SW,2007-11-01T00:00:00,,,E0029410
1800WF39251,NE,2014-02-20T00:00:00,,indicator amended,E0029410
1800WF39241,NE,2014-02-20T00:00:00,,indicator amended,E0029410
1800WF07091,SW,2007-11-01T00:00:00,,,E0029410
1800SG07701,SW,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028699
1800SG07691,NE,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028699
1800ED19051,W,2007-11-01T00:00:00,,,E0029459
1800ED19061,E,2007-11-01T00:00:00,,,E0029459
1800NCH3482,E,2007-11-01T00:00:00,,,E0029179
1800NCH3481,W,2007-11-01T00:00:00,,,E0029179
1800NEH1671,NW,2011-02-04T00:00:00,,DIRECTION AMENDED,E0029132
1800NEH0681,SE,2011-02-04T00:00:00,,DIRECTION AMENDED,E0029132
1800EH37081,W,2010-11-16T00:00:00,,NAME AMENDED,E0028503
1800SGH1291,NE,2007-11-01T00:00:00,,,E0028600
1800NCH1161,N,2007-11-01T00:00:00,,,E0029588
1800NCH1162,S,2007-11-01T00:00:00,,,E0029588
1800EDH0081,E,2010-06-16T00:00:00,,DIRECTION AMENDED,E0028333
1800SB14391,NW,2007-11-01T00:00:00,,,N0075057
1800WK00821,N,2013-05-21T00:00:00,,INDICATOR AMENDED,E0028927
1800SB08751,SE,2007-11-01T00:00:00,,,N0075057
1800SB16541,NW,2007-11-01T00:00:00,,,N0075057
1800SB16851,SE,2007-11-01T00:00:00,,,N0075057
1800SB14392,W,2005-05-24T00:00:00,,,N0075057
1800SBH0022,NE,2007-11-01T00:00:00,,,N0075057
1800SBH0021,SW,2007-11-01T00:00:00,,,N0075057
1800NC05621,N,2011-12-21T00:00:00,,STOP RELOCATED,N0075016
1800NC05611,S,2010-04-21T00:00:00,,INDICATOR AMENDED,N0075016
1800SG10161,S,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029241
1800SB30071,SW,2014-10-13T00:00:00,,INDICATOR AMENDED,E0029530
1800SJ30081,NE,2014-10-13T00:00:00,,INDICATOR AMENDED,E0029530
1800SG39221,NE,2014-02-24T00:00:00,,INDICATOR AMENDED,E0029241
1800SG39211,SW,2014-02-24T00:00:00,,INDICATOR AMENDED,E0029241
1800SJ09361,NE,2014-10-06T00:00:00,,INDICATOR AMENDED,N0079386
1800EH45351,NW,2007-11-01T00:00:00,,,E0029057
1800EH45341,SE,2007-11-01T00:00:00,,,E0029057
1800SJ17621,E,2011-06-13T00:00:00,,,E0029171
1800SJ15321,S,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029170
1800EHH0881,E,2007-11-01T00:00:00,,,N0075097
1800ED12151,W,2014-10-15T00:00:00,,STOP NAME AMENDED,E0029300
1800ED12141,E,2014-10-15T00:00:00,,STOP NAME AMENDED,E0029300
1800WK36711,W,2007-11-01T00:00:00,,,E0029416
1800WK36631,SE,2007-11-01T00:00:00,,,E0029416
1800WK36721,E,2014-02-25T00:00:00,,indicator amended,E0029416
1800WK36641,NW,2007-11-01T00:00:00,,,E0029416
1800EH45311,NE,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029105
1800ED12421,N,2007-11-01T00:00:00,,,E0029334
1800ED12431,S,2007-11-01T00:00:00,,,E0029334
1800EH46361,S,2015-02-17T00:00:00,,LOCATION AMENDED,N0074964
1800EH39491,W,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029366
1800EH39461,E,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029366
1800EH39501,E,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029366
1800EHH2141,E,2010-07-15T00:00:00,,,N0074964
1800EHH2131,W,2010-07-15T00:00:00,,,N0074964
1800EH21241,SE,2010-04-19T00:00:00,,INDICATOR AMENDED,N0077788
1800EH00211,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028879
1800EH00221,NE,2007-11-01T00:00:00,,,E0028879
1800EH21251,NW,2010-04-19T00:00:00,,INDICATOR AMENDED,N0077788
1800EH01541,SW,2011-07-20T00:00:00,,STOP LOCATION AMENDED,N0075180
1800EH21261,SE,2008-08-04T00:00:00,,INDICATOR AMENDED,N0075180
1800EH21271,NW,2007-11-01T00:00:00,,,N0075180
1800EH01542,W,2006-01-20T00:00:00,,,N0075180
1800EH14961,N,2013-03-15T00:00:00,,INDICATOR AMENDED,N0075180
1800EHH1702,W,2007-11-01T00:00:00,,,N0075180
1800EHH1572,N,2007-11-01T00:00:00,,,N0075180
1800EHH1692,N,2007-11-01T00:00:00,,,N0075180
1800ED13221,SE,2014-10-15T00:00:00,,STOP NAME AMENDED,E0028346
1800NC01881,SE,2010-04-20T00:00:00,Bury,INDICATOR AMENDED,N0077411
1800NC01882,NW,2006-01-20T00:00:00,Bury,,N0077411
1800WKH1192,NE,2010-03-29T00:00:00,,NAME AMENDED,E0029127
1800WKH1191,SW,2010-05-05T00:00:00,,DIRECTION AMENDED,E0029127
1800WKH4551,NW,2010-05-25T00:00:00,,DIRECTION AMENDED,E0029127
1800WKH3152,S,2007-11-01T00:00:00,Wigan,,E0029123
1800WKH3141,N,2007-11-01T00:00:00,,,N0075201
1800WKH3151,N,2007-11-01T00:00:00,Wigan,,E0029123
1800WKH3142,S,2007-11-01T00:00:00,,,N0075201
1800WKH4811,N,2015-05-11T00:00:00,Wigan,,E0029123
1800WKH4821,S,2015-05-11T00:00:00,Wigan,,E0029123
1800WK05841,SW,2014-02-14T00:00:00,Wigan,indicator amended,E0029123
1800WK03511,NE,2014-02-18T00:00:00,Wigan,indicator amended,E0029123
1800EDH3512,E,2007-11-01T00:00:00,,,E0029172
1800EDH3511,W,2007-11-01T00:00:00,,,E0029172
1800ED16971,NW,2010-04-16T00:00:00,,INDICATOR AMENDED,E0029172
1800ED16941,SE,2010-04-16T00:00:00,,INDICATOR AMENDED,E0029172
1800EDH2032,E,2007-11-01T00:00:00,,,E0029172
1800EDH1132,NE,2007-11-01T00:00:00,,,E0029172
1800EDH2031,NE,2010-10-12T00:00:00,,DIRECTION AMENDED,E0029172
1800EDH1131,SW,2010-10-12T00:00:00,,DIRECTION AMENDED,E0029172
1800WA41541,E,2014-02-28T00:00:00,,indicator amended,N0075126
1800WA15251,W,2007-11-01T00:00:00,,,N0075126
1800SBH1341,S,2007-11-01T00:00:00,Manchester,,E0028368
1800NCH4791,SW,2011-01-19T00:00:00,,,E0029236
1800NCH3422,SW,2007-11-01T00:00:00,,,E0029236
1800NCH3421,NE,2011-01-19T00:00:00,,DIRECTION AMENDED,E0029236
1800NBH0491,W,2007-11-01T00:00:00,,,E0028802
1800NBH0492,E,2007-11-01T00:00:00,,,E0028802
1800EB36991,SE,2008-03-27T00:00:00,,INDICATOR AMENDED,N0074959
1800EH47141,W,2007-11-01T00:00:00,,,E0028357
1800EH47151,E,2007-11-01T00:00:00,,,E0028357
1800SGH3612,NE,2007-11-01T00:00:00,,,E0029053
1800SGH3611,SW,2007-11-01T00:00:00,,,E0029053
1800EB14641,W,2008-03-27T00:00:00,,INDICATOR AMENDED,E0029173
1800NCH3051,W,2007-11-01T00:00:00,,,E0029246
1800SG13501,N,2014-02-21T00:00:00,,INDICATOR AMENDED,E0029165
1800SG07371,W,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028247
1800EB32971,N,2010-01-26T00:00:00,,NAME AMENDED,E0028720
1800EB33011,N,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028720
1800EB33021,S,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028720
1800EBH0131,E,2007-11-01T00:00:00,,,E0028720
1800EBH0141,W,2007-11-01T00:00:00,,,E0028720
1800SG39431,NE,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028777
1800SG39441,SW,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028777
1800WA14941,E,2016-05-18T00:00:00,,STOP NAME AMENDED,E0029079
1800WAH2182,NW,2007-11-01T00:00:00,,,E0029079
1800WA14931,W,2014-02-04T00:00:00,,INDICATOR AMENDED,E0029079
1800WAH2181,SE,2007-11-01T00:00:00,,,E0029079
1800EDH3231,E,2007-11-01T00:00:00,,,E0029517
1800SB39741,E,2007-11-01T00:00:00,,,E0029101
1800SB39751,W,2007-11-01T00:00:00,,,E0029101
1800WKH2121,N,2010-05-05T00:00:00,,DIRECTION AMENDED,E0028491
1800WKH2122,N,2007-11-01T00:00:00,,,E0028491
1800EH36101,SE,2007-11-01T00:00:00,,,E0029421
1800EH36111,NW,2007-11-01T00:00:00,,,E0029421
1800EH14941,W,2007-11-01T00:00:00,,,E0029507
1800EH20901,N,2007-11-01T00:00:00,,,E0028492
1800EH20911,S,2007-11-07T00:00:00,,LOCATION AMENDED,E0029507
1800EH14931,E,2007-11-01T00:00:00,,,E0029507
1800SJ03661,S,2014-09-30T00:00:00,,INDICATOR AMENDED,E0029289
1800EH37881,W,2007-11-01T00:00:00,,,E0028756
1800WKH4461,E,2010-05-24T00:00:00,,DIRECTION AMENDED,E0028499
1800NBT0171,,2004-09-14T00:00:00,,,E0028802
1800SJT0951,,2004-09-14T00:00:00,,,N0075188
1800EBT0381,,2004-09-14T00:00:00,Manchester,,N0075071
1800SB12991,E,2007-11-01T00:00:00,Manchester,,E0029575
1800SB12981,W,2007-11-01T00:00:00,Manchester,,E0029575
1800SJ03211,NE,2014-09-26T00:00:00,,INDICATOR AMENDED,E0028358
1800SJ04181,SW,2014-09-26T00:00:00,,INDICATOR AMENDED,E0028358
1800SJ11121,S,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029171
1800SJH1661,W,2007-11-01T00:00:00,,,E0029171
1800SJH1662,E,2007-11-01T00:00:00,,,E0029171
1800EH08411,W,2008-03-26T00:00:00,,INDICATOR AMENDED,E0029366
1800EH48791,SW,2007-11-01T00:00:00,,,E0028831
1800EH41361,E,2010-04-20T00:00:00,,INDICATOR AMENDED,N0074964
1800NEH0301,NE,2011-01-27T00:00:00,,DIRECTION AMENDED,N0075130
1800WK46021,NW,2007-11-01T00:00:00,,,E0029354
1800WK46011,SE,2007-11-01T00:00:00,,,E0029354
1800SJ00131,NE,2014-02-25T00:00:00,,INDICATOR AMENDED,E0028450
1800SJ00141,NE,2014-02-25T00:00:00,,INDICATOR AMENDED,E0028450
1800SJ00411,SW,2014-02-25T00:00:00,,INDICATOR AMENDED,E0028450
1800NFH0551,NE,2007-11-01T00:00:00,,,E0029176
1800WA09241,E,2007-11-01T00:00:00,,,E0028870
1800WA41421,NW,2014-02-28T00:00:00,,indicator amended,E0028898
1800WA01781,SE,2014-10-14T00:00:00,,INDICATOR AMENDED,E0028898
1800NC09551,S,2010-04-21T00:00:00,,INDICATOR AMENDED,E0028659
1800NE07691,NW,2010-04-24T00:00:00,,INDICATOR AMENDED,E0029085
1800NE07681,NW,2010-04-24T00:00:00,,INDICATOR AMENDED,E0029085
1800NB10311,NW,2014-08-20T00:00:00,,NEW STOP,E0028269
1800EB01621,N,2007-11-01T00:00:00,,,E0028549
1800EB01961,S,2010-03-25T00:00:00,,INDICATOR AMENDED,E0028549
1800SG36391,S,2014-02-05T00:00:00,,INDICATOR AMENDED,E0028761
1800SG17541,N,2014-02-05T00:00:00,,INDICATOR AMENDED,E0029038
1800WA34901,SE,2014-02-28T00:00:00,,indicator amended,E0052667
1800WA34911,NW,2014-02-28T00:00:00,,indicator amended,E0052667
1800WA18171,SW,2014-05-16T00:00:00,,indicator amended,E0028712
1800WA18131,SW,2014-05-16T00:00:00,,indicator amended,E0028712
1800WA18141,NE,2014-05-16T00:00:00,,indicator amended,E0028712
1800WA18181,NE,2014-05-16T00:00:00,,indicator amended,E0028712
1800NE24201,W,2007-11-01T00:00:00,,,N0075167
1800SJH2901,N,2015-09-30T00:00:00,,,N0075139
1800SJH1301,S,2007-11-01T00:00:00,,,N0075139
1800WA12831,SW,2007-11-01T00:00:00,,,E0028738
1800SJ47881,SE,2015-02-13T00:00:00,,INDICATOR AMENDED,E0029289
1800SJH1302,S,2015-10-07T00:00:00,,,N0075139
1800SJ47431,SE,2015-01-30T00:00:00,,INDICATOR AMENDED,N0075139
1800SJ47801,NW,2015-02-13T00:00:00,,INDICATOR AMENDED,E0029289
1800WA12841,NE,2008-03-26T00:00:00,,INDICATOR AMENDED,E0028738
1800WA00331,N,2008-08-27T00:00:00,,NAME AMENDED,E0057777
1800SG08761,NW,2007-11-01T00:00:00,,,E0028763
1800ED06561,N,2007-11-01T00:00:00,,,E0057798
1800SG08762,NW,2006-01-20T00:00:00,,,E0028763
1800WA00341,S,2008-08-27T00:00:00,,NAME AMENDED,E0057777
1800EBH1671,SE,2007-11-01T00:00:00,,,E0029135
1800EBH1672,NW,2005-05-24T00:00:00,,,E0029135
1800EBH0582,SE,2005-05-24T00:00:00,,,N0076111
1800EBH0581,NW,2007-11-01T00:00:00,,,E0029135
1800EB32671,SW,2007-11-01T00:00:00,,,E0029135
1800EB32841,NE,2010-04-15T00:00:00,,INDICATOR AMENDED,E0029135
1800EB32851,SW,2010-04-15T00:00:00,,INDICATOR AMENDED,E0029135
1800EB32681,NE,2010-04-15T00:00:00,,INDICATOR AMENDED,E0029135
1800SG16221,N,2014-02-18T00:00:00,,INDICATOR AMENDED,E0029163
1800SJ01931,W,2014-05-20T00:00:00,,INDICATOR AMENDED,E0029470
1800SJH0811,N,2008-07-14T00:00:00,,INDICATOR AMENDED,E0029470
1800SJH0812,S,2008-07-14T00:00:00,,INDICATOR AMENDED,E0029470
1800SGH1651,W,2007-11-01T00:00:00,,,N0074909
1800SGH1652,E,2007-11-01T00:00:00,,,N0074909
1800WA10901,S,2007-11-01T00:00:00,,,E0028995
1800SJ47871,SE,2015-02-13T00:00:00,,INDICATOR AMENDED,E0029289
1800SJ47901,NW,2015-02-13T00:00:00,,INDICATOR AMENDED,E0029289
1800WKH3702,W,2007-11-01T00:00:00,,,E0029416
1800NC23511,E,2010-04-23T00:00:00,Bury,INDICATOR AMENDED,N0074899
