AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800SG38181,2014-02-24T00:00:00,MANJGPMP,N0077433,Stuart Rd
1800NE07671,2010-04-24T00:00:00,MANDWMDJ,E0029085,Stuart St
1800EBH1002,2008-05-02T00:00:00,,E0028544,
1800EBH1001,2008-05-02T00:00:00,,E0028544,
1800NE49081,2015-05-25T00:00:00,MANGDWTD,E0028327,Stubley Hall
1800NE49091,2007-11-01T00:00:00,MANGDWTG,E0028327,Stubley Hall
1800WK00541,2013-05-18T00:00:00,MANPMGDW,E0029394,Stubshaw Cross
1800WK00551,2013-05-18T00:00:00,MANPMGJA,E0029394,Stubshaw Cross
1800SG39651,2014-02-24T00:00:00,MANJGWMA,E0028432,Styal Gr
1800SB18271,2007-11-01T00:00:00,MANGTJMJ,E0029196,Styal Rd
1800SGH2202,2007-11-01T00:00:00,,N0075002,
1800SGH2201,2007-11-01T00:00:00,,N0075002,
1800SBH0731,2007-11-01T00:00:00,,E0028432,
1800SBH1891,2010-08-26T00:00:00,,E0029101,
1800NCH3811,2008-08-18T00:00:00,,E0029493,
1800NCH3721,2008-08-18T00:00:00,,E0029493,
1800NB08571,2007-11-01T00:00:00,MANDJPDT,N0075098,Suddell St
1800EHH0951,2008-08-27T00:00:00,,E0028477,
1800EHH0952,2008-08-27T00:00:00,,E0028477,
1800WA41531,2014-02-28T00:00:00,MANPGPDJ,E0029379,Sulby St
1800WA15241,2009-01-16T00:00:00,MANPAPWA,E0029379,Sulby Street
1800ED12441,2007-11-01T00:00:00,MANAMTMT,E0028331,Summer Hill
1800ED02691,2007-11-01T00:00:00,MANAJWMW,E0028331,Summer Hill Clgh
1800SB02941,2007-11-01T00:00:00,MANGPGTG,E0029594,Summerfield Rd
1800SB02591,2007-11-01T00:00:00,MANGPGTD,E0029594,Summerfield Rd
1800NCH0892,2007-11-01T00:00:00,,E0028828,
1800NCH0891,2011-01-18T00:00:00,,E0028828,
1800NCH4731,2011-01-18T00:00:00,,E0028828,
1800NCH0781,2007-11-01T00:00:00,,E0028828,
1800NCH0782,2007-11-01T00:00:00,,E0028828,
1800NC21461,2010-04-22T00:00:00,MANDPMPJ,E0028828,Summerseat Ln
1800NC21471,2007-11-01T00:00:00,MANDPMPM,E0028828,Summerseat Ln
1800NF09031,2007-11-01T00:00:00,MANGJPDW,E0028886,Summerville Rd
1800NE31891,2007-11-01T00:00:00,MANGDAPM,E0028767,Summit
1800NE34931,2010-04-26T00:00:00,MANGDMGA,E0028767,Summit
1800NEH1092,2007-11-01T00:00:00,,E0028767,
1800NEH1091,2007-11-01T00:00:00,,E0028767,
1800NC22201,2007-11-01T00:00:00,MANDPTMA,E0028250,Sumner Ave
1800SG13071,2014-02-14T00:00:00,MANJDMDJ,E0057819,Sun & Castle
1800SB41651,2007-11-01T00:00:00,MANGWMAJ,N0075057,Sunbank Ln
1800SB41271,2007-11-01T00:00:00,MANGWJTM,N0075057,Sunbank Ln
1800SG16831,2007-11-01T00:00:00,MANTGJMT,E0029261,Sunfield
1800SG15041,2007-11-01T00:00:00,MANJDTGA,E0029261,Sunfield
1800SGH3501,2007-11-01T00:00:00,,E0029261,
1800SGH3502,2007-11-01T00:00:00,,E0029261,
1800ED12861,2007-11-01T00:00:00,MANAMWJG,N0075085,Sunfield Ave
1800EDH3121,2007-11-01T00:00:00,,E0028339,
1800EDH3122,2007-11-01T00:00:00,,E0028339,
1800ED13401,2007-11-01T00:00:00,MANAPAMG,E0028339,Sunfield Ln
1800ED13391,2010-04-15T00:00:00,MANAPAMD,E0028339,Sunfield Ln
1800ED09031,2007-11-01T00:00:00,MANAMGMG,E0028268,Sunfield Rd
1800ED09831,2007-11-01T00:00:00,MANTGPJG,E0028268,Sunfield Rd
1800ED09032,2006-05-24T00:00:00,,E0028268,
1800NC23341,2013-10-28T00:00:00,MANDTATW,E0028592,Sunningdale Ave
1800SJ08621,2014-10-06T00:00:00,MANJPMPW,N0075139,Sunningdale Ave
1800NFH1012,2007-11-01T00:00:00,,E0028378,
1800NFH1011,2007-11-01T00:00:00,,E0028378,
1800EH10051,2014-10-15T00:00:00,MANAWTMP,N0076732,Sunny Bank Park
1800NC06731,2014-03-26T00:00:00,MANDMWTG,E0028555,Sunnybank Rd
1800EB02711,2010-10-15T00:00:00,MANADJDA,E0029286,Sunny Brow Pk
1800EB31551,2007-11-01T00:00:00,MANAGPDP,E0028538,Sunny Brow Rd
1800NC06721,2007-11-01T00:00:00,MANDMWTD,E0029405,Sunnybank Rd
1800EH36661,2011-12-30T00:00:00,MANDAWGA,E0028353,Lewis Rd
1800WA19391,2014-05-15T00:00:00,MANPDPGW,E0028497,Sunnymead Avenue
1800WA19431,2014-05-15T00:00:00,MANPDPJM,E0028497,Sunnymead Avenue
1800NC22461,2007-11-01T00:00:00,MANDPWAP,E0029462,Sunnywood Dr
1800NC24651,2010-11-10T00:00:00,MANDTDMG,E0029588,Sunnywood Dr
1800EH36501,2007-11-01T00:00:00,MANDATWT,E0028353,Surrey Ave
1800EH36511,2010-04-19T00:00:00,MANDAWAD,E0028353,Surrey Ave
1800EDH0661,2007-11-01T00:00:00,,E0028793,
1800EDH0662,2005-05-24T00:00:00,,E0028793,
1800NE31981,2007-11-01T00:00:00,MANGDATW,N0074956,Sussex Ave
1800NE31991,2007-11-01T00:00:00,MANGDAWA,N0074956,Sussex Ave
1800WK32701,2007-11-01T00:00:00,MANTAMWM,N0074931,Sussex Cl
1800WK03831,2014-02-17T00:00:00,MANPTATD,N0074931,Sussex Cl
1800WK09601,2014-02-17T00:00:00,MANTGPMT,N0074931,Sussex Cl
1800WK32691,2007-11-01T00:00:00,MANTAMWJ,N0074931,Sussex Cl
1800NC20281,2008-04-23T00:00:00,MANDPGPG,E0028405,Sussex Dr
1800NF09841,2011-06-15T00:00:00,MANTPGDP,N0074990,Sussex Rd
1800NE35691,2011-03-01T00:00:00,MANGDMPM,N0074956,The Highlander
1800NE35671,2015-05-24T00:00:00,MANGDMPG,N0074956,Sutherland Rd
1800NE00961,2007-11-01T00:00:00,MANDWATA,N0074956,Sutherland Rd
1800NE35681,2015-05-24T00:00:00,MANGDMPJ,N0074956,Sutherland Rd
1800NE00951,2007-11-01T00:00:00,MANDWAPW,N0074956,Sutherland Rd
1800NEH3502,2007-11-01T00:00:00,,N0074956,
1800NEH3501,2007-11-01T00:00:00,,N0074956,
1800WA11501,2007-11-01T00:00:00,MANTJAGA,E0028399,Sutton Road
1800WA14671,2007-11-01T00:00:00,MANPAPDT,E0028399,Sutton Road
1800WAH2322,2007-11-01T00:00:00,,E0028399,
1800WAH2321,2010-05-11T00:00:00,,E0028399,
1800NC21691,2007-11-01T00:00:00,MANDPTAT,E0028397,Swallow Dr
1800NC06831,2011-01-17T00:00:00,MANDPADT,E0029246,Swan & Cemetery
1800WK02272,2006-05-24T00:00:00,,E0028823,
1800WK36061,2007-11-01T00:00:00,MANTAWMD,E0028823,Swan Ln
1800WK36051,2007-11-01T00:00:00,MANTAWMA,E0028823,Swan Ln
1800WK02271,2014-02-18T00:00:00,MANPMTPA,E0028823,Swan Ln
1800WK09531,2014-02-13T00:00:00,MANTGPMD,E0028823,Swan Ln
1800WA43351,2014-02-21T00:00:00,MANPJAPD,E0028320,Swan Mill
1800WA43361,2014-02-21T00:00:00,MANPJAPG,E0028320,Swan Mill
1800EH17991,2016-01-27T00:00:00,MANTWPGA,E0028492,Swan St
1800EBH1611,2007-11-01T00:00:00,,E0057786,
1800SB47161,2007-11-01T00:00:00,MANGWTWJ,E0028623,Swanage Ave
1800SB47131,2007-11-01T00:00:00,MANGWTWA,E0028623,Swanage Ave
1800SG05531,2014-02-18T00:00:00,MANJAJAJ,E0028700,Swann Ln
1800SG05391,2014-02-18T00:00:00,MANJAGTG,E0028700,Swann Ln
1800NC05451,2007-11-01T00:00:00,MANDMPGP,N0074927,Swarbrick Dr
1800SJH1691,2007-11-01T00:00:00,,E0028623,
1800SJH1692,2007-11-01T00:00:00,,E0028623,
1800WA12621,2009-03-03T00:00:00,MANTMWPD,E0057777,Sweet Grn Tavern
1800WAH2531,2007-11-01T00:00:00,,E0028497,
1800WAH2532,2007-11-01T00:00:00,,E0028497,
1800WA02321,2014-10-14T00:00:00,MANJWDTA,E0029306,Sweetloves Lane
1800EDH1871,2007-11-01T00:00:00,,E0029321,
1800EDH1872,2007-11-01T00:00:00,,E0029321,
1800NE04951,2010-12-09T00:00:00,MANDWMDG,E0029060,Swimming Pool
1800SG15741,2014-02-21T00:00:00,MANJDTPG,E0029156,Swinburne Green
1800WK23631,2014-02-12T00:00:00,MANPWTGD,N0075199,Swinley Rd
1800WK23641,2014-02-12T00:00:00,MANPWTGJ,N0075199,Swinley Rd
1800WA07651,2008-04-23T00:00:00,MANJWJWD,E0028603,Swinside Road
1800WA25901,2014-04-23T00:00:00,MANPGAPJ,E0028603,Swinside Road
1800WFR0081,2005-05-24T00:00:00,,E0029410,
1800SWNT0,2005-02-02T00:00:00,,E0029410,
1800WFT0761,2004-09-14T00:00:00,,E0029410,
1800WFT0771,2004-09-14T00:00:00,,E0029410,
1800WF21231,2014-02-21T00:00:00,MANPJMAT,E0029410,Swinton Church
1800WF40931,2014-02-18T00:00:00,MANPMAPA,E0029410,Swinton Church
1800WF21471,2007-11-01T00:00:00,MANPJMPA,E0029410,Swinton Church
1800WF41191,2014-02-18T00:00:00,MANPMDAJ,E0029410,Swinton Church
1800WF41201,2014-02-18T00:00:00,MANPMDAM,E0029410,Swinton Church
1800WF21221,2007-11-01T00:00:00,MANPJMAP,E0029410,Swinton Church
1800WF39271,2007-11-01T00:00:00,MANPJPDT,E0029410,Swinton Civic Ctr
1800WF39281,2014-02-20T00:00:00,MANPJPDW,E0029410,Swinton Civic Ctr
1800WF00831,2007-11-01T00:00:00,MANPJGAD,E0029410,Swinton Civic Ctr
1800WF39301,2014-02-20T00:00:00,MANPJPGD,E0029410,Swinton Dental
1800EB01911,2010-10-15T00:00:00,MANADGPD,E0028715,Swinton Gr
1800SB13961,2007-11-01T00:00:00,MANGPWTD,E0028715,Swinton Gr
1800WF39121,2014-02-20T00:00:00,MANPJMWM,E0029198,Swinton Hall Rd
1800WF39131,2014-02-20T00:00:00,MANPJMWP,E0029198,Swinton Hall Rd
1800NF30911,2007-11-01T00:00:00,MANGMTJD,E0028886,Swinton Park Rd
1800NF30921,2007-11-01T00:00:00,MANGMTJG,E0028886,Swinton Park Rd
1800NFH0011,2007-11-01T00:00:00,,E0028886,
1800WF39291,2014-02-20T00:00:00,MANPJPGA,E0029410,Swinton PO
1800WF39261,2007-11-01T00:00:00,MANPJPDP,E0029410,Swinton Shopping
1800WF39251,2014-02-20T00:00:00,MANPJPDM,E0029410,Swinton Shopping
1800WF39241,2014-02-20T00:00:00,MANPJPDJ,E0029410,Swinton Stn
1800WF07091,2007-11-01T00:00:00,MANPJGAP,E0029410,Swinton Stn
1800SG07701,2014-02-18T00:00:00,MANJAWAJ,E0028699,Swythamley Rd
1800SG07691,2014-02-18T00:00:00,MANJAWAG,E0028699,Swythamley Rd
1800ED19051,2007-11-01T00:00:00,MANAPWAW,E0029459,Sycamore Ave
1800ED19061,2007-11-01T00:00:00,MANAPWDA,E0029459,Sycamore Ave
1800NCH3482,2007-11-01T00:00:00,,E0029179,
1800NCH3481,2007-11-01T00:00:00,,E0029179,
1800NEH1671,2011-02-04T00:00:00,,E0029132,
1800NEH0681,2011-02-04T00:00:00,,E0029132,
1800EH37081,2010-11-16T00:00:00,MANDAWPM,E0028503,Sycamore Cottage
1800SGH1291,2007-11-01T00:00:00,,E0028600,
1800NCH1161,2007-11-01T00:00:00,,E0029588,
1800NCH1162,2007-11-01T00:00:00,,E0029588,
1800EDH0081,2010-06-16T00:00:00,,E0028333,
1800SB14391,2007-11-01T00:00:00,MANGTAPG,N0075057,Sydney Ave
1800WK00821,2013-05-21T00:00:00,MANPMGTW,E0028927,Sydney Ave
1800SB08751,2007-11-01T00:00:00,MANTDTPD,N0075057,Sydney Ave
1800SB16541,2007-11-01T00:00:00,MANGTGPJ,N0075057,Sydney Ave
1800SB16851,2007-11-01T00:00:00,MANTGJPJ,N0075057,Sydney Ave
1800SB14392,2005-05-24T00:00:00,,N0075057,
1800SBH0022,2007-11-01T00:00:00,,N0075057,
1800SBH0021,2007-11-01T00:00:00,,N0075057,
1800NC05621,2011-12-21T00:00:00,MANDMPMW,N0075016,Sykes Ave
1800NC05611,2010-04-21T00:00:00,MANDMPMT,N0075016,Sykes Ave
1800SG10161,2014-02-17T00:00:00,MANJDGWA,E0029241,Sykes St
1800SB30071,2014-10-13T00:00:00,MANGTJTW,E0029530,Sylvan Ave
1800SJ30081,2014-10-13T00:00:00,MANJTDPG,E0029530,Sylvan Avenue
1800SG39221,2014-02-24T00:00:00,MANJGTWT,E0029241,Sylvia Gr
1800SG39211,2014-02-24T00:00:00,MANJGTWP,E0029241,Sylvia Gr
1800SJ09361,2014-10-06T00:00:00,MANJPMWP,N0079386,Tabley Grove
1800EH45351,2007-11-01T00:00:00,MANDGWJP,E0029057,Tabley St
1800EH45341,2007-11-01T00:00:00,MANDGWJM,E0029057,Tabley St
1800SJ17621,2011-06-13T00:00:00,MANTPGDJ,E0029171,Tadman Grove
1800SJ15321,2014-10-09T00:00:00,MANJTAWP,E0029170,Talbot Road
1800EHH0881,2007-11-01T00:00:00,,N0075097,
1800ED12151,2014-10-15T00:00:00,MANAMTAP,E0029300,Talking Point
1800ED12141,2014-10-15T00:00:00,MANAMTAM,E0029300,Talking Point
1800WK36711,2007-11-01T00:00:00,MANTDAPM,E0029416,Tamar
1800WK36631,2007-11-01T00:00:00,MANTDAMJ,E0029416,Tamar
1800WK36721,2014-02-25T00:00:00,MANTDAPT,E0029416,Tamar
1800WK36641,2007-11-01T00:00:00,MANTDAMP,E0029416,Tamar
1800EH45311,2010-04-20T00:00:00,MANDGWJD,E0029105,Tame Bridge
1800ED12421,2007-11-01T00:00:00,MANAMTMJ,E0029334,Tame Ln
1800ED12431,2007-11-01T00:00:00,MANAMTMP,E0029334,Tame Ln
1800EH46361,2015-02-17T00:00:00,MANDJAJP,N0074964,Tame St
1800EH39491,2010-04-20T00:00:00,MANDGMWG,E0029366,Tame St
1800EH39461,2010-04-20T00:00:00,MANDGMTW,E0029366,Tame St
1800EH39501,2010-04-20T00:00:00,MANDGMWJ,E0029366,Tame St
1800EHH2141,2010-07-15T00:00:00,,N0074964,
1800EHH2131,2010-07-15T00:00:00,,N0074964,
1800EH21241,2010-04-19T00:00:00,MANDAJAM,N0077788,Tameside College
1800EH00211,2010-04-19T00:00:00,MANATWJA,E0028879,Tameside College
1800EH00221,2007-11-01T00:00:00,MANATWJD,E0028879,Tameside College
1800EH21251,2010-04-19T00:00:00,MANDAJAP,N0077788,Tameside College
1800EH01541,2011-07-20T00:00:00,MANAWAGM,N0075180,Tameside Hospital
1800EH21261,2008-08-04T00:00:00,MANDAJAT,N0075180,Tameside General
1800EH21271,2007-11-01T00:00:00,MANDAJAW,N0075180,Tameside General
1800EH01542,2006-01-20T00:00:00,,N0075180,
1800EH14961,2013-03-15T00:00:00,MANTPGJA,N0075180,Tameside Hospital
1800EHH1702,2007-11-01T00:00:00,,N0075180,
1800EHH1572,2007-11-01T00:00:00,,N0075180,
1800EHH1692,2007-11-01T00:00:00,,N0075180,
1800ED13221,2014-10-15T00:00:00,MANAPAGA,E0028346,Tamewater Ct
1800NC01881,2010-04-20T00:00:00,MANDMGTP,N0077411,Tamworth Ave
1800NC01882,2006-01-20T00:00:00,,N0077411,
1800WKH1192,2010-03-29T00:00:00,,E0029127,
1800WKH1191,2010-05-05T00:00:00,,E0029127,
1800WKH4551,2010-05-25T00:00:00,,E0029127,
1800WKH3152,2007-11-01T00:00:00,,E0029123,
1800WKH3141,2007-11-01T00:00:00,,N0075201,
1800WKH3151,2007-11-01T00:00:00,,E0029123,
1800WKH3142,2007-11-01T00:00:00,,N0075201,
1800WKH4811,2015-05-11T00:00:00,,E0029123,
1800WKH4821,2015-05-11T00:00:00,,E0029123,
1800WK05841,2014-02-14T00:00:00,MANPTMGJ,E0029123,Tan House Ln
1800WK03511,2014-02-18T00:00:00,MANPTAJA,E0029123,Tan House Ln
1800EDH3512,2007-11-01T00:00:00,,E0029172,
1800EDH3511,2007-11-01T00:00:00,,E0029172,
1800ED16971,2010-04-16T00:00:00,MANAPTDM,E0029172,Tandle Hill Rd
1800ED16941,2010-04-16T00:00:00,MANAPTDA,E0029172,Tandle Hill Rd
1800EDH2032,2007-11-01T00:00:00,,E0029172,
1800EDH1132,2007-11-01T00:00:00,,E0029172,
1800EDH2031,2010-10-12T00:00:00,,E0029172,
1800EDH1131,2010-10-12T00:00:00,,E0029172,
1800WA41541,2014-02-28T00:00:00,MANPGPDM,N0075126,Tanfield Dr
1800WA15251,2007-11-01T00:00:00,MANPAPWD,N0075126,Tanfield Drive
1800SBH1341,2017-02-22T09:59:49,,E0028368,
1800NCH4791,2011-01-19T00:00:00,,E0029236,
1800NCH3422,2007-11-01T00:00:00,,E0029236,
1800NCH3421,2011-01-19T00:00:00,,E0029236,
1800NBH0491,2007-11-01T00:00:00,,E0028802,
1800NBH0492,2007-11-01T00:00:00,,E0028802,
1800EB36991,2008-03-27T00:00:00,MANAJMPD,N0074959,Tanyard Brow
1800EH47141,2007-11-01T00:00:00,MANDJDGJ,E0028357,Tarbet Rd
1800EH47151,2007-11-01T00:00:00,MANDJDGM,E0028357,Tarbet Rd
1800SGH3612,2007-11-01T00:00:00,,E0029053,
1800SGH3611,2007-11-01T00:00:00,,E0029053,
1800EB14641,2008-03-27T00:00:00,MANAGJDJ,E0029173,Tarland Wk
1800NCH3051,2007-11-01T00:00:00,,E0029246,
1800SG13501,2014-02-21T00:00:00,MANJDPAG,E0029165,Tarnside Cl
1800SG07371,2014-02-18T00:00:00,MANJATGP,E0028247,Tarporley Cl
1800EB32971,2010-01-26T00:00:00,MANAGWGA,E0028720,Tartan St
1800EB33011,2010-04-15T00:00:00,MANAGWGP,E0028720,Tartan St
1800EB33021,2010-04-15T00:00:00,MANAGWGT,E0028720,Tartan St
1800EBH0131,2007-11-01T00:00:00,,E0028720,
1800EBH0141,2007-11-01T00:00:00,,E0028720,
1800SG39431,2014-02-24T00:00:00,MANJGWGT,E0028777,Tarvin Ave
1800SG39441,2014-02-24T00:00:00,MANJGWGW,E0028777,Tarvin Ave
1800WA14941,2016-05-18T00:00:00,MANPAPJM,E0029079,Tattersall Ave
1800WAH2182,2007-11-01T00:00:00,,E0029079,
1800WA14931,2014-02-04T00:00:00,MANPAPJG,E0029079,Tattersall Avenue
1800WAH2181,2007-11-01T00:00:00,,E0029079,
1800EDH3231,2007-11-01T00:00:00,,E0029517,
1800SB39741,2007-11-01T00:00:00,MANGWJPD,E0029101,Tatton Arms
1800SB39751,2007-11-01T00:00:00,MANGWJPG,E0029101,Tatton Arms
1800WKH2121,2010-05-05T00:00:00,,E0028491,
1800WKH2122,2007-11-01T00:00:00,,E0028491,
1800EH36101,2007-11-01T00:00:00,MANDATDM,E0029421,Taunton Green
1800EH36111,2007-11-01T00:00:00,MANDATDP,E0029421,Taunton Green
1800EH14941,2007-11-01T00:00:00,MANDADGP,E0029507,Taunton Rd
1800EH20901,2007-11-01T00:00:00,MANDAGJT,E0028492,Taunton Rd
1800EH20911,2007-11-07T00:00:00,MANDAGJW,E0029507,Taunton Rd
1800EH14931,2007-11-01T00:00:00,MANDADGM,E0029507,Taunton Rd
1800SJ03661,2014-09-30T00:00:00,MANJPGTD,E0029289,Taunton Road
1800EH37881,2007-11-01T00:00:00,MANDGDJW,E0028756,Tavistock Cl
1800WKH4461,2010-05-24T00:00:00,,E0028499,
1800NBT0171,2004-09-14T00:00:00,,E0028802,
1800SJT0951,2004-09-14T00:00:00,,N0075188,
1800EBT0381,2004-09-14T00:00:00,,N0075071,
1800SB12991,2007-11-01T00:00:00,MANGPWPG,E0029575,Tayfield Rd
1800SB12981,2007-11-01T00:00:00,MANGPWPD,E0029575,Tayfield Rd
1800SJ03211,2014-09-26T00:00:00,MANJPDTW,E0028358,Taylor Road
1800SJ04181,2014-09-26T00:00:00,MANJPJTA,E0028358,Taylor Road
1800SJ11121,2014-10-09T00:00:00,MANJPWJD,E0029171,Taylor Road
1800SJH1661,2007-11-01T00:00:00,,E0029171,
1800SJH1662,2007-11-01T00:00:00,,E0029171,
1800EH08411,2008-03-26T00:00:00,MANAWMTD,E0029366,Taylor St
1800EH48791,2007-11-01T00:00:00,MANDJGDJ,E0028831,Taylor St
1800EH41361,2010-04-20T00:00:00,MANDGPGT,N0074964,Taylor St
1800NEH0301,2011-01-27T00:00:00,,N0075130,
1800WK46021,2007-11-01T00:00:00,MANTDPWA,E0029354,Taylors Ln
1800WK46011,2007-11-01T00:00:00,MANTDPTW,E0029354,Taylors Ln
1800SJ00131,2014-02-25T00:00:00,MANJMJMG,E0028450,Taylors Road
1800SJ00141,2014-02-25T00:00:00,MANJMJMJ,E0028450,Taylors Road
1800SJ00411,2014-02-25T00:00:00,MANJMJWD,E0028450,Taylors Road
1800NFH0551,2007-11-01T00:00:00,,E0029176,
1800WA09241,2007-11-01T00:00:00,MANJWMTP,E0028870,Taywood Road
1800WA41421,2014-02-28T00:00:00,MANPGMWP,E0028898,Teak Dr
1800WA01781,2014-10-14T00:00:00,MANJWDMJ,E0028898,Teak Drive
1800NC09551,2010-04-21T00:00:00,MANTMWTJ,E0028659,Teak St
1800NE07691,2010-04-24T00:00:00,MANDWMDP,E0029085,Techn College
1800NE07681,2010-04-24T00:00:00,MANDWMDM,E0029085,Tech College
1800NB10311,2014-08-20T00:00:00,MANTWGMW,E0028269,Teignmouth St
1800EB01621,2007-11-01T00:00:00,MANADGDA,E0028549,Telfer Rd
1800EB01961,2010-03-25T00:00:00,MANADGPW,E0028549,Telfer Rd
1800SG36391,2014-02-05T00:00:00,MANJGJTG,E0028761,Telford Rd
1800SG17541,2014-02-05T00:00:00,MANTPDMP,E0029038,Telford Rd
1800WA34901,2014-02-28T00:00:00,MANPGMGD,E0052667,Telford St
1800WA34911,2014-02-28T00:00:00,MANPGMGJ,E0052667,Telford St
1800WA18171,2014-05-16T00:00:00,MANPDJPD,E0028712,Tempest Road
1800WA18131,2014-05-16T00:00:00,MANPDJMP,E0028712,Tempest Road
1800WA18141,2014-05-16T00:00:00,MANPDJMT,E0028712,Tempest Road
1800WA18181,2014-05-16T00:00:00,MANPDJPG,E0028712,Tempest Road
1800NE24201,2007-11-01T00:00:00,MANGAJTD,N0075167,Temple Ln
1800SJH2901,2015-09-30T00:00:00,,N0075139,
1800SJH1301,2007-11-01T00:00:00,,N0075139,
1800WA12831,2007-11-01T00:00:00,MANPAGDG,E0028738,Temple Road
1800SJ47881,2015-02-13T00:00:00,MANJTPGT,E0029289,Temple Road
1800SJH1302,2015-10-07T00:00:00,,N0075139,
1800SJ47431,2015-01-30T00:00:00,MANJTMPD,N0075139,Temple Road
1800SJ47801,2015-02-13T00:00:00,MANJTPDT,E0029289,Temple Road
1800WA12841,2008-03-26T00:00:00,MANPAGDJ,E0028738,Temple Road
1800WA00331,2008-08-27T00:00:00,MANJWDJD,E0057777,Deansgate
1800SG08761,2007-11-01T00:00:00,MANTDWJA,E0028763,Temporary Stop
1800ED06561,2007-11-01T00:00:00,MANTGAJP,E0057798,Temporary Stop
1800SG08762,2006-01-20T00:00:00,,E0028763,
1800WA00341,2008-08-27T00:00:00,MANJWDJG,E0057777,Barn Street
1800EBH1671,2007-11-01T00:00:00,,E0029135,
1800EBH1672,2005-05-24T00:00:00,,E0029135,
1800EBH0582,2005-05-24T00:00:00,,N0076111,
1800EBH0581,2007-11-01T00:00:00,,E0029135,
1800EB32671,2007-11-01T00:00:00,MANAGTPA,E0029135,Ten Acres Ln
1800EB32841,2010-04-15T00:00:00,MANAGWAM,E0029135,Ten Acres Ln
1800EB32851,2010-04-15T00:00:00,MANAGWAP,E0029135,Ten Acres Ln
1800EB32681,2010-04-15T00:00:00,MANAGTPD,E0029135,Ten Acres Ln
1800SG16221,2014-02-18T00:00:00,MANJDWJW,E0029163,Tenants Club
1800SJ01931,2014-05-20T00:00:00,MANJMWJW,E0029470,Tenax Circle
1800SJH0811,2008-07-14T00:00:00,,E0029470,
1800SJH0812,2008-07-14T00:00:00,,E0029470,
1800SGH1651,2007-11-01T00:00:00,,N0074909,
1800SGH1652,2007-11-01T00:00:00,,N0074909,
1800WA10901,2007-11-01T00:00:00,MANJWTAP,E0028995,Tennis Club
1800SJ47871,2015-02-13T00:00:00,MANJTPGP,E0029289,Tennis Club
1800SJ47901,2015-02-13T00:00:00,MANJTPJA,E0029289,Tennis Club
1800WKH3702,2007-11-01T00:00:00,,E0029416,
1800NC23511,2010-04-23T00:00:00,MANDTDGD,N0074899,Tennyson Ave
1800EH03471,2010-10-19T00:00:00,MANAWDGM,N0074914,Tennyson Ave
1800NC23501,2013-10-28T00:00:00,MANDTDGA,N0074899,Tennyson Ave
1800WKH3701,2010-04-28T00:00:00,,E0029416,
1800NCH1421,2007-11-01T00:00:00,,E0028409,
1800WKH4261,2010-05-20T00:00:00,,E0029416,
1800EH03472,2005-05-24T00:00:00,,N0074914,
1800WK21611,2014-02-12T00:00:00,MANPWJWA,E0029543,Tennyson Dr
1800WA41931,2014-02-27T00:00:00,MANPGPTP,E0029119,Tennyson Rd
1800SG15711,2014-02-21T00:00:00,MANJDTMW,E0029156,Tennyson Rd
1800NE08261,2007-11-01T00:00:00,MANDWPAW,E0028562,Tennyson Rd
1800NEH3171,2007-11-01T00:00:00,,E0028562,
1800NEH0422,2007-11-01T00:00:00,,E0028562,
1800NEH3172,2007-11-01T00:00:00,,E0028562,
1800NEH0421,2007-11-01T00:00:00,,E0028562,
1800NC20171,2007-11-01T00:00:00,MANDPGJT,E0028659,Tenterden St
1800NC02171,2007-11-01T00:00:00,MANDMJAT,E0028659,Tenterden St
1800NCH1181,2010-03-29T00:00:00,,E0028659,
1800NCH1182,2007-11-01T00:00:00,,E0028659,
1800SBT0231,2004-09-14T00:00:00,,N0075057,
1800SBT0241,2004-09-14T00:00:00,,N0075057,
1800SB08671,2007-11-01T00:00:00,MANGPMDP,N0075057,Terminal 2
1800SB08681,2007-11-01T00:00:00,MANGPMDT,N0075057,Terminal 2
1800SB08771,2007-11-01T00:00:00,MANGPMGD,N0075057,Terminal 2
1800SBT0251,2004-09-14T00:00:00,,N0075057,
1800SBE3571,2004-09-14T00:00:00,,N0075057,
1800SBE3581,2004-09-14T00:00:00,,N0075057,
1800SBE3591,2004-09-14T00:00:00,,N0075057,
1800SBE3561,2004-09-14T00:00:00,,N0075057,
1800SBH1821,2010-06-17T00:00:00,,N0075057,
1800SBH1861,2015-11-22T00:00:00,,N0075057,
1800SBE3611,2004-09-14T00:00:00,,N0075057,
1800SBE3601,2004-09-14T00:00:00,,N0075057,
1800SBE363,2004-09-14T00:00:00,,N0075057,
1800SBE3621,2004-09-14T00:00:00,,N0075057,
1800SJ48061,2015-02-13T00:00:00,MANJTPTD,N0075113,Terminus
1800EH43051,2007-11-01T00:00:00,MANDGPWM,E0028759,Terminus
1800EH43041,2010-04-20T00:00:00,MANDGPWJ,E0028759,Terminus
1800EDH2372,2007-11-01T00:00:00,,E0028471,
1800EDH2371,2007-11-01T00:00:00,,E0028471,
1800NF31271,2016-03-13T00:00:00,MANGMWAP,E0029199,Tesco
1800SG12021,2014-02-21T00:00:00,MANTGDMP,E0029445,Tesco
1800WA10821,2010-04-16T00:00:00,MANJWPWT,N0075079,Tesco
1800SJ17771,2014-02-25T00:00:00,MANTWAJG,E0029170,Warwick Road
1800WK32401,2007-11-01T00:00:00,MANTAMDW,E0028499,Tesco
