AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800STBS0R,Stockport Bus Station Stand R,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0S,Stockport Bus Station Stand S,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0T,Stockport Bus Station Stand T,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0U,Stockport Bus Station Stand U,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0V,Stockport Bus Station Stand V,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0W,Stockport Bus Station Stand W,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0X,Stockport Bus Station Stand X,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0Y,Stockport Bus Station Stand Y,DAW BANK,2007-08-28T00:00:00,,BCS
1800STBS0Z,Stockport Bus Station Stand Z,DAW BANK,2007-08-28T00:00:00,,BCS
1800SG07541,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG07551,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG07561,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG40511,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG41991,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG39871,Stockport College,COLLEGE,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800SG39941,Stockport Grammar Sch,SCHOOL,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SG13611,Stockport Lads' Club,NURSERY,2014-04-22T00:00:00,NAME AMENDED,BCT
1800STKP0,Stockport Rail Station,,2011-03-01T00:00:00,,RSE
1800STKP1,Stockport Rail Station,,2011-03-01T00:00:00,,RSE
1800EB17691,Stockport Rd,HOUSE 16,2010-01-08T00:00:00,INDICATOR AMENDED,BCT
1800EH05351,Stockport Rd,HOTEL,2014-09-29T00:00:00,TOWARDS ADDED,BCT
1800EB06121,Stockport Rd,SHOP PARADE,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800SG46241,Stockport Rd,HOUSE 1,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800EH11041,Stockport Rd,HOUSE 198,2010-10-21T00:00:00,NAME AMENDED,BCT
1800EH04941,Stockport Rd,,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800EH00311,Stockport Rd,HOUSE 3,2007-11-01T00:00:00,,BCT
1800EH43241,Stockport Rd,THE OLD DAIRY,2010-01-20T00:00:00,STOP MOVED,BCT
1800EH37801,Stockport Rd,HOUSE 8,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800SJH2082,Stockport Rd,STOCKPORT ROAD,2007-11-01T00:00:00,,BCT
1800EB02971,Stockport Rd,OFFICES,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800EB02981,Stockport Rd,KFC,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800SJH2081,Stockport Rd (Sbnd to def.rte),STOCKPORT ROAD,2010-05-13T00:00:00,DIRECTION AMENDED,BCT
1800SG09131,Stockport Rd West,O/S HOUSE 446,2007-11-01T00:00:00,,BCT
1800SG09141,Stockport Rd West,,2011-04-20T00:00:00,STOP REMOVED,BCT
1800EBH1831,Stockport Road,Stockport Road,2008-08-27T00:00:00,NAME AMENDED,BCT
1800EH06421,Stockport Road,,2014-09-29T00:00:00,TOWARDS ADDED,BCT
1800EHH1811,Stockport Road,Stockport Road,2008-08-27T00:00:00,NAME AMENDED,BCT
1800EH07261,Stockport Road,HOUSE 129,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800SJH2131,Stockport Road (eastbound)(to def rte),WOODLANDS P/WAY,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SGH0611,Stockport Road (to def route),HIBBERT LANE,2010-06-14T00:00:00,REMOVED,BCT
1800SGH0612,Stockport Road (to def route),HIBBERT LANE,2010-06-14T00:00:00,REMOVED,BCT
1800SJH2121,Stockport Road (westbound) (to def rte),WOODLANDS P/WAY,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SG09241,Stockport Sch,SCHOOL,2007-11-01T00:00:00,,BCT
1800SG15292,Stockport Station (Stop Ss),RAILWAY STATION,2006-01-20T00:00:00,,BCT
1800SG18681,Stockport Stn,RAILWAY STATION,2016-05-19T00:00:00,,BCT
1800SG15281,Stockport Stn,RAILWAY STATION,2007-11-01T00:00:00,,BCT
1800SG15291,Stockport Stn,RAILWAY STATION,2007-11-01T00:00:00,,BCT
1800WF40821,Stocks Hotel,STOCKS HOTEL,2007-11-01T00:00:00,,BCT
1800WF21091,Stocks Hotel,STOCKS HOTEL,2007-11-01T00:00:00,,BCT
1800EHH1132,Stocks Lane (Fern Bank),STOCKS LANE,2007-11-01T00:00:00,,BCT
1800EH37181,Stocks Ln,DEREK ASHTON CT,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EHH1131,Stocks Ln (Sbnd),STOCKS LANE,2010-10-18T00:00:00,DIRECTION AMENDED,BCT
1800WF40491,Stocksfield Dr,JOINERS,2014-02-18T00:00:00,indicator amended,BCT
1800NE49031,Stockton St,HOUSE 121,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800SJH1671,Stokoe Avenue (Ebd),Stokoe Avenue (Ebd),2015-09-30T00:00:00,LOCATION AMENDED,BCT
1800EDH3492,Stone Breaks,Stone Breaks,2007-11-01T00:00:00,,BCT
1800EDH3491,Stone Breaks,Stone Breaks,2007-11-01T00:00:00,,BCT
1800WA19661,Stone Street,SHOPS,2014-05-15T00:00:00,indicator amended,BCT
1800WA41501,Stoneclough Bridge,PARK,2014-02-28T00:00:00,indicator amended,BCT
1800WA15221,Stoneclough Bridge,,2012-08-04T00:00:00,STOP RELOCATED,BCT
1800ED09041,Stoneleigh St,HOUSE 72,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800ED19121,Stoneleigh St,HOUSE 1B,2007-11-01T00:00:00,,BCT
1800ED19111,Stoneleigh St,HOUSE 14,2007-11-01T00:00:00,,BCT
1800ED10011,Stoneleigh St,SCHOOL,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EDH2521,Stoneleigh St (Nth bd),ABBOTSFORD ST,2010-06-16T00:00:00,DIRECTION AMENDED,BCT
1800ED09042,Stoneleigh Street,STONELEIGH ST,2006-05-24T00:00:00,,BCT
1800SJ40921,Stonemasons Arms,STONEMASONS ARM,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ40951,Stonemasons Arms,STONEMASONS,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800WAH2412,Stonesteads Drive,STONESTEADS WAY,2007-11-01T00:00:00,,BCT
1800WAH2411,Stonesteads Drive (Sbnd),STONESTEADS WAY,2010-05-12T00:00:00,DIRECTION AMENDED,BCT
1800WAH0762,Stonesteads Way,THE CRESCENT,2007-11-01T00:00:00,,BCT
1800WAH0761,Stonesteads Way (Ebnd),THE CRESCENT,2010-05-12T00:00:00,DIRECTION AMENDED,BCT
1800ED12251,Stoneswood,CARE HOME,2014-09-09T00:00:00,LOCATION AMENDED,BCT
1800ED12241,Stoneswood,,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800EDH2961,Stoneswood Road,KNOTT HILL LANE,2007-11-01T00:00:00,,BCT
1800EDH2962,Stoneswood Road,KNOTT HILL LANE,2007-11-01T00:00:00,,BCT
1800WF07601,Stoneyside Ave,,2014-02-21T00:00:00,indicator amended,BCT
1800WA13401,Stop 1,SHOPS,2014-08-06T00:00:00,STOP REMOVED,BCT
1800WA13491,Stop 3,SHOPS,2014-05-14T00:00:00,,BCT
1800WAH2481,Stopes Road,STOPES ROAD,2007-11-01T00:00:00,,BCT
1800WAH2482,Stopes Road,STOPES ROAD,2007-11-01T00:00:00,,BCT
1800WA09451,Stopes Tavern,GARAGE,2007-11-01T00:00:00,,BCT
1800NC35341,Stopes Tavern,FINEBUILD LTD,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SG13101,Stopford House,POLICE STATION,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
1800SG13091,Stopford House,STOPFORD HOUSE,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
1800SG12001,Stopford House,CAR PARK,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
1800EBH0842,Store Street,BOAD STREET,2005-05-24T00:00:00,,BCT
1800EBH0841,Store Street (to define route),BOAD STREET,2007-11-01T00:00:00,,BCT
1800NF29571,Stott Ln,SURGERY,2007-11-01T00:00:00,,BCT
1800NF29561,Stott Ln,THE STORE ROOM,2007-11-01T00:00:00,,BCT
1800ED02451,Stottfield,HOUSE 372,2007-11-01T00:00:00,,BCT
1800ED02441,Stottfield,TELEPHONE BOX,2007-11-01T00:00:00,,BCT
1800WK31381,Stour Rd,HOUSE 150,2007-11-01T00:00:00,,BCT
1800WK31391,Stour Rd,HOUSE 169,2007-11-01T00:00:00,,BCT
1800WKH0641,Stout St (SWbnd),STOUT STREET,2010-05-07T00:00:00,DIRECTION AMENDED,BCT
1800WKH0642,Stout Street,STOUT STREET,2007-11-01T00:00:00,,BCT
1800WKH0652,Stout Street,COMMON LANE,2007-11-01T00:00:00,,BCT
1800WKH0651,Stout Street (North East bound),COMMON LANE,2010-05-07T00:00:00,DIRECTION AMENDED,BCT
1800EB10521,Stovell Ave,SCHOOL,2010-04-14T00:00:00,INDICATOR AMENDED,BCT
1800EB10531,Stovell Ave,PLAY AREA,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EBH0521,Stovell Avenue (northbound),LONGDEN ROAD,2007-11-01T00:00:00,,BCT
1800NB02071,Strangeways,STRANGEWAYS,2010-11-17T00:00:00,INDICATOR AMENDED,BCT
1800NB41401,Strangeways,S&P CASUALS LTD,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SG08371,Strawberry Gardens,HOUSE 57,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800EH36301,Strawberry Gdns,TAKEAWAY,2007-11-01T00:00:00,,BCT
1800EH36311,Strawberry Gdns,HOUSE 99,2007-11-01T00:00:00,,BCT
1800ED00731,Streetbridge Inn,PUBLIC HOUSE,2007-11-01T00:00:00,,BCT
1800ED00721,Streetbridge Inn,PUBLIC HOUSE,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ZZMASFD2,Stretford (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800ZZMASFD3,Stretford (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800ZZMASFD1,Stretford (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800ZZMASFD4,Stretford (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800SJR0381,Stretford (Metrolink),HAPTON AVENUE,2005-05-24T00:00:00,,RSE
1800SJ00801,Stretford Arndale,ARNDALE CTR,2007-11-01T00:00:00,,BCT
1800SJ00011,Stretford Arndale,ARNDALE,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00821,Stretford Arndale,HEALTH CENTRE,2007-11-01T00:00:00,,BCT
1800SJT0941,Stretford Arndale,STRETFORD ARNDALE,2004-09-14T00:00:00,,TXR
1800SJ00071,Stretford Arndale,ARNDALE CENTRE,2007-11-01T00:00:00,,BCT
1800SJ00791,Stretford Arndale,ARNDALE CENTRE,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00811,Stretford Arndale,HEALTH CTR,2007-11-01T00:00:00,,BCT
1800SJ00021,Stretford Arndale,ARNDALE,2007-11-05T00:00:00,LOCATION AMENDED,BCT
1800SJE1941,Stretford Metrolink Station East Entrance,EDGE LANE,2004-09-14T00:00:00,,TMU
1800SJE1951,Stretford Metrolink Station Sth East Entrance,EDGE LANE,2004-09-14T00:00:00,,TMU
1800SJE1931,Stretford Metrolink Station West Entrance,EDGE LANE,2004-09-14T00:00:00,,TMU
1800SJE1921,Stretford Metrolink Station Wt Platform Entrance,EDGE LANE,2004-09-14T00:00:00,,TMU
1800SJ11731,Stretford Metrolink Stop,METROLINK STOP,2014-10-09T00:00:00,NAME AMENDED,BCT
1800SJ32301,Stretford Metrolink Stop,METRO STOP,2014-10-09T00:00:00,NAME AMENDED,BCT
1800SJ00081,Stretford Public Hall,PUBLIC HALL,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00091,Stretford Public Hall,PUBLIC HALL,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SB00331,Stretford Rd,HOUSE 83,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800SB30431,Stretford Rd,KINGDOM HALL,2007-11-01T00:00:00,,BCT
1800SB00181,Stretford Rd,,2007-11-01T00:00:00,,BCT
1800SB30351,Stretford Rd,CHURCH,2007-11-01T00:00:00,,BCT
1800SB30421,Stretford Rd,KINGDOM HALL,2007-11-01T00:00:00,,BCT
1800SJH1011,Stretford Road,STRETFORD ROAD,2007-11-01T00:00:00,,BCT
1800SJH1551,Stretford Road,STRETFORD ROAD,2007-11-01T00:00:00,,BCT
1800SJH1552,Stretford Road,STRETFORD ROAD,2007-11-01T00:00:00,,BCT
1800SJ02171,Stretford Road,GARDENS,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJH1012,Stretford Road,STRETFORD ROAD,2007-11-01T00:00:00,,BCT
1800SJ32291,Stretford Tram Stop,,2007-11-01T00:00:00,,BCT
1800SJ11732,Stretford Tram Stop (Stop L),STRETFORD M/LNK,2006-01-20T00:00:00,,BCT
1800STRINES1,Strines Rail Station,,2014-01-16T00:00:00,,RSE
1800STRINES0,Strines Rail Station,,2014-01-16T00:00:00,,RSE
1800SG38181,Stuart Rd,INDUSTRIAL EST,2014-02-24T00:00:00,INDICATOR AMENDED,BCT
1800NE07671,Stuart St,PUBLIC HOUSE,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800EBH1002,Stuart Street,STUART STREET,2008-05-02T00:00:00,LOCATION AMENDED,BCT
1800EBH1001,Stuart Street,STUART STREET,2008-05-02T00:00:00,LOCATION AMENDED,BCT
1800NE49081,Stubley Hall,HOUSE 8,2015-05-25T00:00:00,STOP LOCATION AMENDED,BCT
1800NE49091,Stubley Hall,HOUSE 20,2007-11-01T00:00:00,,BCT
1800WK00541,Stubshaw Cross,NEWSAGENTS,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800WK00551,Stubshaw Cross,HOUSE 439,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800SG39651,Styal Gr,HOUSE 113,2014-02-24T00:00:00,INDICATOR AMENDED,BCT
1800SB18271,Styal Rd,SPORTS FIELD,2007-11-01T00:00:00,,BCT
1800SGH2202,Styal Road,STYAL ROAD,2007-11-01T00:00:00,,BCT
1800SGH2201,Styal Road,STYAL ROAD,2007-11-01T00:00:00,,BCT
1800SBH0731,Styal Road (opp SB1640)(to def rte),Styal Road (opp SB1640)(to def rte),2007-11-01T00:00:00,,BCT
1800SBH1891,Styal Road (Sbnd),Styal Road (Sbnd),2010-08-26T00:00:00,,BCT
1800NCH3811,Subway (Nbd - to def rte),M66/Subway (Nbd - to def rte),2008-08-18T00:00:00,NAME AMENDED,BCT
1800NCH3721,Subway (Sbd - to def rte),M66/Subway (Sbd - to def rte),2008-08-18T00:00:00,NAME AMENDED,BCT
1800NB08571,Suddell St,TRUCK VAN RNTLS,2007-11-01T00:00:00,,BCT
1800EHH0951,Suffolk Ave,Gloucester Rd/Suffolk Ave,2008-08-27T00:00:00,NAME AMENDED,BCT
1800EHH0952,Suffolk Ave,Gloucester Rd/Suffolk Ave,2008-08-27T00:00:00,NAME AMENDED,BCT
1800WA41531,Sulby St,HOUSE 61,2014-02-28T00:00:00,indicator amended,BCT
1800WA15241,Sulby Street,HOUSE 76,2009-01-16T00:00:00,Stop Moved,BCT
1800ED12441,Summer Hill Clough,,2007-11-01T00:00:00,,BCT
1800ED02691,Summer Hill Clough,,2007-11-01T00:00:00,,BCT
1800SB02941,Summerfield Rd,HOUSE 17,2007-11-01T00:00:00,,BCT
1800SB02591,Summerfield Rd,HOUSE 12,2007-11-01T00:00:00,,BCT
1800NCH0892,Summerseat Lane,PEEL HALL ROAD,2007-11-01T00:00:00,,BCT
1800NCH0891,Summerseat Lane (NE bnd),PEEL HALL ROAD,2011-01-18T00:00:00,DIRECTION AMENDED,BCT
1800NCH4731,Summerseat Lane (SE bnd),Summerseat Lane (SE bnd),2011-01-18T00:00:00,,BCT
1800NCH0781,Summerseat Lane (to def rte),LONGSIGHT RD,2007-11-01T00:00:00,,BCT
1800NCH0782,Summerseat Lane (to def rte),LONGSIGHT RD,2007-11-01T00:00:00,,BCT
1800NC21461,Summerseat Ln,RESIDENT SCHOOL,2010-04-22T00:00:00,INDICATOR AMENDED,BCT
1800NC21471,Summerseat Ln,HOUSE 88,2007-11-01T00:00:00,,BCT
1800NF09031,Summerville Rd,HOUSE 14,2007-11-01T00:00:00,,BCT
1800NE31891,Summit,HOUSE 175,2007-11-01T00:00:00,,BCT
1800NE34931,Summit,SUMMIT PUB,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800NEH1092,Summit Street,NORFOLK AVENUE,2007-11-01T00:00:00,,BCT
1800NEH1091,Summit Street,NORFOLK AVENUE,2007-11-01T00:00:00,,BCT
1800NC22201,Sumner Ave,HOUSE 156,2007-11-01T00:00:00,,BCT
1800SG13071,Sun & Castle,PUBLIC HOUSE,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
1800SB41651,Sunbank Ln,,2007-11-01T00:00:00,,BCT
1800SB41271,Sunbank Ln,,2007-11-01T00:00:00,,BCT
1800SG16831,Sunfield,FLATS,2007-11-01T00:00:00,,BCT
1800SG15041,Sunfield,HOUSE 38,2007-11-01T00:00:00,,BCT
1800SGH3501,Sunfield (to def rte),UNDERHILL,2007-11-01T00:00:00,,BCT
1800SGH3502,Sunfield (to def rte),UNDERHILL,2007-11-01T00:00:00,,BCT
1800ED12861,Sunfield Ave,HOUSE 180,2007-11-01T00:00:00,,BCT
1800EDH3121,Sunfield Lane (to define route),BUCKTON CLOSE,2007-11-01T00:00:00,,BCT
1800EDH3122,Sunfield Lane (to define route),BUCKTON CLOSE,2007-11-01T00:00:00,,BCT
1800ED13401,Sunfield Ln,BUNGALOW 329,2007-11-01T00:00:00,,BCT
1800ED13391,Sunfield Ln,WARTH MILL,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800ED09031,Sunfield Rd,HOUSE 167,2007-11-01T00:00:00,,BCT
1800ED09831,Sunfield Rd,PUBLIC HOUSE,2007-11-01T00:00:00,,BCT
1800ED09032,Sunfield Road,SUNFIELD ROAD,2006-05-24T00:00:00,,BCT
1800NC23341,Sunningdale Ave,HOUSE 5,2013-10-28T00:00:00,INDICATOR AMENDED,BCT
1800SJ08621,Sunningdale Avenue,HOUSE 316,2014-10-06T00:00:00,INDICATOR AMENDED,BCT
1800NFH1012,Sunningdale Drive,WELWYN DRIVE,2007-11-01T00:00:00,,BCT
1800NFH1011,Sunningdale Drive,WELWYN DRIVE,2007-11-01T00:00:00,,BCT
1800EH10051,Sunny Bank Park,SPORTS CENTRE,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800NC06731,Sunny Bank Rd,,2014-03-26T00:00:00,NAME AMENDED,BCT
1800EB02711,Sunny Brow Pk,PLAYING FIELDS,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EB31551,Sunny Brow Rd,SHOP 538,2007-11-01T00:00:00,,BCT
1800NC06721,Sunnybank Rd,,2007-11-01T00:00:00,,BCT
1800EH36661,Sunnybank Rd,SCHOOL,2011-12-30T00:00:00,STOP RELOCATED,BCT
1800WA19391,Sunnymead Avenue,HOUSE 678,2014-05-15T00:00:00,indicator amended,BCT
1800WA19431,Sunnymead Avenue,HOUSE 687,2014-05-15T00:00:00,indicator amended,BCT
1800NC22461,Sunnywood Dr,HOUSE 126,2007-11-01T00:00:00,,BCT
1800NC24651,Sunnywood Dr,HOUSE 243,2010-11-10T00:00:00,LOCATION AMENDED,BCT
1800EH36501,Surrey Ave,,2007-11-01T00:00:00,,BCT
1800EH36511,Surrey Ave,PLAYGROUND,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EDH0661,Surrey Avenue,KENTON ROAD,2007-11-01T00:00:00,,BCT
1800EDH0662,Surrey Avenue,KENTON ROAD,2005-05-24T00:00:00,,BCT
1800NE31981,Sussex Ave,,2007-11-01T00:00:00,,BCT
1800NE31991,Sussex Ave,HOUSE 263,2007-11-01T00:00:00,,BCT
1800WK32701,Sussex Cl,FLAT 75,2007-11-01T00:00:00,,BCT
1800WK03831,Sussex Cl,HOUSE 248,2014-02-17T00:00:00,indicator amended,BCT
1800WK09601,Sussex Cl,HOUSE 257,2014-02-17T00:00:00,indicator amended,BCT
1800WK32691,Sussex Cl,HOUSE 68,2007-11-01T00:00:00,,BCT
1800NC20281,Sussex Dr,HOUSE 21/23,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NF09841,Sussex Rd,HOUSE 179,2011-06-15T00:00:00,,BCT
1800NE35691,Sutherland Rd,CO-OP,2011-03-01T00:00:00,INDICATOR AMENDED,BCT
1800NE35671,Sutherland Rd,FLATS 213-217,2015-05-24T00:00:00,STOP NAME AMENDED,BCT
1800NE00961,Sutherland Rd,SCHOOL,2007-11-01T00:00:00,,BCT
1800NE35681,Sutherland Rd,CHURCH,2015-05-24T00:00:00,STOP NAME AMENDED,BCT
1800NE00951,Sutherland Rd,SCHOOL,2007-11-01T00:00:00,,BCT
1800NEH3502,Sutherland Road (to def rte),ARGYLE STREET,2007-11-01T00:00:00,,BCT
1800NEH3501,Sutherland Road (to def rte),ARGYLE STREET,2007-11-01T00:00:00,,BCT
1800WA11501,Sutton Road,,2007-11-01T00:00:00,,BCT
1800WA14671,Sutton Road,HOUSE 32,2007-11-01T00:00:00,,BCT
1800WAH2322,Sutton Road,CRESSINGHAM RD,2007-11-01T00:00:00,,BCT
1800WAH2321,Sutton Road (SWbnd),CRESSINGHAM RD,2010-05-11T00:00:00,DIRECTION REVISED,BCT
1800NC21691,Swallow Dr,HOUSE 11,2007-11-01T00:00:00,,BCT
1800NC06831,Swan & Cemetery,SWAN & CEMETERY,2011-01-17T00:00:00,INDICATOR AMENDED,BCT
1800WK02272,Swan Lane,SWAN LANE,2006-05-24T00:00:00,,BCT
1800WK36061,Swan Ln,HOUSE 726,2007-11-01T00:00:00,,BCT
1800WK36051,Swan Ln,BUILDING 751,2007-11-01T00:00:00,,BCT
1800WK02271,Swan Ln,PLAYGROUND,2014-02-18T00:00:00,indicator amended,BCT
1800WK09531,Swan Ln,,2014-02-13T00:00:00,indicator amended,BCT
1800WA43351,Swan Mill,HOUSE 5,2014-02-21T00:00:00,indicator amended,BCT
1800WA43361,Swan Mill,BUSINESS CENTRE,2014-02-21T00:00:00,indicator amended,BCT
1800EH17991,Swan St,PROPERTY 91,2016-01-27T00:00:00,,BCT
1800EBH1611,Swan Street (to define route),TIB STREET,2007-11-01T00:00:00,,BCT
1800SB47161,Swanage Ave,HOUSE 22,2007-11-01T00:00:00,,BCT
1800SB47131,Swanage Ave,HOUSE 47,2007-11-01T00:00:00,,BCT
1800SG05531,Swann Ln,BEECHFIELD,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG05391,Swann Ln,HOUSE 58,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800NC05451,Swarbrick Dr,HOUSE 2,2007-11-01T00:00:00,,BCT
1800SJH1691,Swaylands Drive,SWAYLANDS DRIVE,2007-11-01T00:00:00,,BCT
1800SJH1692,Swaylands Drive,SWAYLANDS DRIVE,2007-11-01T00:00:00,,BCT
1800WA12621,Sweet Green Tavern,SWEET GREEN TAV,2009-03-03T00:00:00,New Stop,BCT
1800WAH2531,Sweetlove's Grove,IVY BANK CLOSE,2007-11-01T00:00:00,,BCT
1800WAH2532,Sweetlove's Grove,IVY BANK CLOSE,2007-11-01T00:00:00,,BCT
1800WA02321,Sweetloves Lane,,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800EDH1871,Swift Road,Swift Road,2007-11-01T00:00:00,,BCT
1800EDH1872,Swift Road,Swift Road,2007-11-01T00:00:00,,BCT
1800NE04951,Swimming Pool,LAYBY,2010-12-09T00:00:00,REMOVED,BCT
1800SG15741,Swinburne Green,HOUSE 146,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800WK23631,Swinley Rd,CHURCH,2014-02-12T00:00:00,indicator amended,BCT
1800WK23641,Swinley Rd,FLATS A1-6,2014-02-12T00:00:00,indicator amended,BCT
1800WA07651,Swinside Road,HOUSE 79,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800WA25901,Swinside Road,HOUSE 78,2014-04-23T00:00:00,indicator amended,BCT
1800WFR0081,Swinton,BOUNDARY ROAD,2005-05-24T00:00:00,,RSE
1800SWNT0,Swinton (Manchester) Rail Station,,2005-02-02T00:00:00,,RSE
1800WFT0761,Swinton - Chorley Road,CLARENDON RD,2004-09-14T00:00:00,,TXR
1800WFT0771,Swinton - Chorley Road,PARTINGTON LN,2004-09-14T00:00:00,,TXR
1800WF21231,Swinton Church,,2014-02-21T00:00:00,indicator amended,BCT
1800WF40931,Swinton Church,HOUSE 235,2014-02-18T00:00:00,indicator amended,BCT
1800WF21471,Swinton Church,SWINTON CHURCH,2007-11-01T00:00:00,,BCT
1800WF41191,Swinton Church,TOWN HALL,2014-02-18T00:00:00,indicator amended,BCT
1800WF41201,Swinton Church,TOWN HALL,2014-02-18T00:00:00,indicator amended,BCT
1800WF21221,Swinton Church,SWINTON CHURCH,2007-11-01T00:00:00,,BCT
1800WF39271,Swinton Civic Ctr,LANCASTRIAN HAL,2007-11-01T00:00:00,,BCT
1800WF39281,Swinton Civic Ctr,TOWN HALL,2014-02-20T00:00:00,indicator amended,BCT
1800WF00831,Swinton Civic Ctr,ROYAL BNK SCOT,2007-11-01T00:00:00,,BCT
1800WF39301,Swinton Dental Ctr,,2014-02-20T00:00:00,indicator amended,BCT
1800EB01911,Swinton Gr,HOUSE 239,2010-10-15T00:00:00,NAME AMENDED,BCT
1800SB13961,Swinton Gr,HOSPITAL,2007-11-01T00:00:00,,BCT
1800WF39121,Swinton Hall Rd,CHURCH,2014-02-20T00:00:00,indicator amended,BCT
1800WF39131,Swinton Hall Rd,,2014-02-20T00:00:00,indicator amended,BCT
1800NF30911,Swinton Park Rd,PINHIGH PLACE,2007-11-01T00:00:00,,BCT
1800NF30921,Swinton Park Rd,OAKWOOD PARK,2007-11-01T00:00:00,,BCT
1800NFH0011,Swinton Pk Rd(Ebd)opp.NF3152(to def.rte),DELAMERE AVENUE,2007-11-01T00:00:00,,BCT
1800WF39291,Swinton PO,POST OFFICE,2014-02-20T00:00:00,indicator amended,BCT
1800WF39261,Swinton Shopping Ctr,SWINTON CIVIC C,2007-11-01T00:00:00,,BCT
1800WF39251,Swinton Shopping Ctr,,2014-02-20T00:00:00,indicator amended,BCT
1800WF39241,Swinton Stn,HOUSE 57,2014-02-20T00:00:00,indicator amended,BCT
1800WF07091,Swinton Stn,RAILWAY STATION,2007-11-01T00:00:00,,BCT
1800SG07701,Swythamley Rd,FOCUS,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07691,Swythamley Rd,HOUSE 186,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800ED19051,Sycamore Ave,HOUSE 246,2007-11-01T00:00:00,,BCT
1800ED19061,Sycamore Ave,HOUSE 327,2007-11-01T00:00:00,,BCT
1800NCH3482,Sycamore Avenue,ELM AVENUE,2007-11-01T00:00:00,,BCT
1800NCH3481,Sycamore Avenue,ELM AVENUE,2007-11-01T00:00:00,,BCT
