AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800ED28501,Crossways,HOUSE 24,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800ED04551,Crossways,OFF LICENCE,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800WA18391,Croston Street,FACTORY,2014-05-16T00:00:00,indicator amended,BCT
1800WA18401,Croston Street,BOOKMAKERS,2014-05-16T00:00:00,indicator amended,BCT
1800NCH0271,Crostons Road (NW bd),BOLTON STREET,2010-06-17T00:00:00,DIRECTION AMENDED,BCT
1800ED07601,Crow Hill View,FLATS 243/247,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800NCH1111,Crow Lane,ROOK STREET,2007-11-01T00:00:00,,BCT
1800WK02151,CROW ORCHARD RD - MOSSY LEA RD,PETROL STATION,2007-11-01T00:00:00,,BCT
1800WKH1291,Crow Orchard Road (to define route),Crow Orchard Road (to define route),2007-11-01T00:00:00,,BCT
1800WKH3932,Crow Wood Road,Crow Wood Road,2007-11-01T00:00:00,,BCT
1800WKH3931,Crow Wood Road (Sth Bnd),Crow Wood Road (Sth Bnd),2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EB06111,Crowcroft Rd,HOUSE NO 50,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800EB06341,Crowcroft Rd,SHOP PARADE,2010-03-26T00:00:00,INDICATOR AMENDED,BCT
1800EBH1741,Crowcroft Road,STOCKPORT ROAD,2007-11-01T00:00:00,,BCT
1800EBH1742,Crowcroft Road To Define Route,STOCKPORT ROAD,2005-05-24T00:00:00,,BCT
1800EH35971,Crowhill Rd,HOUSE 56,2007-11-01T00:00:00,,BCT
1800EHH0651,Crowhill Road (Nbd),AMBLESIDE AV OP,2007-11-01T00:00:00,,BCT
1800NE25401,Crown & Shuttle,CROWN & SHUTTLE,2013-02-06T00:00:00,INDICATOR AMENDED,BCT
1800WK33751,Crown Hotel,HOUSE 102,2007-11-01T00:00:00,,BCT
1800WKH0972,Crown Hotel,Chorley Rd/Crown Hotel,2007-11-01T00:00:00,,BCT
1800WKH0971,Crown Hotel (Sbnd),Chorley Rd/Crown Hotel (Sbnd),2010-05-25T00:00:00,DIRECTION AMENDED,BCT
1800SG09151,Crown Inn,NEAR CROWN INN,2007-11-01T00:00:00,,BCT
1800SG12631,Crown Inn,CONSVTIVE CLUB,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG12571,Crown Inn,PUBLIC HOUSE,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG07231,Crown Inn,CROWN INN,2014-06-04T00:00:00,stop moved,BCT
1800WA20151,Crown Lane,HOUSE 57,2014-05-15T00:00:00,indicator amended,BCT
1800NC34691,Crown Mews,HOUSE 280,2016-05-22T00:00:00,STOP NAME AMENDED,BCT
1800NC34701,Crown Mews,,2016-05-22T00:00:00,STOP NAME AMENDED,BCT
1800NE34971,Crown Oil,,2007-11-01T00:00:00,,BCT
1800NE34961,Crown Oil,INDUSTRIAL EST,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800EH41671,Crown Point,OPTICIANS,2007-11-01T00:00:00,,BCT
1800EH41381,Crown Point,CHARITY SHOP,2007-11-01T00:00:00,,BCT
1800EH41681,Crown Point,WALL PAPER SHOP,2007-11-01T00:00:00,,BCT
1800EH43391,Crown Point,DENTON MARKET,2007-11-01T00:00:00,,BCT
1800EH43401,Crown Point,NR MORRISONS,2007-11-01T00:00:00,,BCT
1800NE00911,Crowshaw Dr,QUARRY MILL,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE46071,Crowshaw Dr,HOUSE 477,2007-11-01T00:00:00,,BCT
1800WKH4771,Crowther Dr,N-BOUND,2013-12-19T00:00:00,,BCT
1800SG17131,Crowthorn Rd,HOUSE 31,2014-02-21T00:00:00,INDICATOR AMNEDED,BCT
1800SG17121,Crowthorn Rd,NEWSAGENTS,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SGH2452,Crowthorn Road,CROWTHORN ROAD,2007-11-01T00:00:00,,BCT
1800SGH2451,Crowthorn Road,CROWTHORN ROAD,2007-11-01T00:00:00,,BCT
1800NEH2901,Croxton Avenue,LOWER WHEAT END,2007-11-01T00:00:00,,BCT
1800NEH3081,Croxton Avenue,STANNEYBROOK CL,2007-11-01T00:00:00,,BCT
1800NEH3082,Croxton Avenue,STANNEYBROOK CL,2007-11-01T00:00:00,,BCT
1800NEH2891,Croxton Avenue,HIGHER WHEAT LA,2007-11-01T00:00:00,,BCT
1800ZZMACRU1,Crumpsall (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800ZZMACRU2,Crumpsall (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800NBR1231,Crumpsall (Metrolink),STATION ROAD,2005-05-24T00:00:00,,RSE
1800NB40821,Crumpsall Ln,CHURCH,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NB42661,Crumpsall Ln,HOMELEIGH,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB42551,Crumpsall Ln,FLAT 80,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB42821,Crumpsall Ln,FLATS,2007-11-01T00:00:00,,BCT
1800NBE2141,Crumpsall Metrolink Station North Entrance,STATION ROAD,2004-09-14T00:00:00,,TMU
1800NBE2131,Crumpsall Metrolink Station South Entrance,STATION ROAD,2004-09-14T00:00:00,,TMU
1800NB40831,Crumpsall Park,HOUSE 51,2011-01-06T00:00:00,INDICATOR AMENDED,BCT
1800NB40841,Crumpsall Park,PARK,2010-03-29T00:00:00,NAME AMENDED,BCT
1800NB43541,Crumpsall Tram Stop,METRO STATION,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB42851,Crumpsall Vale,HEXAGON TOWER,2011-01-11T00:00:00,INDICATOR AMENDED,BCT
1800NB42861,Crumpsall Vale,BT CABLE,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800WA13581,Crundale Road,HOUSE 184,2007-11-01T00:00:00,,BCT
1800EH36251,Cryer St,HOUSE 55,2007-11-01T00:00:00,,BCT
1800EH36241,Cryer St,,2008-06-03T00:00:00,INDICATOR AMENDED,BCT
1800NCH4432,Cuckoo Lane,Cuckoo Lane,2007-11-01T00:00:00,,BCT
1800NCH2532,Cuckoo Lane,ROCHDALE O RD,2007-11-01T00:00:00,,BCT
1800NCH4491,Cuckoo Lane,Cuckoo Lane,2011-01-19T00:00:00,DIRECTION AMENDED,BCT
1800NCH4492,Cuckoo Lane,Cuckoo Lane,2007-11-01T00:00:00,,BCT
1800NCH2842,Cuckoo Lane,BROAD OAK LANE,2008-08-04T00:00:00,NAME AMENDED,BCT
1800NCH4431,Cuckoo Lane (NE bnd),Cuckoo Lane (NE bnd),2011-01-19T00:00:00,DIRECTION AMENDED,BCT
1800NCH2531,Cuckoo Lane (Sbnd),ROCHDALE O RD,2011-01-19T00:00:00,DIRECTION AMENDED,BCT
1800NC48081,Cuckoo Ln,HOUSE 176,2007-11-01T00:00:00,,BCT
1800NC48091,Cuckoo Ln,HOUSE 203,2009-04-30T00:00:00,LOCATION AMENDED,BCT
1800NCH2841,Cuckoo Ln (Nbnd),BROAD OAK LN,2011-01-19T00:00:00,DIRECTION AMENDED,BCT
1800EB35151,Culcheth Gates,CULCHETH ARMS,2010-10-15T00:00:00,NAME AMENDED,BCT
1800SJH2421,Culcheth Hall School,ASHLEY ROAD,2007-11-01T00:00:00,,BCT
1800SJH2422,Culcheth Hall School,ASHLEY ROAD,2015-10-07T00:00:00,,BCT
1800EB35131,Culcheth Ln,CHURCH,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB35191,Culcheth Ln,HOUSE 12,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB35141,Culcheth Ln,HOUSE 81,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB35181,Culcheth Ln,BUNGALOW NO 2,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800WK05811,Culcross Ave,HOUSE 380,2014-02-14T00:00:00,indicator amended,BCT
1800WK05801,Culcross Ave,HOUSE 379,2014-02-14T00:00:00,indicator amended,BCT
1800WA14611,Culross Avenue,HOUSE 62,2007-11-01T00:00:00,,BCT
1800WA08421,Culross Avenue,GOLF COURSE,2007-11-01T00:00:00,,BCT
1800WK10001,Culvert St,SCHOOL,2014-02-13T00:00:00,indicator amended,BCT
1800WK23461,Culvert St,NURSING HOME,2014-02-12T00:00:00,indicator amended,BCT
1800WK31221,Cumberland Ave,HOUSE 33,2007-11-01T00:00:00,,BCT
1800NF05131,Cumberland Ave,HOUSE 72,2007-11-01T00:00:00,,BCT
1800WF15081,Cumberland Ave,HOUSE 24,2014-02-21T00:00:00,indicator amended,BCT
1800WF41371,Cumberland Ave,HOUSE 10,2014-02-18T00:00:00,indicator amended,BCT
1800NF27071,Cumberland Ave,HOUSE 61,2007-11-01T00:00:00,,BCT
1800NF27072,Cumberland Avenue,KITCHENER AVE,2005-05-24T00:00:00,,BCT
1800ED09021,Cumberland Dr,HOUSE 36,2010-10-15T00:00:00,NAMED AMENDED,BCT
1800EDH0951,Cumberland Dr (Nbnd),CARLTON WAY,2010-12-21T00:00:00,LOCATION AMNEDED,BCT
1800EDH0942,Cumberland Drive,CUMBERLAND DRI,2005-05-24T00:00:00,,BCT
1800NB44031,Cumberland Rd,FUNERAL HOME,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ47771,Cumberland Road,HOUSE 42,2015-01-30T00:00:00,INDICATOR AMENDED,BCT
1800SJ47631,Cumberland Road,HOUSE 31,2015-01-30T00:00:00,INDICATOR AMENDED,BCT
1800SB32811,Cundiff Rd,PARK,2007-11-01T00:00:00,,BCT
1800SB32821,Cundiff Rd,PARK,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800NC07131,Cunliffe Ave,HOUSE 259,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC07141,Cunliffe Ave,HOUSE 242,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800SG15331,Cunliffe St,HOUSE 1,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800ED08901,Curlew Rd,HOUSE 117,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800ED08891,Curlew Rd,HOUSE 134,2007-11-01T00:00:00,,BCT
1800EH21881,Curzon Rd,HOUSE 12,2007-11-01T00:00:00,,BCT
1800SGH2702,Curzon Road,WOODLANDS PK RD,2007-11-01T00:00:00,,BCT
1800SGH2701,Curzon Road,WOODLANDS PK RD,2007-11-01T00:00:00,,BCT
1800NEH1711,Cut Lane,FISHERFIELD,2007-11-01T00:00:00,,BCT
1800NEH1712,Cut Lane,FISHERFIELD,2007-11-01T00:00:00,,BCT
1800WA40261,Cutacre Ln,HOUSE 671,2014-02-28T00:00:00,indicator amended,BCT
1800NEH1621,Cutgate Rd (Wbd),Cutgate Rd (Wbd),2007-11-01T00:00:00,,BCT
1800NEH1622,Cutgate Road,Cutgate Road,2015-10-19T00:00:00,,BCT
1800NE48691,Cutgate Shopping Ctr,SHOPPING CENTRE,2011-03-03T00:00:00,name amended,BCT
1800NE48701,Cutgate Shopping Ctr,HOUSE 382,2014-12-16T00:00:00,STOP LOCATION AMENDED,BCT
1800EDH3412,Cutler Hill,Cutler Hill,2008-08-21T00:00:00,NAME AMENDED,BCT
1800EDH3411,Cutler Hill (W Bnd),Cutler Hill (W Bnd),2010-10-14T00:00:00,DIRECTION AMENDED,BCT
1800ED02001,Cutler Hill Rd,HOUSE 9,2007-11-01T00:00:00,,BCT
1800EDH1762,Cutler Hill Road,ASHTON ROAD,2007-11-01T00:00:00,,BCT
1800EDH3811,Cutler Hill Road (E Bnd),Cutler Hill Road (E Bnd),2010-10-14T00:00:00,,BCT
1800EDH1761,Cutler Hill Road (NWbnd),ASHTON ROAD,2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EDH3751,Cutler Hill Road (SEbnd),Cutler Hill Road (SEbnd),2010-10-12T00:00:00,,BCT
1800NFH0181,Cutnook La(Ebd - to def route),HERON DRIVE OPP,2007-11-01T00:00:00,,BCT
1800NFH0191,Cutnook Lane(Wbd - to def rte),PARKSTONE ROAD,2007-11-01T00:00:00,,BCT
1800NF27361,Cutnook Ln,,2007-11-01T00:00:00,,BCT
1800NF27411,Cutnook Ln,HOUSE 21,2007-11-01T00:00:00,,BCT
1800NF27351,Cutnook Ln,HOUSE 8,2007-11-01T00:00:00,,BCT
1800NFH0461,Cypress Rd (Wbd),Cypress Rd (Wbd),2007-11-01T00:00:00,,BCT
1800EHH0941,Cypress Road,Cypress Road,2007-11-01T00:00:00,,BCT
1800EHH0942,Cypress Road,Cypress Road,2007-11-01T00:00:00,,BCT
1800NFH0451,Cypress Road,Cypress Road,2007-11-01T00:00:00,,BCT
1800NFH0452,Cypress Road,Cypress Road,2007-11-01T00:00:00,,BCT
1800NFH0462,Cypress Road,WILLOW ROAD,2015-10-19T00:00:00,,BCT
1800ED45091,Dacres Rd,HOUSE 1,2007-11-01T00:00:00,,BCT
1800ED45081,Dacres Rd,SUB STATION,2007-11-01T00:00:00,,BCT
1800WA42611,Daffodil Rd,HOUSE 34,2014-02-25T00:00:00,indicator amended,BCT
1800WA42601,Daffodil Rd,,2014-02-25T00:00:00,indicator amended,BCT
1800WAH0012,Daffodil Road,BRADFORD ROAD,2007-11-01T00:00:00,,BCT
1800WAH0011,Daffodil Road (NEbnd),BRADFORD ROAD,2010-05-13T00:00:00,DIRECTION AMENDED,BCT
1800SG17001,Dairyground R,PINE LODGE,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG16771,Dairyground R,PINE LODGE,2014-02-21T00:00:00,INDICATORR AMENDED,BCT
1800EB35161,Daisy Bank,HOUSE 46,2007-11-01T00:00:00,,BCT
1800EB01671,Daisy Bank Rd,CHURCH,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800EB01801,Daisy Bank Rd,CHURCH,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800EB00031,Daisy Bank Rd,HOUSE 11,2010-03-25T00:00:00,LOCATION AMENDED,BCT
1800EB01841,Daisy Bank Rd,SCHOOL,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800WAR0701,Daisy Hill,MABEL STREET,2005-05-24T00:00:00,,RSE
1800WA09231,Daisy Hill Church,CHURCH,2007-11-01T00:00:00,,BCT
1800DAISYH0,Daisy Hill Rail Station,,2005-02-02T00:00:00,,RSE
1800EH45251,Daisy Hill Rd,HOUSE 43,2007-11-01T00:00:00,,BCT
1800WA12871,Daisy Hill Station,CAR PARK,2007-11-01T00:00:00,,BCT
1800WA35841,Daisy Hill Stn,DAISY HILL STN,2008-02-08T00:00:00,STOP MOVED,BCT
1800EH36161,Daisy Nook,STABLES,2007-11-01T00:00:00,,BCT
1800EH36171,Daisy Nook,,2010-08-27T00:00:00,INDICATOR AMENDED,BCT
1800SG13011,Daisy St,PRINTERS,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SG13021,Daisy St,MILLS,2007-11-01T00:00:00,,BCT
1800SGH2131,Daisy Way,ANDREW LANE,2007-11-01T00:00:00,,BCT
1800SGH2132,Daisy Way,ANDREW LANE,2007-11-01T00:00:00,,BCT
1800WKH2602,Dakins Road,HURST STREET,2007-11-01T00:00:00,,BCT
1800WKH2601,Dakins Road (Nbnd),HURST STREET,2010-05-24T00:00:00,DIRECTION AMENDED,BCT
1800WKH4441,Dakins Road (NWbnd),Dakins Road (NWbnd),2010-05-24T00:00:00,DIRECTION AMENDED,BCT
1800WKH4401,Dakins Road (Sbnd),Dakins Road (Sbnd),2010-05-24T00:00:00,DIRECTION AMENDED,BCT
1800WKH1851,Dakins Road Estate (Ebnd),DAKINS ROAD,2010-05-24T00:00:00,DIRECTION AMENDED,BCT
1800NF10381,Dakota Ave,UK ASSISTANCE,2015-08-14T00:00:00,,BCT
1800EBH0311,Dalbeattie St,PARKMOUNT RD,2007-11-01T00:00:00,,BCT
1800NE08311,Dale Rd,HOUSE 10,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE08251,Dale Rd,HOUSE 148,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE08321,Dale Rd,HOUSE 3,2007-11-01T00:00:00,,BCT
1800NEH1532,Dale Road,JUBILEE ROAD,2007-11-01T00:00:00,,BCT
1800NEH3272,Dale Road,BOARSHAW ROAD,2007-11-01T00:00:00,,BCT
1800NEH1531,Dale Road,JUBILEE ROAD,2007-11-01T00:00:00,,BCT
1800NEH3271,Dale Road,BOARSHAW ROAD,2007-11-01T00:00:00,,BCT
1800SGH2882,Dale Road,DALE ROAD,2015-10-12T00:00:00,,BCT
1800NC04961,Dale St,BUS STATION,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800SG07911,Dale St,HOUSE 41,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800EB02561,Dale St,OPP PREMISES 45,2010-04-13T00:00:00,STOP REMOVED,BCT
1800EB00851,Dale St,BANK,2010-10-15T00:00:00,NAME AMENDED,BCS
1800EBH2041,Dale St (Nbd - to def rte),DUCIE ST,2010-06-03T00:00:00,,BCT
1800NC04962,Dale Street,RADCLIFFE B/STN,2006-01-20T00:00:00,,BCT
1800EBH1821,Dale Street (Sbd define route),Dale Street (Sbd define route),2010-06-03T00:00:00,Direction amended,BCT
1800EBH1881,Dale Street (to define route),Dale Street (to define route),2007-11-01T00:00:00,,BCT
1800EBH1822,Dale Street (to define route),Dale Street (to define route),2007-11-01T00:00:00,,BCT
1800EBH0371,Dale Street (to define route),LEVER STREET,2007-11-01T00:00:00,,BCT
1800ED12191,Dale View,,2007-11-01T00:00:00,,BCT
1800NE07361,Dale View,HOUSE 20,2007-11-01T00:00:00,,BCT
1800NE25611,Dale View,HOUSE 25,2007-11-01T00:00:00,,BCT
1800NE25612,Dale View,DALE VIEW (OPP),2006-05-31T00:00:00,,BCT
1800ED12181,Dale View,,2007-11-01T00:00:00,,BCT
1800NF28461,Dales Brow,SUB STATION,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800NF28451,Dales Brow,HOUSE 46,2007-11-01T00:00:00,,BCT
1800NC06521,Dales Ln,GOATS GATE PUB,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC07021,Dales Ln,HOUSE 68,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800EH14821,Dalesfield Cres,HOUSE 30,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800WK32561,Dalkeith Rd,HOUSE 31,2007-11-01T00:00:00,,BCT
1800WK11261,Dalkeith Rd,HOUSE 14,2014-02-12T00:00:00,indicator amended,BCT
1800WK32562,Dalkeith Road,DALKEITH RD OPP,2006-05-31T00:00:00,,BCT
1800SB45871,Dallimore Rd,GRIFFIN HOUSE,2007-11-01T00:00:00,,BCT
1800SB45881,Dallimore Rd,I'NATIONAL HSE,2007-11-01T00:00:00,,BCT
1800WK05991,Dalton Dr,HOUSE 1,2014-02-14T00:00:00,indicator amended,BCT
1800SGH1222,Dalton Grove,DERBY ROAD,2007-11-01T00:00:00,,BCT
1800SGH1221,Dalton Grove,DERBY ROAD,2007-11-01T00:00:00,,BCT
1800ED02131,Dalton St,FISHWORLD,2007-11-01T00:00:00,,BCT
1800ED15991,Daltry St,INTERFOOD GROUP,2010-09-17T00:00:00,STOP REMOVED,BCT
1800NB43941,Dam Head Medical Ctr,HOUSE 1215,2015-03-20T00:00:00,STOP LOCATION AMENDED,BCT
1800NB43951,Dam Head Medical Ctr,MEDICAL CENTRE,2007-11-01T00:00:00,,BCT
1800SG36021,Damsteads Farm,HOUSE 269,2014-02-05T00:00:00,NAME AMENDED,BCT
1800SG36031,Damsteads Farm,COACH HOUSE,2014-02-05T00:00:00,NAME AMENDED,BCT
1800SG10471,Dan Bank Sch,OPPOSITE PARK,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800NE08051,Dane Bank,SKIP HIRE,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SG16681,Dane Bank Sch,SCHOOL,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800EH01401,Dane Bank Shops,SHOPS,2007-11-01T00:00:00,,BCT
1800EH01391,Dane Rd,HOUSE 208,2007-11-01T00:00:00,,BCT
1800SJ47861,Dane Road,HOUSE 61,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ47811,Dane Road,HOUSE 64,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ03471,Dane Road,REDDISH JOINERY,2014-09-26T00:00:00,INDICATOR AMENDED,BCT
1800SJ03281,Dane Road,DUCATI,2014-09-26T00:00:00,INDICATOR AMENDED,BCT
1800ZZMADNE0,Dane Road (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800SJR0371,Dane Road (Metrolink),CROSS STREET,2005-05-24T00:00:00,,RSE
1800SJE1911,Dane Road Metrolink Station Entrance,DANE ROAD,2004-09-14T00:00:00,,TMU
1800EH07161,Dane St,CHURCH,2007-11-01T00:00:00,,BCT
1800NE25551,Dane St,HOUSE 33,2007-11-01T00:00:00,,BCT
1800NE25561,Dane St,BRIDGE,2007-11-01T00:00:00,,BCT
1800SG05021,Danefield Ct,HOUSE 217,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SJ00761,Danefield Road,BRIDGE INN,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800WK35671,Dangerous Corner,BUILDING 404,2007-11-01T00:00:00,,BCT
1800WK35691,Dangerous Corner,HOUSE 114,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800WK35681,Dangerous Corner,SPARE GROUND,2007-11-01T00:00:00,,BCT
1800NFH1022,Daniel Adamson Road,MODE WHEEL RD S,2007-11-01T00:00:00,,BCT
1800NFH1021,Daniel Adamson Road,MODE WHEEL RD S,2007-11-01T00:00:00,,BCT
1800NE48901,Daniel Fold,HOUSE 240,2007-11-01T00:00:00,,BCT
1800NE48911,Daniel Fold,THE BLACK DOG,2007-11-01T00:00:00,,BCT
1800NBH0301,Dantzic Street,WARFORD STREET,2007-11-01T00:00:00,,BCT
1800NBH0302,Dantzic Street,WARFORD STREET,2007-11-01T00:00:00,,BCT
1800NBH0171,Dantzic Street (To define route),BALLOON STREET,2007-11-01T00:00:00,,BCT
1800NBH0172,Dantzic Street (To define route),BALLOON STREET,2007-11-01T00:00:00,,BCT
1800WA43581,Darcy St,HOUSE 164,2014-02-21T00:00:00,indicator amended,BCT
1800WA43571,Darcy St,BRADFORD PARK,2014-02-21T00:00:00,indicator amended,BCT
1800SG07361,Daresbury Cl,HOUSE 15,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800WA09031,Dark Ln,,2014-04-23T00:00:00,indicator amended,BCT
1800WA33981,Dark Ln,HOUSE 8,2014-04-23T00:00:00,indicator amended,BCT
1800SB11711,Darley Ave,HOUSE 23,2015-01-02T00:00:00,LOCATION AMENDED,BCT
1800SB32861,Darley Ave,,2015-01-02T00:00:00,LOCATION AMENDED,BCT
1800SBH0271,Darley Ave (to def rte),HARDCASTLE AVE,2007-11-01T00:00:00,,BCT
1800SBH0272,Darley Ave (to def rte),HARDCASTLE AVE,2007-11-01T00:00:00,,BCT
1800SBH0112,Darley Avenue,ALDERMARY ROAD,2007-11-01T00:00:00,,BCT
1800SBH0372,Darley Avenue,ROWSLEY AVENUE,2007-11-01T00:00:00,,BCT
1800SBH0371,Darley Avenue,ROWSLEY AVENUE,2007-11-01T00:00:00,,BCT
1800SBH0111,Darley Avenue,ALDERMARY ROAD,2007-11-01T00:00:00,,BCT
1800NE32901,Darley Rd,HOUSE 121,2015-05-17T00:00:00,STOP LOCATION AMENDED,BCT
1800EB32511,Darley St,MERCEDES GARAGE,2007-11-01T00:00:00,,BCT
1800WAH3401,Darley Street,MARKET STREET,2007-11-01T00:00:00,,BCT
1800WAH0932,Darley Street,LEVER PARK AVE,2007-11-01T00:00:00,,BCT
1800WAH0931,Darley Street,LEVER PARK AVE,2007-11-01T00:00:00,,BCT
1800WAH3402,Darley Street,MARKET STREET,2007-11-01T00:00:00,,BCT
1800WA19901,Darley Street,HOUSE 21,2014-05-15T00:00:00,indicator amended,BCT
1800NC20561,Darlington Cl,HOUSE 455,2007-11-01T00:00:00,,BCT
1800NC20571,Darlington Cl,HOUSE 366,2007-11-01T00:00:00,,BCT
1800NE19991,Darlington Rd,HOUSE 173,2014-02-04T00:00:00,NAME AMENDED,BCT
1800SB33691,Darlington Rd,HOUSE 95,2007-11-01T00:00:00,,BCT
1800SB33661,Darlington Rd,PUBLIC HOUSE,2007-11-01T00:00:00,,BCT
1800WK13251,Darlington St,COUNCIL OFFICES,2014-02-12T00:00:00,indicator amended,BCT
1800WKH3321,Darlington St (opp WK0692)(to def route),SOVEREIGN ROAD,2007-11-01T00:00:00,,BCT
1800NE04921,Darnhill Primary Sch,SCHOOL,2011-03-01T00:00:00,NAME/INDICATOR AMENDED,BCT
1800NE04922,Darnhill Primary School,SCHOOL,2006-01-20T00:00:00,,BCT
1800WF39901,Darnley Ave,HOUSE 126,2014-02-19T00:00:00,indicator amended,BCT
1800EH21311,Darnton Rd,HOUSE 7,2007-11-01T00:00:00,,BCT
1800EB02881,Darras Rd,PUBLIC HOUSE,2007-11-01T00:00:00,,BCT
1800EB02871,Darras Rd,HOUSE 154,2010-03-25T00:00:00,INDICATOR AMENDED,BCT
1800SGH0941,Dartford Ave,DEAL AVENUE,2007-11-01T00:00:00,,BCT
1800SJ00531,Dartford Road,HOUSE 97,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ02191,Dartford Road,HOUSE 77,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800WA13041,Darwen Road,HOUSE 3,2007-11-01T00:00:00,,BCT
1800WAH1891,Darwen Road,DARWEN ROAD,2007-11-01T00:00:00,,BCT
1800WAH1892,Darwen Road,DARWEN ROAD,2007-11-01T00:00:00,,BCT
1800NF42061,Dauntesey Ave,HOUSE 46,2007-11-01T00:00:00,,BCT
1800NF42081,Dauntesey Ave,HOUSE 70,2009-05-12T00:00:00,LOCATION AMENDED,BCT
1800SGR0981,Davenport,GARNERS LANE,2005-05-24T00:00:00,,RSE
1800SG43481,Davenport Arms,PUBLIC HOUSE,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ18561,Davenport Lane,WAREHOUSE,2015-11-26T00:00:00,,BCT
1800SJ18501,Davenport Lane,ALDI,2015-11-26T00:00:00,,BCT
1800DAVNPRT0,Davenport Rail Station,,2005-02-02T00:00:00,,RSE
1800DAVNPRT1,Davenport Rail Station,,2005-02-02T00:00:00,,RSE
1800DAVNPRT2,Davenport Rail Station,,2005-02-02T00:00:00,,RSE
1800SG00571,Davenport Stn,GARAGE,2007-11-01T00:00:00,,BCT
1800SG06561,Davenport Stn,DAVENPORT STN,2007-11-01T00:00:00,,BCT
1800SG06571,Davenport Stn,KENNERLEY LODGE,2007-11-01T00:00:00,,BCT
1800SG07211,Davenport Stn,HOUSE 1,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800EHH0311,Davenport Street (To define route),MANOR ROAD,2010-10-14T00:00:00,STOP REMOVED,BCT
1800EHH0312,Davenport Street (To define route),MANOR ROAD,2010-10-14T00:00:00,STOP REMOVED,BCT
1800NE49741,Daventry Rd,OPP SCHOOL,2007-11-01T00:00:00,,BCT
1800NE32931,Daventry Road,,2014-12-16T00:00:00,STOP LOCATION AMENDED,BCT
1800NE49751,Daventry Road,SCHOOL,2007-11-01T00:00:00,,BCT
1800NE32941,Daventry Road,,2007-11-01T00:00:00,,BCT
1800SG15341,Davies Rd,HOUSE 33,2014-02-14T00:00:00,INDICATOR AMENDED,BCT
