AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800WA03491,2014-10-14T00:00:00,MANJWGMW,E0029299,Industrial Estate
1800WK23661,2014-02-12T00:00:00,MANPWTGP,N0075199,Infirmary
1800WK23651,2014-02-12T00:00:00,MANPWTGM,N0075199,Infirmary
1800WAH3822,2007-11-01T00:00:00,,E0052667,
1800WAH3821,2007-11-01T00:00:00,,E0052667,
1800NE01251,2007-11-01T00:00:00,MANDWAWP,E0028987,Inghams Ln
1800NE00941,2010-04-24T00:00:00,MANDWAPT,E0028987,Inghams Ln
1800NBH0502,2007-11-01T00:00:00,,E0028802,
1800NBH0501,2007-11-01T00:00:00,,E0028802,
1800NE48861,2007-11-01T00:00:00,MANGDWJD,E0028671,Ings Ave
1800NE48871,2017-02-27T11:02:28,MANGDWJG,E0028671,Ings Ave
1800NEH3631,2007-11-01T00:00:00,,N0075155,
1800NEH3621,2008-08-22T00:00:00,,N0075155,
1800NEH3622,2008-08-22T00:00:00,,N0075155,
1800NEH3632,2007-11-01T00:00:00,,N0075155,
1800NE48851,2007-11-01T00:00:00,MANGDWJA,N0075155,Ings Ln
1800NE48841,2010-09-16T00:00:00,MANGDWGW,N0075155,Ings Ln
1800WA09651,2007-11-01T00:00:00,MANJWPAM,E0057777,Interchange
1800WA16121,2007-11-01T00:00:00,MANPATPD,E0057777,Interchange
1800NFE0091,2004-09-14T00:00:00,,E0028369,
1800SJE0891,2004-09-14T00:00:00,,E0028261,
1800SJE0901,2004-09-14T00:00:00,,E0028261,
1800NFE0121,2004-09-14T00:00:00,,E0028369,
1800NCE0731,2004-09-14T00:00:00,,E0028659,
1800NCE0741,2004-09-14T00:00:00,,E0028659,
1800WAE0691,2004-09-14T00:00:00,,E0057777,
1800WAE0701,2004-09-14T00:00:00,,E0057777,
1800WAE0941,2004-09-14T00:00:00,,E0057777,
1800NFE0101,2004-09-14T00:00:00,,E0028369,
1800NFE0111,2004-09-14T00:00:00,,E0028369,
1800NCE0751,2004-09-14T00:00:00,,E0028659,
1800NCE0761,2004-09-14T00:00:00,,E0028659,
1800NCE0721,2004-09-14T00:00:00,,E0028659,
1800WAE0711,2004-09-14T00:00:00,,E0057777,
1800WAT1061,2004-09-14T00:00:00,,E0057777,
1800NCT0071,2004-09-14T00:00:00,,E0028659,
1800EHH0831,2011-01-07T00:00:00,,N0075180,
1800EDH3921,2011-01-06T00:00:00,,N0075137,
1800EDH3271,2011-01-06T00:00:00,,N0075137,
1800TCBS041,2014-09-16T00:00:00,MANTMPTJ,N0075187,
1800TCBS111,2014-09-16T00:00:00,MANTMPWJ,N0075187,
1800TCBS071,2014-09-16T00:00:00,MANTMPTW,N0075187,
1800TCBS081,2014-09-16T00:00:00,MANTMPWA,N0075187,
1800TCBS001,2014-09-16T00:00:00,MANJWDAW,N0075187,
1800TCBS011,2014-09-16T00:00:00,MANTMPTA,N0075187,
1800TCBS161,2014-09-16T00:00:00,MANTMTAG,N0075187,
1800TCBS031,2014-09-16T00:00:00,MANTMPTG,N0075187,
1800TCBS051,2014-09-16T00:00:00,MANTMPTM,N0075187,
1800TCBS121,2014-09-16T00:00:00,MANTMPWM,N0075187,
1800TCBS141,2014-09-16T00:00:00,MANTMPWT,N0075187,
1800TCBS151,2014-09-16T00:00:00,MANTMTAD,N0075187,
1800TCBS021,2014-09-16T00:00:00,MANTMPTD,N0075187,
1800TCBS131,2014-09-16T00:00:00,MANTMPWP,N0075187,
1800TCBS061,2014-09-16T00:00:00,MANTMPTP,N0075187,
1800TCBS091,2014-09-16T00:00:00,MANTMPWD,N0075187,
1800TCBS101,2014-09-16T00:00:00,MANTMPWG,N0075187,
1800EH46101,2010-11-17T00:00:00,MANDGWTA,E0029137,Inverness Rd
1800EHH1321,2007-11-01T00:00:00,,E0028357,
1800EHH1331,2007-11-01T00:00:00,,E0028357,
1800EHH0981,2007-11-01T00:00:00,,E0028357,
1800ED02501,2010-04-15T00:00:00,MANAJWMJ,E0028646,Irk Bridge
1800NB23681,2007-11-01T00:00:00,MANDJTJA,E0028743,Irk Bridge
1800ED03801,2010-04-15T00:00:00,MANAMADG,E0028646,Irk Bridge
1800NB05191,2007-11-01T00:00:00,MANTGMDA,E0028743,Irk Bridge
1800NFR0781,2005-05-24T00:00:00,,E0028884,
1800NF00571,2007-11-07T00:00:00,MANGJDTM,E0028884,Irlam P.O.
1800IRLAM0,2005-02-02T00:00:00,,E0028884,
1800IRLAM1,2005-02-02T00:00:00,,E0028884,
1800SJ02651,2014-09-19T00:00:00,MANJPAPW,E0028410,Irlam Rd
1800SJ02661,2014-09-19T00:00:00,MANJPATA,E0028410,Irlam Rd
1800SJ15021,2014-10-09T00:00:00,MANJTAWD,E0028410,Irlam Road
1800SJ02301,2014-05-20T00:00:00,MANJPADT,E0028410,Irlam Road
1800SJ16481,2014-10-09T00:00:00,MANTGJGJ,E0028410,Irlam Road
1800SJ02291,2014-05-20T00:00:00,MANJPADP,E0028410,Irlam Road
1800SJ15022,2005-05-24T00:00:00,,E0028410,
1800NF27201,2007-11-01T00:00:00,MANGJTGJ,E0028884,Irlam Stn
1800WA34681,2014-03-03T00:00:00,MANPGJTW,E0028276,Irlams Farm
1800WA08911,2007-11-01T00:00:00,MANJWMPT,E0028276,Irlams Farm
1800WF40741,2014-02-18T00:00:00,MANPMAGJ,E0028978,Irwell Ave
1800SB09871,2007-11-01T00:00:00,MANTGATM,N0077372,Irwell Bridge
1800WK00691,2007-11-01T00:00:00,MANPMGPA,E0029211,Irwell Place
1800WKH1502,2007-11-01T00:00:00,,N0075110,
1800WKH1501,2010-05-25T00:00:00,,N0075110,
1800NC22671,2010-08-12T00:00:00,MANDPWJP,E0029236,Islamic Temple
1800ED00661,2007-11-01T00:00:00,MANAJPMP,E0028333,Ivanhoe St
1800NEH2391,2011-01-26T00:00:00,,N0074934,
1800NEH0121,2011-01-26T00:00:00,,N0074934,
1800NEH2392,2007-11-01T00:00:00,,N0074934,
1800NEH0122,2007-11-01T00:00:00,,N0074934,
1800WAH1711,2007-11-01T00:00:00,,E0028497,
1800WAH1712,2007-11-01T00:00:00,,E0028497,
1800WA34281,2014-04-23T00:00:00,MANPGJAT,E0029181,Ivy Cottage
1800WA34291,2014-04-23T00:00:00,MANPGJAW,E0029181,Ivy Cottage
1800WAH3751,2007-11-01T00:00:00,,E0028638,
1800WAH3752,2007-11-01T00:00:00,,E0028638,
1800WA21851,2014-05-15T00:00:00,MANPDWMJ,E0028309,Ivy Road
1800WA20291,2014-05-15T00:00:00,MANPDTWT,E0028638,Ivy Road
1800WA11981,2007-11-01T00:00:00,MANPADGD,E0028638,Ivy Road
1800SBH0181,2007-11-01T00:00:00,,N0074941,
1800SBH0182,2015-10-14T00:00:00,,N0074941,
1800NFH1551,2008-08-01T00:00:00,,E0029590,
1800EDH3362,2007-11-01T00:00:00,,E0028385,
1800WA09051,2007-11-01T00:00:00,MANJWMTD,E0028898,Jackson Street
1800EDH3361,2007-11-01T00:00:00,,E0028385,
1800WA10931,2007-11-01T00:00:00,MANJWTDA,E0028898,Jackson Street
1800WA15311,2007-11-01T00:00:00,MANPAPWM,E0028898,Jackson Street
1800EH01581,2014-10-15T00:00:00,MANAWAGT,E0029479,Jacob's Ladder
1800NFH1031,2007-11-01T00:00:00,,E0029513,
1800NFH1032,2007-11-01T00:00:00,,E0029513,
1800WK01261,2007-11-01T00:00:00,MANPMJTM,E0029368,James Sq
1800WK01251,2013-05-21T00:00:00,MANPMJTJ,E0029368,James Sq
1800WKH4611,2010-05-26T00:00:00,,E0029368,
1800WA34551,2014-03-03T00:00:00,MANPGJPA,E0052668,James St
1800ED01711,2016-01-21T00:00:00,MANAJTPA,E0028385,James St
1800NC33931,2007-11-01T00:00:00,MANDTGMG,E0028694,James St
1800NC33941,2007-11-01T00:00:00,MANDTGMJ,E0028694,James St
1800ED28051,2016-01-21T00:00:00,MANATGPT,E0028385,James St
1800WA34541,2014-03-03T00:00:00,MANPGJMW,E0052668,James St
1800EBH1162,2007-11-01T00:00:00,,E0029063,
1800NCH2782,2007-11-01T00:00:00,,E0028694,
1800WA09361,2007-11-01T00:00:00,MANJWMWG,E0028375,James Street
1800NCH2781,2007-11-01T00:00:00,,E0028694,
1800EBH1161,2007-11-01T00:00:00,,E0029063,
1800NE17471,2010-04-26T00:00:00,MANGADJT,N0075130,Jarvis St
1800WK37141,2008-03-26T00:00:00,MANTDGMD,E0029200,Jean Ave
1800WK03381,2014-02-18T00:00:00,MANPTADW,E0028927,Jean Ave
1800WK37151,2007-11-01T00:00:00,MANTDGMG,E0029200,Jean Ave
1800SGH2612,2007-11-01T00:00:00,,E0029568,
1800SGH2611,2007-11-01T00:00:00,,E0029568,
1800SG06181,2014-02-13T00:00:00,MANJAMAD,E0029568,Jenny Ln
1800SG06191,2014-02-13T00:00:00,MANJAMAG,E0029568,Jenny Ln
1800ED28261,2007-11-01T00:00:00,MANATGWP,N0075015,Jenny St
1800NE48201,2007-11-01T00:00:00,MANGDTGJ,E0028890,Jericho
1800NC48191,2010-04-23T00:00:00,MANDTWGT,E0028890,Jericho
1800SG39021,2014-02-17T00:00:00,MANJGTMD,E0028925,Jersey Rd
1800EB24371,2007-11-01T00:00:00,MANAGMTW,N0074882,Jersey St
1800EB24381,2010-04-15T00:00:00,MANAGMWA,N0074882,Jersey St
1800EB36931,2010-04-15T00:00:00,MANAJMJG,E0028451,Jessop St
1800NC42441,2010-03-30T00:00:00,MANDTPWG,E0029234,Jewish Cemetery
1800WFH0291,2007-11-01T00:00:00,,E0029260,
1800WA15371,2007-11-01T00:00:00,MANPATAP,E0028392,Job Centre
1800WK02291,2014-02-18T00:00:00,MANPMTPG,E0057846,Job Ctr
1800EBH2071,2010-06-15T00:00:00,,E0029076,
1800EBH1862,2007-11-01T00:00:00,,E0029076,
1800EBH1861,2010-06-15T00:00:00,,E0029076,
1800EHH0242,2007-11-01T00:00:00,,E0028434,
1800EHH0922,2007-11-01T00:00:00,,E0028434,
1800EHH0241,2010-10-14T00:00:00,,E0028434,
1800EHH0921,2010-10-14T00:00:00,,E0028434,
1800WA07151,2014-10-14T00:00:00,MANJWJGJ,E0028320,John Cross Street
1800WA07141,2014-10-14T00:00:00,MANJWJGD,E0028320,John Cross Street
1800SB45361,2007-11-01T00:00:00,MANGWPGT,E0057786,John Dalton St
1800SJ09101,2014-05-20T00:00:00,MANJPMTW,E0029470,John Gilbert Way
1800SJ02081,2014-05-20T00:00:00,MANJMWPD,E0029470,John Gilbert Way
1800EH37401,2010-11-16T00:00:00,MANDGAMD,E0029109,John Kennedy Gdns
1800EH37411,2010-04-19T00:00:00,MANDGAMG,E0029109,John Kennedy Gdns
1800EH37481,2007-11-01T00:00:00,MANDGAPG,E0028756,John Kennedy Rd
1800NEH1512,2007-11-01T00:00:00,,E0028892,
1800NEH3261,2007-11-01T00:00:00,,E0028892,
1800NE08201,2010-04-24T00:00:00,MANDWPAD,E0028892,John Lee Fold
1800NE03501,2010-04-24T00:00:00,MANDWJMD,E0028892,John Lee Fold
1800NEH1511,2007-11-01T00:00:00,,E0028892,
1800NEH3262,2007-11-01T00:00:00,,E0028892,
1800SJ11091,2014-10-09T00:00:00,MANJPWGT,E0029171,John Leigh Park
1800SJ11191,2014-10-09T00:00:00,MANJPWJW,E0029171,John Leigh Park
1800SB04741,2007-11-01T00:00:00,MANGPJDG,E0057786,John Rylands
1800WK38041,2007-11-01T00:00:00,MANTDMDJ,E0028447,John St
1800ED15321,2007-11-01T00:00:00,MANAPGAT,E0057798,John St
1800WK38091,2007-11-01T00:00:00,MANTDMDW,E0028447,John St
1800SJ18971,2014-10-09T00:00:00,MANJTDMP,E0029289,nr car park
1800SJ12451,2011-02-25T00:00:00,MANJTAPM,E0029289,John St
1800ED15331,2010-04-15T00:00:00,MANAPGAW,E0057798,John St
1800NE17371,2011-04-12T00:00:00,MANGADGJ,E0057799,John St
1800WA19001,2014-05-15T00:00:00,MANPDMPW,E0029460,John Street
1800NEH3931,2007-11-01T00:00:00,,E0029464,
1800WA15861,2016-12-16T00:00:00,MANTWTAT,E0057777,Johnson St
1800NCH2411,2007-11-01T00:00:00,,E0028694,
1800NCH2412,2007-11-01T00:00:00,,E0028694,
1800WK08751,2014-02-13T00:00:00,MANPWDJD,E0028936,Johnson's Farm
1800EH18111,2010-11-15T00:00:00,MANDADMJ,E0028759,Jolly Hatters
1800EH43021,2010-04-19T00:00:00,MANDGPWD,E0028759,Jolly Hatters
1800WFH0642,2007-11-01T00:00:00,,E0028381,
1800WFH0641,2007-11-01T00:00:00,,E0028381,
1800NEH0452,2007-11-01T00:00:00,,E0029061,
1800NEH4431,2011-01-27T00:00:00,,E0028644,
1800NEH2142,2007-11-01T00:00:00,,E0028644,
1800NEH2141,2011-01-27T00:00:00,,E0028644,
1800ED16031,2007-11-01T00:00:00,MANAPJGM,E0028894,Jubilee Crossing
1800ED16041,2008-03-26T00:00:00,MANAPJGP,E0028894,Jubilee Crossing
1800WK45921,2014-02-25T00:00:00,MANTDPMT,E0028491,Jubilee Pk
1800WK45931,2016-01-15T00:00:00,MANTDPMW,E0028491,Jubilee Pk
1800NEH0391,2007-11-01T00:00:00,,E0028892,
1800NEH1521,2007-11-01T00:00:00,,E0028892,
1800NEH1522,2007-11-01T00:00:00,,E0028892,
1800NEH0392,2007-11-01T00:00:00,,E0028892,
1800NF30621,2016-01-22T00:00:00,MANGMPWD,E0029199,Jubilee St
1800NF30631,2016-01-22T00:00:00,MANGMPWG,E0029199,Jubilee St
1800NCH0511,2010-06-08T00:00:00,,E0028659,
1800NE16231,2015-04-28T00:00:00,MANDWTDT,E0029007,Judith St
1800NE16241,2010-09-16T00:00:00,MANDWTDW,E0029007,Judith St
1800WA10711,2007-11-01T00:00:00,MANJWPWA,E0028895,Jumbles Park
1800WA10721,2010-03-29T00:00:00,MANJWPWD,E0028895,Jumbles Country P
1800WA13101,2010-03-30T00:00:00,MANPAGPA,E0028618,Jumbles Park
1800WA13111,2010-03-30T00:00:00,MANPAGPD,E0028618,Jumbles Park
1800SBH1401,2007-11-01T00:00:00,,N0075057,
1800SG17191,2014-02-18T00:00:00,MANTJTPM,E0057819,Junction 1
1800EH09171,2010-04-19T00:00:00,MANAWPDW,E0028766,Junction Inn
1800EH48601,2007-11-01T00:00:00,MANDJDTM,E0029109,Junction Inn
1800ED12481,2007-11-01T00:00:00,MANAMTPG,E0028331,Junction Inn
1800ED12501,2007-11-01T00:00:00,MANAMTPM,E0028331,Junction Inn
1800EH09161,2010-04-19T00:00:00,MANAWPDT,E0028766,Junction Inn
1800ED12471,2007-11-01T00:00:00,MANAMTPD,E0028331,Junction Inn
1800WAH3691,2007-11-01T00:00:00,,N0075034,
1800WAH3692,2007-11-01T00:00:00,,N0075034,
1800EH39031,2007-11-01T00:00:00,MANDGMAP,E0029137,Junction St
1800EH39041,2007-11-01T00:00:00,MANDGMAT,E0029137,Junction St
1800ED16811,2007-11-01T00:00:00,MANAPMWG,E0029031,Junior Sch
1800ED02351,2010-04-15T00:00:00,MANAJWGJ,E0028692,Junior Sch
1800SG39481,2014-02-17T00:00:00,MANJGWJM,E0029156,Junior Sch
1800WA13061,2007-11-01T00:00:00,MANPAGMJ,E0028618,Junior School
1800SGH1141,2007-11-01T00:00:00,,E0028700,
1800NE35011,2008-03-26T00:00:00,MANGDMJD,E0028767,Kaberry Works
1800NE35001,2007-11-01T00:00:00,MANGDMJA,E0028767,Kaberry Works
1800NF01711,2011-03-03T00:00:00,MANGJGMD,N0076701,Kansas Ave
1800EH18131,2017-03-13T10:54:31,MANTWTJG,E0028492,Katherine St
1800EH17101,2017-03-10T10:56:09,MANTWAJP,E0028492,Katherine St
1800NC07221,2010-04-21T00:00:00,MANDPAWD,E0029236,Kay Brow
1800NC07211,2008-03-26T00:00:00,MANDPAWA,E0029236,Kay Brow
1800EB18541,2008-09-18T00:00:00,MANAGJWT,E0028544,Kay St
1800EB33851,2009-01-05T00:00:00,MANAJATP,E0028544,Kay St
1800EB06011,2007-11-01T00:00:00,MANTDWGM,E0028544,Kay St
1800WAH3631,2007-11-01T00:00:00,,E0057777,
1800WAH3711,2007-11-01T00:00:00,,E0057777,
1800SG44741,2014-02-17T00:00:00,MANJMGDG,N0075203,Kays Ave
1800SG44751,2014-02-17T00:00:00,MANJMGDJ,N0075203,Kays Ave
1800NF27381,2007-11-01T00:00:00,MANGJTMW,E0028884,Keal Dr
1800WAR0171,2005-05-24T00:00:00,,E0028898,
1800WA06981,2016-06-10T00:00:00,MANJWJDT,E0029254,Kearsley Hall Rd
1800KEARSLY1,2005-02-02T00:00:00,,E0028898,
1800KEARSLY0,2005-02-02T00:00:00,,E0028898,
1800NBH0481,2007-11-01T00:00:00,,E0028802,
1800NBH0482,2007-11-01T00:00:00,,E0028802,
1800WA16151,2007-11-01T00:00:00,MANPATPJ,E0028638,Keats Walk
1800WA16141,2007-11-01T00:00:00,MANPATPG,E0028638,Keats Walk
1800WKH3001,2007-11-01T00:00:00,,E0028244,
1800WKH3002,2007-11-01T00:00:00,,E0028244,
1800WK01682,2006-05-24T00:00:00,,E0029211,
1800WK07281,2013-05-28T00:00:00,MANTGMJM,E0028244,Keats Way
1800WK01681,2013-05-28T00:00:00,MANPMPTA,E0028244,Keats Way
1800ED28631,2016-08-25T00:00:00,MANATJPT,E0028516,Keb Ln
1800ED28621,2016-08-25T00:00:00,MANATJPM,E0028516,Keb Ln
1800EH44091,2007-11-01T00:00:00,MANDGTPM,N0077407,Kedlestone Walk
1800EH44061,2014-11-24T00:00:00,MANDGTPG,N0077407,Kedlestone Walk
1800NEH4791,2011-02-08T00:00:00,,N0075146,
1800NEH0832,2007-11-01T00:00:00,,N0075146,
1800NEH4801,2011-02-08T00:00:00,,N0075146,
1800SJ01351,2014-05-19T00:00:00,MANJMTJM,E0029470,Kellogg's
1800SJ01551,2014-05-19T00:00:00,MANJMTWD,E0029470,Kellogg's
1800SJ01421,2014-05-19T00:00:00,MANJMTMJ,E0029470,Kellogg's
1800SJ01461,2014-05-19T00:00:00,MANJMTMW,E0029470,Kellogg's
1800EH14751,2013-10-01T00:00:00,MANTPDGD,N0075097,Kemp St
1800EB31641,2007-11-01T00:00:00,MANAGPGT,E0029521,Bayston Walk
1800NF28071,2007-11-01T00:00:00,MANGMADP,E0029590,Kempnough Hall Rd
1800NF28081,2007-11-01T00:00:00,MANGMADT,E0029590,Kempnough Hall Rd
1800EDH2101,2007-11-01T00:00:00,,N0074920,
1800EDH2102,2005-05-24T00:00:00,,N0074920,
1800WK36501,2007-11-01T00:00:00,MANTDAGP,N0077438,Kendal Gr
1800WK31771,2007-11-01T00:00:00,MANTAJMT,E0029095,Kendal Rd
1800NC22591,2007-11-01T00:00:00,MANDPWGM,E0028828,Kendal Rd
1800WK31791,2007-11-01T00:00:00,MANTAJPA,E0029095,Kendal Rd
1800NC22601,2007-11-01T00:00:00,MANDPWGP,E0028828,Kendal Rd
1800WKH3331,2010-04-28T00:00:00,,N0074893,
1800WKH3332,2010-04-28T00:00:00,,N0074893,
1800WA17571,2007-11-01T00:00:00,MANPDGMW,E0028325,Kendrew Road
1800ED02291,2007-11-01T00:00:00,MANAJWDM,N0074935,Kenilworth Ave
1800ED02281,2007-11-01T00:00:00,MANAJWDJ,N0074935,Kenilworth Ave
1800NC06191,2008-04-23T00:00:00,MANDMTWA,N0075011,Kenmore Way
1800NC06381,2010-04-21T00:00:00,MANDMWDM,E0029478,Kennedy Dr
1800NC06371,2010-04-21T00:00:00,MANDMWDJ,E0029478,Kennedy Dr
1800WAH1461,2007-11-01T00:00:00,,E0028979,
1800WAH1462,2007-11-01T00:00:00,,E0028979,
1800WK31941,2010-05-11T00:00:00,MANTAJTG,N0074884,Kennedy Rd
1800WK31931,2007-11-01T00:00:00,MANTAJTD,N0074884,Kennedy Rd
1800ED27751,2007-11-01T00:00:00,MANATGMD,E0028278,Kennedy St
1800ED27761,2007-11-01T00:00:00,MANATGMG,E0028278,Kennedy St
1800SG39981,2014-02-13T00:00:00,MANJGWTG,E0028783,Kennerley Rd
1800SG40551,2014-02-13T00:00:00,MANJMATM,E0028783,Kennerley Rd
1800SGH1261,2007-11-01T00:00:00,,E0028783,
1800SGH1262,2007-11-01T00:00:00,,E0028783,
1800SB42901,2007-11-01T00:00:00,MANGWPDA,E0029594,Kenninghall Rd
1800SB42911,2010-09-16T00:00:00,MANGWPDG,E0029594,Kenninghall Rd
1800EDH1101,2010-10-09T00:00:00,,E0029172,
1800EDH1102,2007-11-01T00:00:00,,E0029172,
1800EDH1112,2007-11-01T00:00:00,,E0029172,
1800EDH1111,2010-10-09T00:00:00,,E0029172,
1800NC35181,2010-03-29T00:00:00,MANDTJPD,N0077929,Kensington Dr
1800NC35171,2010-03-29T00:00:00,MANDTJPA,N0077929,Kensington Dr
1800WKH1651,2010-05-07T00:00:00,,E0028804,
1800WKH1652,2007-11-01T00:00:00,,E0028804,
1800SB32601,2007-11-01T00:00:00,MANGTWPM,E0029530,Kensington Rd
1800SB32631,2009-03-26T00:00:00,MANGTWTA,E0028713,Kensington Rd
1800WK30611,2007-11-01T00:00:00,MANTADGW,E0028727,Kent Rd
1800WK11211,2014-02-12T00:00:00,MANTGWDG,E0028727,Kent Rd
1800WK30612,2006-05-31T00:00:00,,E0028727,
1800WAH1102,2007-11-01T00:00:00,,E0029559,
1800WAH1101,2007-11-01T00:00:00,,E0029559,
1800EDH0672,2005-05-24T00:00:00,,E0028793,
1800EDH0671,2007-11-01T00:00:00,,E0028793,
1800EH03071,2015-11-20T00:00:00,MANAWAMG,E0028357,Kenyon House
1800EH46151,2014-10-15T00:00:00,MANDGWTP,E0028357,Kenyon House
1800NE08371,2008-04-23T00:00:00,MANDWPGM,E0028892,Kenyon Ln
1800EB00251,2010-03-25T00:00:00,MANADAJT,N0075088,Kenyon Ln
1800NE08361,2010-04-24T00:00:00,MANDWPGJ,E0029060,Kenyon Ln
1800WK08761,2008-07-14T00:00:00,MANPWDJG,E0028936,Kenyon Ln
1800WK08771,2014-02-13T00:00:00,MANPWDJM,E0028936,Kenyon Ln
1800NC41731,2007-11-01T00:00:00,MANDTMWM,N0075005,Kenyon Ln
1800WK01281,2013-05-21T00:00:00,MANPMJTW,E0029368,Kenyon Rd
1800WK01291,2013-05-21T00:00:00,MANPMJWA,E0029368,Kenyon Rd
1800NC08771,2010-04-21T00:00:00,MANDPDPW,E0029236,Kenyon St
1800EH35871,2010-11-16T00:00:00,MANDAPWM,E0028492,Kenyon St
1800NC08761,2007-11-01T00:00:00,MANDPDPT,E0029236,Kenyon St
1800EH35861,2010-11-16T00:00:00,MANDAPWJ,E0028492,Kenyon St
1800WFH0691,2009-05-20T00:00:00,,E0029194,
1800WA13691,2007-11-01T00:00:00,MANPAJAW,E0028365,Kermoor Avenue
1800WA13681,2007-11-01T00:00:00,MANPAJAT,E0028365,Kermoor Avenue
1800NC17961,2010-04-22T00:00:00,MANDPGDM,E0029234,Kersal Rd
1800NF42881,2007-11-01T00:00:00,MANGPDWT,N0075032,Kersal Vale
1800NC05461,2007-11-01T00:00:00,MANDMPGT,N0074927,Kershaw Ave
1800NCH3111,2007-11-01T00:00:00,,N0074927,
1800NCH3121,2007-11-01T00:00:00,,N0074927,
1800NCH3112,2007-11-01T00:00:00,,N0074927,
1800NCH3122,2007-11-01T00:00:00,,N0074927,
1800EH35661,2007-11-01T00:00:00,MANDAPTD,E0028387,Kershaw Ln
1800EH04811,2010-04-19T00:00:00,MANAWDMA,E0028387,Kershaw Ln
1800EH36811,2007-11-01T00:00:00,MANDAWMA,E0028387,Kershaw Ln
1800EH35671,2010-04-19T00:00:00,MANDAPTG,E0028387,Kershaw Ln
1800EH47551,2007-11-07T00:00:00,MANDJDJT,E0028387,Kershaw Ln
1800EH47561,2007-11-01T00:00:00,MANDJDJW,E0028387,Kershaw Ln
1800WA13821,2007-11-01T00:00:00,MANPAJGW,E0028594,Kershaw Street
1800SGH0951,2007-11-01T00:00:00,,E0028605,
1800SGH0911,2007-11-01T00:00:00,,E0028605,
1800NC21651,2010-04-23T00:00:00,MANDPTAG,E0028397,Kestrel Dr
1800NC21661,2010-04-23T00:00:00,MANDPTAJ,E0028397,Kestrel Dr
1800SG36281,2014-02-11T00:00:00,MANJGJMP,E0029552,Keswick Rd
1800SG36291,2014-02-11T00:00:00,MANJGJMT,E0029552,Keswick Rd
1800SGH2211,2007-11-01T00:00:00,,E0028794,
1800SJ49051,2007-11-01T00:00:00,MANJWADW,E0028629,Keswick Road
1800SJ49081,2008-03-27T00:00:00,MANJWAGJ,E0028629,Keswick Road
1800NE49701,2015-05-26T00:00:00,MANGJDGP,E0028910,Kew Rd
1800NF29731,2007-11-01T00:00:00,MANGMJGJ,N0076701,Kielder Square
1800WK03771,2014-02-17T00:00:00,MANPTAPT,N0074874,Kilburn Cl
1800NE49551,2007-11-01T00:00:00,MANGJAWJ,E0028910,Kildare Cres
1800NE49591,2007-11-01T00:00:00,MANGJDAD,E0028910,Kildare Cres
1800NC20321,2007-11-01T00:00:00,MANDPGPW,E0028405,Killon St
1800NC20311,2010-04-22T00:00:00,MANDPGPT,E0028405,Killon St
1800WA14581,2007-11-01T00:00:00,MANPAPAM,N0075034,Kilmaine Drive
1800NEH0581,2011-02-07T00:00:00,,N0075017,
1800NEH0551,2011-02-07T00:00:00,,N0075017,
1800NE25231,2007-11-01T00:00:00,MANGAPAP,N0075017,Kiln Ln
1800NE25591,2010-04-26T00:00:00,MANGAPTD,N0075017,Kiln Ln
1800NE25581,2007-11-01T00:00:00,MANGAPTA,N0075017,Kiln Ln
1800NE25241,2007-11-01T00:00:00,MANGAPAT,N0075017,Kiln Ln
1800NE16431,2015-11-21T00:00:00,MANDWTGW,E0029314,Kiln Walk
1800WK09691,2015-11-22T00:00:00,MANTGPWG,E0029197,Kilshaw St
1800WK05771,2014-02-14T00:00:00,MANPTMDM,E0029197,Kilshaw St
1800WK08371,2014-02-13T00:00:00,MANPWAWA,E0029197,Kilshaw St
1800WK05772,2006-05-31T00:00:00,,E0029197,
1800WA18251,2014-05-16T00:00:00,MANPDJTG,E0028998,Kilworth Drive
1800WA18241,2014-05-16T00:00:00,MANPDJTD,E0028998,Kilworth Drive
1800SGH1901,2007-11-01T00:00:00,,E0028672,
1800EDH3171,2007-11-01T00:00:00,,E0028472,
1800EDH3172,2007-11-01T00:00:00,,E0028472,
1800ED14871,2011-04-01T00:00:00,MANTPDWM,E0029308,King Albert St
1800NBH0272,2007-11-01T00:00:00,,E0028704,
1800NBH0271,2010-12-16T00:00:00,,E0028704,
1800NBH1021,2010-12-16T00:00:00,,E0028704,
1800EHH1511,2011-01-10T00:00:00,,E0028434,
1800EHH1501,2011-01-10T00:00:00,,E0028434,
1800EHH1512,2007-11-01T00:00:00,,E0028434,
1800EHH1502,2007-11-01T00:00:00,,E0028434,
1800EH41191,2007-11-01T00:00:00,MANDGPAT,E0028879,King George Rd
1800EH48831,2007-11-01T00:00:00,MANDJGDW,E0028831,King St
1800SB12811,2007-11-01T00:00:00,MANTGDWM,E0057786,King St
1800WA42091,2014-02-26T00:00:00,MANPGTDG,E0028392,King St
1800EH47131,2007-11-01T00:00:00,MANDJDGD,E0028357,King St
1800EH48821,2015-11-21T00:00:00,MANDJGDT,E0028831,King St
1800WA42081,2014-02-26T00:00:00,MANPGTDA,E0028392,King St
1800NF03601,2010-03-29T00:00:00,MANGJMGT,N0076110,King St
1800NEH1411,2007-11-01T00:00:00,,E0028791,
1800SB04011,2007-11-01T00:00:00,MANGPGTW,E0057786,King St West
1800SGH2472,2007-11-01T00:00:00,,E0057819,
1800SGH2471,2007-11-01T00:00:00,,E0057819,
