AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800ED22471,Houseley Ave,HOUSE 54,2008-08-27T00:00:00,NAME AMENDED,BCT
1800ED22481,Houseley Ave,HOUSE 65,2007-11-01T00:00:00,,BCT
1800EB11631,Housing Office,VASA CLUB,2007-11-01T00:00:00,,BCT
1800ED28471,Housing Office,COMMUNITY CNTRE,2010-10-18T00:00:00,INDICATOR AMENDED,BCT
1800WA41641,Howard Ave,HOUSE 77,2014-02-28T00:00:00,indicator amended,BCT
1800NE19711,Howard St,CAR PARK,2011-03-01T00:00:00,NAME AMENDED,BCT
1800NF29771,Howard St,HOUSE 89,2007-11-01T00:00:00,,BCT
1800NE17441,Howard St,PROPERTY 54,2011-03-01T00:00:00,NAME AMENDED,BCT
1800NE17451,Howard St,PETROL STATION,2011-03-01T00:00:00,NAME AMENDED,BCT
1800NF29761,Howard St,SALVATION ARMY,2007-11-01T00:00:00,,BCT
1800EDH1692,Howard Street,ROSS STREET,2007-11-01T00:00:00,,BCT
1800EDH1691,Howard Street (Nbnd),ROSS STREET,2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EDH3721,Howard Street (Sbnd),Howard Street (Sbnd),2010-10-12T00:00:00,,BCT
1800WKH0372,Howden Drive,BOR AVENUE,2007-11-01T00:00:00,,BCT
1800WKH0371,Howden Drive (NW bound),BOR AVENUE,2010-05-05T00:00:00,DIRECTION AMENDED,BCT
1800WK31031,Howe Bridge,IN LAY BY,2014-02-25T00:00:00,indicator amended,BCT
1800WK31001,Howe Bridge,HOUSE 189,2014-02-25T00:00:00,indicator amended,BCT
1800SG07681,Hoylake Rd,SALVATION ARMY,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07671,Hoylake Rd,SALVATION ARMY,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800ED19071,Huddersfield Rd,CHURCH,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED15951,Huddersfield Rd,,2014-09-09T00:00:00,LOCATION AMENDED,BCT
1800EDH1661,Huddersfield Rd,HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EH08321,Huddersfield Rd,HOUSE 261,2007-11-01T00:00:00,,BCT
1800EDH1662,Huddersfield Rd,HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EH07291,Huddersfield Rd,HOUSE 1,2010-10-19T00:00:00,NAME/INDICATOR AMENDED,BCT
1800ED15921,Huddersfield Rd,ARENA HOUSE,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800EDH2181,Huddersfield Rd (Ebd - to define route),Huddersfield Rd (Ebd - to define route),2007-11-01T00:00:00,,BCT
1800EDH2241,Huddersfield Rd (NEbnd - to def.rte),Huddersfield Rd (NEbnd - to def.rte),2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EHH1271,Huddersfield Rd (northbd) (to def.route),Huddersfield Rd (northbd) (to def.route),2007-11-01T00:00:00,,BCT
1800EDH3102,Huddersfield Rd (to def rte),HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EDH0922,Huddersfield Rd (to def rte),HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EDH3101,Huddersfield Rd (to def rte),HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EDH0921,Huddersfield Rd (to def rte),HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EDH2222,Huddersfield Rd (to define route),TRACK TO A62,2007-11-01T00:00:00,,BCT
1800EDH2171,Huddersfield Rd (Wbd - to define route),OPP GLOBE FARM,2009-01-12T00:00:00,INDICATOR,BCT
1800EDH2221,Huddersfield Rd (Wbnd - to def.rte),TRACK TO A62,2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EDH0041,Huddersfield Rd(Sbd) (to define route),N OF WARD LANE,2008-06-26T00:00:00,name spelt incorrectly,BCT
1800EDH0841,Huddersfield Road,HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800EDH0842,Huddersfield Road,HUDDERSFIELD RD,2007-11-01T00:00:00,,BCT
1800WA08581,Hudson Road,,2008-02-15T00:00:00,STOP MOVED,BCT
1800ED04871,Hudson St,PAPER FACTORY,2007-11-01T00:00:00,,BCT
1800ED04881,Hudson St,CAR PARK,2007-11-01T00:00:00,,BCT
1800NE25741,Hudsons Walk,HOUSE 108,2007-11-01T00:00:00,,BCT
1800NE25731,Hudsons Walk,HOUSE 116,2015-05-16T00:00:00,STOP LOCATION AMENDED,BCT
1800NEH0071,Hudsons Walk (to def rte),SANDY LANE,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800NEH0072,Hudsons Walk (to def rte),SANDY LANE,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800NE19871,Hugo St,FACTORY,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800EB33521,Hugo St,NURSERY,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB33511,Hugo St,HOUSE 7,2007-11-01T00:00:00,,BCT
1800EBH0201,Hugo St (NWbnd),HALLIFORD RD,2010-06-15T00:00:00,NAME AMENDED,BCT
1800EBH0211,Hugo St (SEbnd),LIGHTBOWNE RD,2010-04-20T00:00:00,DIRECTION AMENDED,BCT
1800EBH0212,Hugo Street,LIGHTBOWNE ROAD,2007-11-01T00:00:00,,BCT
1800WK07031,Hullet Cl,HOUSE 127P ST,2014-02-13T00:00:00,indicator amended,BCT
1800WKH2442,Hullet Close,BACK LANE,2010-05-26T00:00:00,REMOVED,BCT
1800WKH0842,Hullet Close,WOODNOOK ROAD,2007-11-01T00:00:00,,BCT
1800WKH0841,Hullet Close,WOODNOOK ROAD,2010-05-26T00:00:00,DIRECTION AMENDED,BCT
1800WKH2441,Hullet Close,BACK LANE,2010-05-26T00:00:00,REMOVED,BCT
1800WK07021,Hullett Cl,,2014-02-13T00:00:00,indicator amended,BCT
1800EB32151,Hulme Hall Ln,HOUSE 10,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800EB32141,Hulme Hall Ln,WAREHOUSE,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800SB30301,Hulme Hall Rd,ST GEORGES CT,2007-11-01T00:00:00,,BCT
1800SB30311,Hulme Hall Rd,ST GEORGE CT,2007-11-01T00:00:00,,BCT
1800SGH1742,Hulme Hall Road,ALBERT ROAD,2007-11-01T00:00:00,,BCT
1800SGH1741,Hulme Hall Road,ALBERT ROAD,2007-11-01T00:00:00,,BCT
1800SBH0091,Hulme Hall Road (Arriva Manchester),BUS DEPOT,2007-11-01T00:00:00,,BCT
1800SBH0092,Hulme Hall Road (Arriva Manchester),BUS DEPOT,2007-11-01T00:00:00,,BCT
1800SGH2721,Hulme Hall School,HIGHAM STREET,2007-11-01T00:00:00,,BCT
1800SGH2822,Hulme Hall School (Rear Entrance),REAR ENTRANCE,2007-11-01T00:00:00,,BCT
1800SGH2821,Hulme Hall School (Rear Entrance),REAR ENTRANCE,2007-11-01T00:00:00,,BCT
1800SB15491,Hulme Park,LIBRARY,2007-11-01T00:00:00,,BCT
1800SB15451,Hulme Park,LIBRARY,2007-11-01T00:00:00,,BCT
1800EH41611,Hulme Rd,HOUSE 493,2007-11-01T00:00:00,,BCT
1800WK36551,Hulme Rd,OPP HOUSE 145/7,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800EH41431,Hulme Rd,GOLF COURSE,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800WK36561,Hulme Rd,HOUSE 167,2007-11-01T00:00:00,,BCT
1800WKH4082,Hulme Road,HULME ROAD,2007-11-01T00:00:00,,BCT
1800EHH1732,Hulme Road,THOMPSON ROAD,2008-08-22T00:00:00,NAME AMENDED,BCT
1800WAH3652,Hulme Road,Hulme Road,2007-11-01T00:00:00,,BCT
1800WAH3651,Hulme Road,Hulme Road,2007-11-01T00:00:00,,BCT
1800WKH4081,Hulme Road,HULME ROAD,2007-11-01T00:00:00,,BCT
1800WA13891,Hulme Road,HOUSE 118,2007-11-01T00:00:00,,BCT
1800EH41612,Hulme Road,HULME ROAD,2006-01-20T00:00:00,,BCT
1800WA13881,Hulme Road,HOUSE 67,2007-11-01T00:00:00,,BCT
1800EHH2301,Hulme Road (Nth bnd),Hulme Road (Nth bnd),2011-01-11T00:00:00,,BCT
1800EHH1731,Hulme Road (Sth bnd),THOMPSON ROAD,2011-01-11T00:00:00,DIRECTION AMENDED,BCT
1800SB04941,Hulme St,THE DANCEHOUSE,2012-11-19T00:00:00,NAME AMENDED,BCT
1800SB09051,Hulme St,RIVER MEDLOCK,2007-11-01T00:00:00,,BCT
1800NF31821,Hulme St,SANDWICH BAR,2007-11-01T00:00:00,,BCT
1800NF31811,Hulme St,CAR PARK,2007-11-01T00:00:00,,BCT
1800WA15841,Hulton Heys Way,ALDI DIST CTR,2016-07-12T00:00:00,,BCT
1800WA00401,Hulton Lane,GARAGE,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WAH2352,Hulton Lane,HULTON LANE,2007-11-01T00:00:00,,BCT
1800WA16681,Hulton Lane,SOLICITORS,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WA16691,Hulton Lane,CO-OP,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WAH2351,Hulton Lane (SWbnd),HULTON LANE,2010-05-11T00:00:00,DIRECTION REVISED,BCT
1800WA35001,Hulton Ln,HOUSE 625,2014-02-28T00:00:00,indicator amended,BCT
1800WA32241,Hulton Park Gates,HOUSE 165,2014-04-23T00:00:00,indicator amended,BCT
1800WA32251,Hulton Park Gates,,2014-04-23T00:00:00,indicator amended,BCT
1800SJH1331,Humphrey Lane,HUMPHREY LANE,2007-11-01T00:00:00,,BCT
1800SJH1332,Humphrey Lane,HUMPHREY LANE,2007-11-01T00:00:00,,BCT
1800SJR0031,Humphrey Park,HUMPHREY LANE,2005-05-24T00:00:00,,RSE
1800HMPHRYP0,Humphrey Park Rail Station,,2005-02-02T00:00:00,,RSE
1800HMPHRYP1,Humphrey Park Rail Station,,2005-02-02T00:00:00,,RSE
1800SJH0751,Humphrey Park Rail Stn,DERBYSHIRE AVE,2007-11-01T00:00:00,,BCT
1800SJ04672,Humphrey Park Station,ROWSLEY ROAD,2006-05-24T00:00:00,,BCT
1800SJ16981,Humphrey Park Station,,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ04671,Humphrey Park Station,SCHOOL FIELD,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00671,Humphrey Pk Station,HOUSE 292,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800NB42951,Humphrey St,HOUSE 76,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB40891,Humphrey St,HOUSE 93,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800WKH1451,Humphrey Street (nebnd - to def.rte),HUMPHREY STREET,2010-05-24T00:00:00,DIRECTION AMENDED,BCT
1800WA16801,Hunger Hill Avenue,HOUSE 895,2007-11-01T00:00:00,,BCT
1800NC22931,Hunstanton Dr,HOUSE 300,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NC22921,Hunstanton Dr,HOUSE 261,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800NCH1281,Hunstanton Dr(Ebd - to def route),BRANDLESHOLME R,2007-11-01T00:00:00,,BCT
1800ED02161,Hunt Ln,CHIP SHOP,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800ED02171,Hunt Ln,HUNT LN TAVERN,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800WK05391,Hunter Rd,HOUSE 13,2014-02-14T00:00:00,indicator amended,BCT
1800WK05381,Hunter Rd,HOUSE 24,2014-02-14T00:00:00,indicator amended,BCT
1800WK05421,Hunter Rd,HOUSE 446,2014-02-14T00:00:00,indicator amended,BCT
1800WK05431,Hunter Rd,,2014-02-14T00:00:00,indicator amended,BCT
1800WA43401,Hurlston Rd,HOUSE 409,2014-02-21T00:00:00,indicator amended,BCT
1800NF03871,Huron Basin,BASIN,2012-08-23T00:00:00,STOP RELOCATED,BCT
1800NF10061,Huron Basin,BASIN,2012-08-21T00:00:00,,BCT
1800SJ03871,Hurst Avenue,HOUSE 14,2014-10-06T00:00:00,INDICATOR AMENDED,BCT
1800SJ03701,Hurst Avenue,HOUSE 29,2014-10-06T00:00:00,INDICATOR AMENDED,BCT
1800EH09241,Hurst Bank Rd,O/S HOUSE 32,2007-11-01T00:00:00,,BCT
1800EH09251,Hurst Bank Rd,O/S HOUSE 75,2010-11-17T00:00:00,NAME AMENDED,BCT
1800EH08521,Hurst Cemetery,HOUSE 317,2008-06-03T00:00:00,INDICATOR AMENDED,BCT
1800EH08651,Hurst Cemetery,HURST CEMETERY,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH21931,Hurst Cross,CO-OP,2007-11-01T00:00:00,,BCT
1800EH21101,Hurst Cross,LIBRARY,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH21111,Hurst Cross,HOUSE 164,2007-11-01T00:00:00,,BCT
1800EH00101,Hurst Cross,NURSERY,2007-11-01T00:00:00,,BCT
1800EH08301,Hurst Hall,CARE HOME,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800NC20381,Hurst St,HOUSE 80,2007-11-01T00:00:00,,BCT
1800WKH1881,Hurst Street,BEND IN ROAD,2009-01-12T00:00:00,INDICATOR AMENDED,BCT
1800WKH1871,Hurst Street,ARROW STREET,2007-11-01T00:00:00,,BCT
1800NB09231,Huxley Ave,HOUSE 385,2013-02-07T00:00:00,INDICATOR AMENDED,BCT
1800WK01411,Hyatt Cres,HOUSE 92,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WK01401,Hyatt Cres,HOUSE 89,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800EHT1401,Hyde - Clarendon Street,MARKET ST,2004-09-14T00:00:00,,TXR
1800HEBS0F1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800HEBS0B1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800HEBS0D1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800HEBS002,Hyde Bus Station,HYDE BUS STATION,2005-05-24T00:00:00,,BCS
1800HEBS0A1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800EHQ0251,Hyde Bus Station,NEW BEECH ST,2007-12-20T00:00:00,,BCQ
1800HEBS0E1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800EHQ0241,Hyde Bus Station,MARKET ST,2007-12-20T00:00:00,,BCQ
1800HEBS001,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800HEBS0C1,Hyde Bus Station,Hyde Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800HEBS0A,Hyde Bus Station Stand A,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800HEBS0B,Hyde Bus Station Stand B,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800HEBS0C,Hyde Bus Station Stand C,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800HEBS0D,Hyde Bus Station Stand D,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800HEBS0E,Hyde Bus Station Stand E,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800HEBS0F,Hyde Bus Station Stand F,HYDE BUS STATION,2007-08-28T00:00:00,,BCS
1800EH06511,Hyde Bus Stn,DHSS,2007-11-01T00:00:00,,BCT
1800EH00231,Hyde Cemetery,FLATS 1-5,2007-11-01T00:00:00,,BCT
1800EH30131,Hyde Cemetery,KENSINGTON GDN,2007-11-01T00:00:00,,BCT
1800EHR0841,Hyde Central,ROBERT STREET,2005-05-24T00:00:00,,RSE
1800HYDEC0,Hyde Central Rail Station,,2005-02-02T00:00:00,,RSE
1800HYDEC1,Hyde Central Rail Station,,2005-02-02T00:00:00,,RSE
1800EH38501,Hyde College,HOUSE 186,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH03361,Hyde College,O/S HOUSE 176,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH38491,Hyde College,COLLEGE,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EB01881,Hyde Gr,HOUSE 82,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EB01771,Hyde Gr,SUB STATION,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EH05081,Hyde Market (F Stop),BOOTS CHEMIST,2011-01-26T00:00:00,STOP REMOVED,BCT
1800EH44251,Hyde Market Pl,HYDE MARKET,2007-11-01T00:00:00,,BCT
1800EH43581,Hyde Market Pl,OP TOWN HALL,2007-11-01T00:00:00,,BCT
1800EH30051,Hyde Market Place,TRAM SHELTER,2007-11-01T00:00:00,,BCT
1800EHR0991,Hyde North,WESTBURY STREET,2005-05-24T00:00:00,,RSE
1800HYDEN0,Hyde North Rail Station,,2005-02-02T00:00:00,,RSE
1800HYDEN1,Hyde North Rail Station,,2005-02-02T00:00:00,,RSE
1800EH38601,Hyde Park,RAILWAY BRIDGE,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH38591,Hyde Park,HOUSE 96,2007-11-01T00:00:00,,BCT
1800EB36951,Hyde Rd,COSMO BINGO,2009-01-30T00:00:00,STOP REMOVED,BCT
1800EB10711,Hyde Rd,COSMO BINGO,2009-01-30T00:00:00,STOP REMOVED,BCT
1800EB34391,Hyde Rd,CINEMA,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800EH46401,Hyde Rd,,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH46411,Hyde Rd,,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EB34401,Hyde Rd,B&M HOME STORE,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB36941,Hyde Rd,CAR PARK,2007-11-01T00:00:00,,BCT
1800EBH1981,Hyde Road,Hyde Road,2007-11-01T00:00:00,,BCT
1800EH05061,Hyde Town Hall (E Stop),OPP TOWN HALL,2011-01-26T00:00:00,STOP REMOVED,BCT
1800NC33531,Iceland,ICELAND STORE,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NC20411,Iceland,FURNITURE SHOP,2007-11-01T00:00:00,,BCT
1800EB31661,ICL,FLATS,2007-11-01T00:00:00,,BCT
1800EB31651,ICL,ICL,2007-11-01T00:00:00,,BCT
1800SJ01361,Icopal,,2014-05-19T00:00:00,INDICATOR AMENDED,BCT
1800SG13811,Ilfracombe Rd,HOUSE 52,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG13821,Ilfracombe Rd,HOUSE 71,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800EH08381,Illingworth Ave,HOUSE 64,2007-11-01T00:00:00,,BCT
1800EH08391,Illingworth Ave,HOUSE 79,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800WKR0711,Ince,HAIGH VIEW,2005-05-24T00:00:00,,RSE
1800INCE0,Ince (Manchester) Rail Station,,2005-02-02T00:00:00,,RSE
1800WK46191,Ince Bar,SURGERY,2007-11-01T00:00:00,,BCT
1800WK06761,Ince Bar,TAKEAWAY,2014-02-13T00:00:00,indicator amended,BCT
1800WK06731,Ince Bar,CLINIC,2014-02-25T00:00:00,indicator amended,BCT
1800WKH0482,Ince Green Lane,INCE GREEN LANE,2007-11-01T00:00:00,,BCT
1800WKH2541,Ince Green Lane (Nbd),MANCHESTER ROAD,2007-11-01T00:00:00,,BCT
1800WK46071,Ince Green Ln,SURGERY,2007-11-01T00:00:00,,BCT
1800WKH0481,Ince Green Ln (NWbnd),INCE GREEN LANE,2010-05-26T00:00:00,DIRECTION AMENDED,BCT
1800WK46141,Ince Stn,HOUSE 204,2007-11-01T00:00:00,,BCT
1800WK46131,Ince Stn,CLINIC,2014-02-25T00:00:00,indicator amended,BCT
1800NB43121,Inchcape Dr,FLATS,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800NB43131,Inchcape Dr,,2007-11-01T00:00:00,,BCT
1800ED10111,Inchwood Mews,HOUSE 15,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800SB09171,India House,INDIA HOUSE,2007-11-01T00:00:00,,BCT
1800WK06641,Industrial Area,DEPOT,2014-02-13T00:00:00,indicator amended,BCT
1800WK31681,Industrial Area,DEPOTS,2007-11-01T00:00:00,,BCT
1800WK31682,Industrial Area,TANKTRANS LTD,2006-05-19T00:00:00,,BCT
1800ED00141,Industrial Est,HOUSE 132,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EH10321,Industrial Est,OFFICES,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800SG17361,Industrial Est,CRINGLE FIELDS,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800EH10331,Industrial Est,,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH38851,Industrial Est,WORKS,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800WK01181,Industrial Est,,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800ED00161,Industrial Est,INDUSTRIAL EST,2010-10-15T00:00:00,NAME AMENDED,BCT
1800NC02251,Industrial Est,,2009-09-09T00:00:00,Stop relocated,BCT
1800EH38861,Industrial Est,,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800WK09491,Industrial Est,,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800NC05321,Industrial Est,HOUSE 36,2014-10-02T00:00:00,STOP LOCATION AMENDED,BCT
1800SG11831,Industrial Estate,ANDERSONS,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG14321,Industrial Estate,ST JOHN HOUSE,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG11821,Industrial Estate,ANDERSONS LTD,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG11921,Industrial Estate,DEKKO WINDOWS,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800SG12011,Industrial Estate,SAME DAY BEERS,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800WK13321,Industrial Estate,ROBINSONS,2014-02-12T00:00:00,indicator amended,BCT
1800SG11781,Industrial Estate,PAC INT LTD,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800WA03481,Industrial Estate,,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800SG11811,Industrial Estate,INDUSTRIAL EST,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800WA03491,Industrial Estate,INDUSTRIAL EST,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WK23661,Infirmary,NHS HOSPITAL,2014-02-12T00:00:00,indicator amended,BCT
1800WK23651,Infirmary,BELLINGHAM HOTL,2014-02-12T00:00:00,indicator amended,BCT
1800WAH3822,Information Centre,Rivington Lane/Information Centre,2007-11-01T00:00:00,,BCT
1800WAH3821,Information Centre,Rivington Lane/Information Centre,2007-11-01T00:00:00,,BCT
1800NE01251,Inghams Ln,HOUSE 43,2007-11-01T00:00:00,,BCT
1800NE00941,Inghams Ln,HOUSE 33,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NBH0502,Ingleton Road,CLEVELAND ROAD,2007-11-01T00:00:00,,BCT
1800NBH0501,Ingleton Road,CLEVELAND ROAD,2007-11-01T00:00:00,,BCT
1800NE48861,Ings Ave,HOUSE 142,2007-11-01T00:00:00,,BCT
1800NE48871,Ings Ave,HOUSE 163,2017-02-27T11:02:28,,BCT
1800NEH3631,Ings Lane (to def route),EDENFIELD ROAD,2007-11-01T00:00:00,,BCT
1800NEH3621,Ings Lane (to def route),CUTGATE ROAD,2008-08-22T00:00:00,NAME AMENDED,BCT
1800NEH3622,Ings Lane (to def route),CUTGATE ROAD,2008-08-22T00:00:00,NAME AMENDED,BCT
1800NEH3632,Ings Lane (to def route),EDENFIELD ROAD,2007-11-01T00:00:00,,BCT
1800NE48851,Ings Ln,HOUSE 302,2007-11-01T00:00:00,,BCT
1800NE48841,Ings Ln,PROPERTY 255,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800WA09651,Interchange,CHURCH,2007-11-01T00:00:00,,BCT
1800WA16121,Interchange (Stop G)      QS,OP.CLIFTON ARMS,2007-11-01T00:00:00,,BCT
1800NFE0091,Interchange Access,REGENT ST,2004-09-14T00:00:00,,BCE
1800SJE0891,Interchange Access,STAMFORD NEW RD,2004-09-14T00:00:00,,BCE
1800SJE0901,Interchange Access,STAMFORD NEW RD,2004-09-14T00:00:00,,BCE
1800NFE0121,Interchange Access,REGENT ST,2004-09-14T00:00:00,,BCE
1800NCE0731,Interchange Access,BURY INTERCHANGE,2004-09-14T00:00:00,,BCE
1800NCE0741,Interchange Access,TAXI RANK,2004-09-14T00:00:00,,BCE
1800WAE0691,Interchange Access,TRINITY ST,2004-09-14T00:00:00,,BCE
1800WAE0701,Interchange Access,TRINITY ST,2004-09-14T00:00:00,,BCE
1800WAE0941,Interchange Access,BOLTON INTERCHANGE,2004-09-14T00:00:00,,BCE
1800NFE0101,Interchange Access,REGENT ST,2004-09-14T00:00:00,,BCE
1800NFE0111,Interchange Access,REGENT ST,2004-09-14T00:00:00,,BCE
1800NCE0751,Interchange Access,BURY INTERCHANGE,2004-09-14T00:00:00,,BCE
1800NCE0761,Interchange Access,MARKET ST,2004-09-14T00:00:00,,BCE
1800NCE0721,Interchange Access,MOSS ST,2004-09-14T00:00:00,,BCE
1800WAE0711,Interchange Access,NEWPORT ST,2004-09-14T00:00:00,,BCE
1800WAT1061,Interchange Taxi Rank,BOLTON INTERCHANGE,2004-09-14T00:00:00,,TXR
1800NCT0071,Interchange Taxi Rank,HAYMARKET ST,2004-09-14T00:00:00,,TXR
1800EHH0831,Internal Rd (NE bnd),FOUNTAIN STREET,2011-01-07T00:00:00,DIRECTION AMENDED,BCT
1800EDH3921,Internal Road (Nth bnd),Internal Road (Nth bnd),2011-01-06T00:00:00,,BCT
1800EDH3271,Internal Road (Sth bnd),Internal Road (Sth bnd),2011-01-06T00:00:00,LOCATION AMENDED,BCT
1800TCBS041,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS111,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS071,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS081,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS001,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS011,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS161,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS031,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS051,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS121,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS141,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
1800TCBS151,intu Trafford Centre Bus Station,intu Trafford Centre Bus Station,2014-09-16T00:00:00,NAME AMENDED,BCS
