LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
D,~~~~~,SK,B,SCA,SKSCA~~~~~A
D,~~~~~,SK,A,VAA,SKVAA~~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,BYA,SKBYA~~~~~A
D,~~~~~,SK,B,RWG,SKRWG~~~~~N
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,HTA,SKHTA~~~~~A
U,~~~~~,SK,A,HRA,SKHRA~~~~~A
U,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,B,HTA,SKHTA~~~~~A
U,~~~~~,SK,A,VAA,SKVAA~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,A,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,ADC,SKADC~~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
D,A~~~~,SK,A,WWA,SKWWAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,C,ADA,SKADA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,C,ADC,SKADC~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,C,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
U,A~~~~,SK,A,WWA,SKWWAA~~~~A
U,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,ADC,SKADC~~~~~A
D,~~~~~,SK,A,WWA,SKWWA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,A,VAA,SKVAA~~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
U,GO~~~,SK,A,FKA,SKFKAGO~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,A,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
D,A~~~~,SK,A,WWA,SKWWAA~~~~A
D,~~~~~,SK,A,ADA,SKADA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
U,~~~~~,SK,A,VAA,SKVAA~~~~~A
U,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,ADC,SKADC~~~~~A
U,A~~~~,SK,A,WWA,SKWWAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,A,WWA,SKWWA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,A~~~~,SK,B,WWA,SKWWAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,O~~~~,SK,A,FKG,SKFKGO~~~~N
D,~~~~~,SK,A,FXA,SKFXA~~~~~A
H,~~~~~,SK,B,HTA,SKHTA~~~~~A
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
H,~~~~~,SK,B,APD,SKAPD~~~~~N
U,~~~~~,SK,A,HTA,SKHTA~~~~~A
H,~~~~~,SK,B,HRA,SKHRA~~~~~A
H,~~~~~,SK,C,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
U,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,VAA,SKVAA~~~~~A
U,~~~~~,SK,B,ADA,SKADA~~~~~A
U,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,A,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
U,A~~~~,SK,A,WWA,SKWWAA~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
U,~~~~~,SK,A,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,ADC,SKADC~~~~~A
U,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,A,AVS,SKAVS~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,D,AMA,SKAMA~~~~~A
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,WKA,SKWKA~~~~~A
D,~~~~~,SK,B,AMC,SKAMC~~~~~A
D,~~~~~,SK,D,AMC,SKAMC~~~~~A
D,~~~~~,SK,B,RWG,SKRWG~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,HTA,SKHTA~~~~~A
D,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,B,HTA,SKHTA~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,B,FAC,SKFAC~~~~~A
D,~~~~~,SK,B,EEA,SKEEA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,C,FAA,SKFAA~~~~~A
U,S~~~~,SK,A,BMG,SKBMGS~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
D,~~~~~,SK,D,EEA,SKEEA~~~~~A
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
U,~~~~~,SK,A,BMG,SKBMG~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,HTA,SKHTA~~~~~A
D,~~~~~,SK,B,HTA,SKHTA~~~~~A
D,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,~~~~~,SK,A,HRA,SKHRA~~~~~A
D,~~~~~,SK,B,RWG,SKRWG~~~~~N
U,HS~~~,SK,A,AVG,SKAVGHS~~~N
U,~~~~~,SK,B,FAA,SKFAA~~~~~A
U,~~~~~,SK,B,VAA,SKVAA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,B,FAC,SKFAC~~~~~A
D,~~~~~,SK,B,EED,SKEED~~~~~A
D,~~~~~,SK,A,AVG,SKAVG~~~~~N
U,O~~~~,SK,A,GRG,SKGRGO~~~~N
U,S~~~~,SK,A,AVG,SKAVGS~~~~N
U,GS~~~,SK,A,AVX,SKAVXGS~~~N
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,HS~~~,SK,A,AVS,SKAVSHS~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,AVW,SKAVW~~~~~N
U,O~~~~,SK,A,GRA,SKGRAO~~~~N
H,~~~~~,SK,B,APD,SKAPD~~~~~N
H,~~~~~,SK,B,APA,SKAPA~~~~~N
H,~~~~~,SK,B,HTA,SKHTA~~~~~A
H,~~~~~,SK,D,APA,SKAPA~~~~~N
H,~~~~~,SK,C,APA,SKAPA~~~~~N
H,~~~~~,SK,D,APD,SKAPD~~~~~N
U,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,B,VAA,SKVAA~~~~~A
U,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,B,HTA,SKHTA~~~~~A
U,~~~~~,SK,B,HRC,SKHRC~~~~~A
U,~~~~~,SK,B,HTA,SKHTA~~~~~A
H,~~~~~,SK,B,APD,SKAPD~~~~~N
U,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,HTA,SKHTA~~~~~A
D,~~~~~,SK,B,APA,SKAPA~~~~~N
H,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,S~~~~,SK,A,AVG,SKAVGS~~~~N
U,GS~~~,SK,A,AVX,SKAVXGS~~~N
U,S~~~~,SK,A,SCA,SKSCAS~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,~~~~~,SK,B,HTA,SKHTA~~~~~A
U,~~~~~,SK,B,HRA,SKHRA~~~~~A
U,~~~~~,SK,B,APA,SKAPA~~~~~N
U,~~~~~,SK,B,CHA,SKCHA~~~~~A
U,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,N~~~~,SK,A,CTG,SKCTGN~~~~N
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,CHN,ABCHN~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
U,~~~~~,AB,A,LYB,ABLYB~~~~~N
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
T,~~~~~,AB,A,BUT,ABBUT~~~~~A
T,sa~~~,AB,A,BUT,ABBUTsa~~~A
U,~~~~~,AB,A,MSN,ABMSN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,B,CLR,ABCLR~~~~~A
U,~~~~~,AB,A,LYB,ABLYB~~~~~N
M,~~~~~,AB,B,MSN,ABMSN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,ANO,ABANO~~~~~A
M,~~~~~,AB,B,CLR,ABCLR~~~~~A
M,~~~~~,AB,B,LYB,ABLYB~~~~~N
H,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,ROL,ABROL~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,FMT,ABFMT~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,MAB,ABMAB~~~~~A
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
T,~~~~~,AB,A,EXP,ABEXP~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
M,~~~~~,AB,B,HMS,ABHMS~~~~~A
I,~~~~~,AB,A,BUT,ABBUT~~~~~A
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
U,~~~~~,AB,B,CFD,ABCFD~~~~~A
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
H,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
H,~~~~~,AB,B,HMS,ABHMS~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
L,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,CHN,ABCHN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
M,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
M,~~~~~,AB,B,HMS,ABHMS~~~~~A
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
I,~~~~~,AB,A,BUT,ABBUT~~~~~A
I,sa~~~,AB,A,BUT,ABBUTsa~~~A
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,B,HMS,ABHMS~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,MSN,ABMSN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,B,CLR,ABCLR~~~~~A
U,~~~~~,AB,A,LYB,ABLYB~~~~~N
U,~~~~~,AB,B,CVD,ABCVD~~~~~A
H,~~~~~,AB,C,VST,ABVST~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
U,~~~~~,AB,A,PUN,ABPUN~~~~~A
M,~~~~~,AB,B,MSN,ABMSN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
M,~~~~~,AB,B,CLR,ABCLR~~~~~A
U,~~~~~,AB,A,HDY,ABHDY~~~~~A
U,~~~~~,AB,A,LYB,ABLYB~~~~~N
U,~~~~~,AB,A,BUT,ABBUT~~~~~A
U,~~~~~,AB,A,WDW,ABWDW~~~~~A
H,~~~~~,AB,B,CVD,ABCVD~~~~~A
H,~~~~~,AB,A,WTN,ABWTN~~~~~N
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,HDY,ABHDY~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
T,~~~~~,AB,A,EXP,ABEXP~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
U,~~~~~,AB,B,CVD,ABCVD~~~~~A
U,~~~~~,AB,A,CHN,ABCHN~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
U,~~~~~,AB,B,CVD,ABCVD~~~~~A
U,~~~~~,AB,A,CHN,ABCHN~~~~~A
U,~~~~~,AB,A,LYB,ABLYB~~~~~N
U,~~~~~,AB,A,CVD,ABCVD~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
R,~~~~~,AB,B,VST,ABVST~~~~~A
U,~~~~~,AB,A,CVD,ABCVD~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
R,~~~~~,AB,B,VST,ABVST~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
H,~~~~~,SK,B,FAA,SKFAA~~~~~A
H,~~~~~,SK,B,ADC,SKADC~~~~~A
H,~~~~~,SK,B,CHA,SKCHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,SCA,SKSCA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,CHA,SKCHA~~~~~A
D,~~~~~,SK,B,HWA,SKHWA~~~~~N
H,~~~~~,SK,C,CHA,SKCHA~~~~~A
H,~~~~~,SK,C,ADA,SKADA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,C,AMA,SKAMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,ADC,SKADC~~~~~A
H,~~~~~,SK,B,SCA,SKSCA~~~~~A
H,~~~~~,SK,C,AMC,SKAMC~~~~~A
H,~~~~~,SK,C,ADA,SKADA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,C,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,SCA,SKSCA~~~~~A
H,~~~~~,SK,D,ADA,SKADA~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,B,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,CHA,SKCHA~~~~~A
H,~~~~~,SK,B,CHA,SKCHA~~~~~A
R,~~~~~,SK,D,CHA,SKCHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,A,ADA,SKADA~~~~~A
H,~~~~~,SK,B,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,S~~~~,SK,A,BMG,SKBMGS~~~~N
D,~~~~~,SK,D,EXW,SKEXW~~~~~N
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,C,HWA,SKHWA~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
H,~~~~~,SK,B,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,ADA,SKADA~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
H,~~~~~,SK,C,ADC,SKADC~~~~~A
H,~~~~~,SK,C,ADO,SKADO~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,ADC,SKADC~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
H,~~~~~,SK,C,ADA,SKADA~~~~~A
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
H,~~~~~,SK,C,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,ADA,SKADA~~~~~A
H,~~~~~,SK,D,ADC,SKADC~~~~~A
U,~~~~~,SK,A,SCA,SKSCA~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
H,~~~~~,SK,B,HTA,SKHTA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CHA,SKCHA~~~~~A
R,~~~~~,SK,B,CHA,SKCHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
H,~~~~~,SK,C,ADA,SKADA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,C,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,CHA,SKCHA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
H,~~~~~,SK,B,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,ADA,SKADA~~~~~A
H,~~~~~,SK,D,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,ADA,SKADA~~~~~A
H,~~~~~,SK,A,ADA,SKADA~~~~~A
H,~~~~~,SK,B,ADA,SKADA~~~~~A
R,~~~~~,SK,B,CHA,SKCHA~~~~~A
H,~~~~~,SK,B,HRA,SKHRA~~~~~A
H,~~~~~,SK,B,ADC,SKADC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,WWA,SKWWA~~~~~A
H,~~~~~,SK,C,HRA,SKHRA~~~~~A
H,~~~~~,SK,C,ADA,SKADA~~~~~A
H,~~~~~,SK,C,HRC,SKHRC~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
H,~~~~~,SK,C,ADC,SKADC~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,D,ADA,SKADA~~~~~A
H,~~~~~,SK,D,HRA,SKHRA~~~~~A
H,~~~~~,SK,D,ADC,SKADC~~~~~A
H,~~~~~,SK,D,HRC,SKHRC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,ADA,SKADA~~~~~A
H,~~~~~,SK,D,HRA,SKHRA~~~~~A
H,~~~~~,SK,C,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,ADC,SKADC~~~~~A
H,~~~~~,SK,D,HRC,SKHRC~~~~~A
H,~~~~~,SK,C,CHA,SKCHA~~~~~A
D,~~~~~,SK,C,HRA,SKHRA~~~~~A
D,~~~~~,SK,D,HRA,SKHRA~~~~~A
D,~~~~~,SK,C,HRC,SKHRC~~~~~A
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
D,~~~~~,SK,D,HRC,SKHRC~~~~~A
D,~~~~~,SK,B,HRC,SKHRC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
D,~~~~~,SK,C,HRA,SKHRA~~~~~A
D,~~~~~,SK,B,CHA,SKCHA~~~~~A
D,~~~~~,SK,C,HRC,SKHRC~~~~~A
D,~~~~~,SK,B,HRC,SKHRC~~~~~A
D,~~~~~,SK,B,HRO,SKHRO~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,AMA,SKAMA~~~~~A
H,~~~~~,SK,C,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
H,~~~~~,SK,A,BKA,SKBKA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,AMC,SKAMC~~~~~A
D,~~~~~,SK,B,BGA,SKBGA~~~~~A
H,~~~~~,SK,A,BKE,SKBKE~~~~~A
H,~~~~~,SK,D,AMA,SKAMA~~~~~A
H,~~~~~,SK,C,AMA,SKAMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,AMC,SKAMC~~~~~A
H,~~~~~,SK,C,AMC,SKAMC~~~~~A
U,~~~~~,SK,A,RAA,SKRAA~~~~~A
H,~~~~~,SK,B,AMA,SKAMA~~~~~A
H,~~~~~,SK,A,AMA,SKAMA~~~~~A
H,~~~~~,SK,B,AMC,SKAMC~~~~~A
H,~~~~~,SK,C,AMA,SKAMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,WKA,SKWKA~~~~~A
D,~~~~~,SK,B,WRA,SKWRA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,SGC,SKSGC~~~~~A
H,~~~~~,SK,D,SGA,SKSGA~~~~~A
H,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,AMA,SKAMA~~~~~A
U,~~~~~,SK,A,WKA,SKWKA~~~~~A
U,~~~~~,SK,A,IWE,SKIWE~~~~~A
D,~~~~~,SK,D,EEO,SKEEO~~~~~A
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
D,~~~~~,SK,B,EAS,SKEAS~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
U,~~~~~,SK,A,AVG,SKAVG~~~~~N
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,B,EAA,SKEAA~~~~~N
D,~~~~~,SK,B,EAX,SKEAX~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
D,~~~~~,SK,D,FAA,SKFAA~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,D,EEC,SKEEC~~~~~A
D,~~~~~,SK,B,KHC,SKKHC~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,C,ADA,SKADA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
U,~~~~~,SK,A,ADA,SKADA~~~~~A
D,~~~~~,SK,B,ADC,SKADC~~~~~A
D,~~~~~,SK,C,ADC,SKADC~~~~~A
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,KHC,SKKHC~~~~~A
D,~~~~~,SK,B,KHE,SKKHE~~~~~A
D,~~~~~,SK,B,ADI,SKADI~~~~~A
D,~~~~~,SK,B,KHA,SKKHA~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
D,~~~~~,SK,D,EEC,SKEEC~~~~~A
D,~~~~~,SK,D,ADC,SKADC~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,D,JCC,SKJCC~~~~~A
D,~~~~~,SK,B,LHA,SKLHA~~~~~A
D,~~~~~,SK,D,AMA,SKAMA~~~~~A
D,~~~~~,SK,A,AVA,SKAVA~~~~~A
